Id	GroupId	Type	NpcName	NpcHalfIconPath	Contents	CueId	ContentsSkip	OptionTitle	Optionskip
209	24	1	哈桑	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	……那么接下来说正事，是有关卡穆的事情。		210		
210	24	1	哈桑	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	或许你已经知道，卡穆的机体和意识非常特殊，更加适合在帕弥什高浓度地区作战。		211		
211	24	1	哈桑	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	根据科学理事会的初步研究，卡穆能够进入到普通构造体所不能进入的区域执行任务。		212		
212	24	1	哈桑	Assets/Product/Texture/Image/RoleStory/HasangNomal01.png	希望你在执行高浓度地区作战时能够继续与他进行远程连接——卡穆就交给你了。				
213	800	1	里	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	今天的作战数据分析报告已经上传到系统了，收集到足够的数据后，我会向理事会递交构造体战力优化方案。		214		
214	800	1	里	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	机体的升级改造是一件慎重的事情，需要进行不断地优化与调整，可能无法很快看到成效。但我认为这并不是无意义的等待。		215		
215	800	1	里	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	这是今天需要报告的事宜……除此以外，我偶然发现今天是黄金时代西方的一个节日，有向……重要的人赠送礼物的礼节习俗。		216		
216	800	1	里	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	事先说明，我只是觉得节日作为一种人类的共同记忆，这样重要的活动……某个人错过的话，会很可惜。		217		
217	800	1	里	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	所以，为了不错过，我会在……会一直在，在每个重要或者不太重要的日子。节日快乐，KURONAME。				
218	801	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	指挥官，今天是在黄金时代里西方非常重要的日子，您知道吗？今天是专属于相互喜欢的人的节日呢。		219		
219	801	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	在黄金时代的今天，在地球上的人们会向喜欢的人赠送巧克力，大街小巷都是紧牵着双手幸福的人们。		220		
220	801	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	……我稍微想象了一下，就感觉到了幸福。如果可以早日收复地球的话，这样的美好的场景，会不会变得更多起来呢？		221		
221	801	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	因为有点向往，忍不住自己亲手制作了巧克力……		222		
222	801	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	那个、如果可以的话，指挥官愿意收下这份礼物吗？				
223	802	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	指挥官！情人节快乐！据说情人节是个跟重要的人彼此表达心意的节日，我玩过的Gal……我查阅到的资料说！情人节这天都要和最重要的人待在一起！		224		
224	802	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	对我来说，最重要的人当然是指挥官啦！不知道指挥官最重要的人是不是我？肯定也是吧？是吧？是吧？		225		
225	802	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	嘿嘿，不管是不是，我给指挥官准备了情人节必备血清巧克力！我放了很多很多糖，这样就很有情人节的感觉了吧！		226		
226	802	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	那个如果可以的话……指挥官今天晚上要不要来我房间……我找到了黄金时期流行的格斗游戏卡带！你一定会喜欢的！！我们来个通宵大战三百回合啊！				
227	803	1	露西亚	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	指挥官，一直以来，非常感谢您一直带领着我们，与我们共同作战。……您问为什么说这些吗？		228		
228	803	1	露西亚	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	……根据检索到的黄金时代节日资料，今天是向喜欢的人表白心迹并赠送巧克力的日子。是资料有误吗？		229		
229	803	1	露西亚	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	这样，原来资料并非存在错漏……是的，指挥官是喜欢的人，这点毋容置疑。		230		
230	803	1	露西亚	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	我也准备了亲手制作的巧克力，因为对这方面并不是很……了解，我一定会加强练习的，指挥官。		231		
231	803	1	露西亚	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	最后，节日快乐，指挥官。				
232	804	1	七实	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	嗨嗨~是七☆实哟！指挥官指挥官！还记得今天是什么日子吗？		233		
233	804	1	七实	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	是的！就是情！人！节！啦！指挥官有没有觉得有点心跳加速呢！		234		
234	804	1	七实	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	说到情人节自然就是巧☆克☆力了！		235		
235	804	1	七实	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	听赛利卡小姐说，越重要的人就要为之准备越美味的巧克力。所以七实整整忙活了一晚上……不对似乎是两天……总之好久呢！		236		
236	804	1	七实	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	指挥官一定要好好品尝！不准一口就吞下去！				
237	805	1	比安卡	Assets/Product/Texture/Image/RoleStory/OlisuoNomal01.png	希望并没有打扰到您工作，灰鸦的指挥官。		238		
238	805	1	比安卡	Assets/Product/Texture/Image/RoleStory/OlisuoNomal01.png	根据数据库资料显示，今天是黄金时代西方的一个重要节日，情人节。		239		
239	805	1	比安卡	Assets/Product/Texture/Image/RoleStory/OlisuoNomal01.png	将亲手制作的，包含自己的心意的巧克力向重要的人送出，这是这个节日里的重要活动之一。		240		
240	805	1	比安卡	Assets/Product/Texture/Image/RoleStory/OlisuoNomal01.png	所以如果您不嫌弃的话，请收下这个，我不知道您嗜不嗜甜……但希望您能喜欢。		241		
241	805	1	比安卡	Assets/Product/Texture/Image/RoleStory/OlisuoNomal01.png	……情人节快乐，KURONAME。				
242	806	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	什么嘛，这种无聊的节日我可一点兴趣都没有！		243		
243	806	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	不过看你挺期待的样子，为了不让你失望，我还是大发慈悲的为你准备了巧克力。		244		
244	806	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	哼，才不是我精心准备的，但也一定会让你印象深刻！				
245	807	1	艾拉	Assets/Product/Texture/Image/RoleStory/AilaNormal01.png	指挥官！情人节快乐喔！在这个日子里，必不可少的自然就是巧克力了喔！		246		
246	807	1	艾拉	Assets/Product/Texture/Image/RoleStory/AilaNormal01.png	嘿嘿……看！艾拉特制的巧克力！糖，奶，可可的比例完美按照黄金时代电影里配方，是绝妙的1:2:4！然后用凝固的血清冻做内芯！		247		
247	807	1	艾拉	Assets/Product/Texture/Image/RoleStory/AilaNormal01.png	顺带一提，我用的血清冻稍微有那么一点点的不一样。毕竟…我们已经有一些共同的秘密了嘛。		248		
248	807	1	艾拉	Assets/Product/Texture/Image/RoleStory/AilaNormal01.png	什么？你问我有没有尝过？给重要的KURONAME的礼物怎么能提前偷尝呢？				
249	808	1	渡边	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	滋滋——能听到吗？不知道这里信号怎么样。……你那是什么表情。担心我？我现在应该看起来不值得担心吧？我很好。		250		
250	808	1	渡边	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	这是给你的，原料用的生黑巧和血清，我以前在军队时经常吃这种巧克力提神。		251		
251	808	1	渡边	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	嗯，这是我做的，你在想什么，做巧克力又不难……为什么要给你巧克力？这还需要我特别说明吗？		252		
252	808	1	渡边	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	情人节快乐，晚点我在绿洲外等你。你不是担心我吗？见到我就不用担心了。				
253	809	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	*警告！通讯信道遭到骇入！请尽快断开连接！*		254		
254	809	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	这个是给你的。		255		
255	809	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	有灰鸦的各位陪着，你今天想必不会孤独吧。		256		
256	809	1	α	Assets/Product/Texture/Image/RoleStory/R3LuxiyaNormal03.png	不过还是……情人节快乐。				
257	900	1	赛利卡	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	灰鸦的指挥官，六一节日快乐哦。		258		
258	900	1	赛利卡	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	所以说明明是儿童节，为什么我没有休假啊？！我不配吗，不配吗？不配吗！		259		
259	900	1	赛利卡	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	哎，反正工作也做完了，让我去你的基地宿舍摸会鱼哦。别告诉哈桑议长！		260		
260	900	1	赛利卡	Assets/Product/Texture/Image/RoleStory/SailikaNomal01.png	那么我先去准备点气球和糖果什么的，待会见啦~				
261	1010	1	里	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	在某次出任务的地方，我发现了这株花。我查阅过数据库资料，和你赠送给我的花卉同属一科。		262		
262	1010	1	里	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	在看见这朵花的瞬间，我确实想起……某个人。这样的指向与重合在概率学上非常稀少。		263		
263	1010	1	里	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	我认为这相当具有研究的价值……所以我将它保存了下来，送到它指向的那个人手里。		264		
264	1010	1	里	Assets/Product/Texture/Image/RoleStory/LiangNomal01.png	数据库中黄金时代的资料上显示，花能传递言语，这就是……我的回应。				
265	1020	1	露西亚	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	因为之前收到了指挥官的礼物所以今天就要到这里来，大家都是这么说的，是有什么含义吗？		266		
266	1020	1	露西亚	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	指挥官为什么说话有些吞吞吐吐的，是打算和我说些什么吗？		267		
267	1020	1	露西亚	Assets/Product/Texture/Image/RoleStory/LuxiyaNormal01.png	什么都好，指挥官说的我都会记住的。				
268	1030	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	指挥官，这是我自己种植的玫瑰……		269		
269	1030	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	因为想在今天给您一个惊喜，所以一直在瞒着您我很抱歉。		270		
270	1030	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	不过没想到居然是指挥官先送给我花呢。		271		
271	1030	1	丽芙	Assets/Product/Texture/Image/RoleStory/LifuNormal01.png	谢谢，丽芙……真的很开心。				
272	1040	1	比安卡	Assets/Product/Texture/Image/RoleStory/OlisuoNomal01.png	指挥官阁下，作为队长应该注意自己的工作和休息时间安排。		273		
273	1040	1	比安卡	Assets/Product/Texture/Image/RoleStory/OlisuoNomal01.png	不过…收到你送给我的白玫瑰，就想起队员们对这个日子的数字含义的讨论。		274		
274	1040	1	比安卡	Assets/Product/Texture/Image/RoleStory/OlisuoNomal01.png	“虽然只是一个数字谐音的日子…但肯定会和自己心里的理想伴侣一起渡过…”		275		
275	1040	1	比安卡	Assets/Product/Texture/Image/RoleStory/OlisuoNomal01.png	我在礼物盒上也写上这几个数字，希望这枝祈祷之花能传达我虔诚的祝福与心意。				
276	1050	1	七实	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	哎~这是，要给我？		277		
277	1050	1	七实	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	七实好高兴！如果能让指挥官跟七实一样高兴就好了！		278		
278	1050	1	七实	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	让我想想…唔！就决定是它了！		279		
279	1050	1	七实	Assets/Product/Texture/Image/RoleStory/Yongyechaonormal01.png	铛铛！指挥官拿去吧！这可是七实的珍藏喔！				
280	1060	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	呼叫指挥官，这里是神威，来自绝密私人频道，请注意收听！哔——		281		
281	1060	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	嘿嘿~指挥官，在忙吗？你都半天没找我了！		282		
282	1060	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	今天是5.20啊！指挥官不是给我送了花吗，难道也给其他的人送了？嘿嘿，果然只有我有指挥官爱的礼物对吧？		283		
283	1060	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	好开心啊！！指挥官，我也有礼物要给你！我去了公共花园，从所有玫瑰里选了最好看的一朵！		284		
284	1060	1	神威	Assets/Product/Texture/Image/RoleStory/ShenweiNormal01.png	嗯嗯，以后指挥官每年的5.20都会来找我吗？说好的啊？那可不能反悔，我会一直一直等到你来为止！				
285	1070	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	我就知道你今天肯定会在办公室里面写报告，喂，你等下没有什么预定吧？		286		
286	1070	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	没有吗，很好……		287		
287	1070	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	为什么要突然坐在沙发上？		288		
288	1070	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	你管我，我喜欢待在哪里是我的自由吧！		289		
289	1070	1	卡列尼娜	Assets/Product/Texture/Image/RoleStory/KalieninaNomal01.png	话说……你今晚应该是有空的对吧，不回复我可就这么默认了！				
290	1080	1	渡边	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	指挥官，早。最近工作怎么样？我收到你给的…礼物了。		291		
291	1080	1	渡边	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	在这时候给我送来礼物，是想借着这个日子表达什么吗？		292		
292	1080	1	渡边	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	不过既然你这么上心…晚点记得去查看一下信箱。		293		
293	1080	1	渡边	Assets/Product/Texture/Image/RoleStory/DubianNormal01.png	你要是真喜欢这个的话，下次来绿洲，我带你去看花海吧。				
