SkipId	Origin	UiName	ParamId	Explain	IsRecord	ConditionId	FunctionalId	TimeId	StartTime	CloseTime	CustomParams	IsHideFunc	IsShowExplain	NotShowUI
181	3	UiNewFuben	10040201	前往普通剧情								True		
182	3	UiNewFuben	10040202	前往普通剧情								True		
183	3	UiNewFuben	10040203	前往普通剧情								True		
184	3	UiNewFuben	10040204	前往普通剧情								True		
185	1	UiCharacterSystemV2P6		前往强化			301				[0]	True		
186	1	UiCharacterSystemV2P6		前往强化			301				[0]	True		
187	3	UiNewFuben	10040301	前往普通剧情								True		
188	3	UiNewFuben	10040302	前往普通剧情								True		
189	3	UiNewFuben	10040303	前往普通剧情								True		
190	6	UiTask		前往任务							[1, 0, 0]	True		
191	1	UiCharacterSystemV2P6		前往升级成员			101				[0]	True		
192	1	UiCharacterSystemV2P6		前往升级成员			101				[0]	True		
193	1	UiCharacterSystemV2P6		前往强化成员			101				[0]	True		
194	3	UiNewFuben	11030101	前往隐藏剧情			10102					True		
195	3	UiNewFuben	11030102	前往隐藏剧情			10102					True		
196	3	UiNewFuben	11030103	前往隐藏剧情			10102					True		
197	3	UiNewFuben	11030104	前往隐藏剧情			10102					True		
198	1	UiCharacterSystemV2P6		前往升级成员			101				[0]	True		
199	1	UiCharacterSystemV2P6		前往强化			301				[0]	True		
200	3	UiNewFuben	11030105	前往普通剧情								True		
201	6	UiTask		前往任务							[1, 0, 0]	True		
202	3	UiNewFuben	10050101	前往普通剧情								True		
203	3	UiNewFuben	10050102	前往普通剧情								True		
204	3	UiNewFuben	10050103	前往普通剧情								True		
205	3	UiNewFuben	10050104	前往普通剧情								True		
206	1	UiCharacterSystemV2P6		前往强化			301				[0]	True		
207	7	OnOpenRepeatChallengeActivity		前往拟战场域	True		10309				[1]	True		
208	3	UiNewFuben	10050201	前往普通剧情								True		
209	3	UiNewFuben	10050202	前往普通剧情								True		
210	3	UiNewFuben	10050203	前往普通剧情								True		
211	3	UiNewFuben	10050204	前往普通剧情								True		
212	1	UiCharacterSystemV2P6		前往突破			301				[0]	True		
213	1	UiCharacterSystemV2P6		前往突破			301				[0]	True		
214	3	UiNewFuben	10050301	前往普通剧情								True		
215	3	UiNewFuben	10050302	前往普通剧情								True		
216	3	UiNewFuben	10050303	前往普通剧情								True		
217	6	UiTask		前往任务							[1, 0, 0]	True		
218	1	UiCharacterSystemV2P6		前往升级成员			101				[0]	True		
219	1	UiCharacterSystemV2P6		前往升级成员			101				[0]	True		
220	3	UiNewFuben	11040101	前往隐藏剧情			10102					True		
221	3	UiNewFuben	11040102	前往隐藏剧情			10102					True		
222	3	UiNewFuben	11040103	前往隐藏剧情			10102					True		
223	3	UiNewFuben	11040104	前往隐藏剧情			10102					True		
224	1	UiCharacterSystemV2P6		前往升级成员			101				[0]	True		
225	1	UiCharacterSystemV2P6		前往强化			301				[0]	True		
226	3	UiNewFuben	11040105	前往普通剧情								True		
227	6	UiTask		前往任务							[1, 0, 0]	True		
228	3	UiNewFuben	10060101	前往普通剧情								True		
229	3	UiNewFuben	10060102	前往普通剧情								True		
230	3	UiNewFuben	10060103	前往普通剧情								True		
231	3	UiNewFuben	10060104	前往普通剧情								True		
232	1	UiCharacterSystemV2P6		前往强化			301				[0]	True		
233	1	UiCharacterSystemV2P6		前往强化			301				[0]	True		
234	3	UiNewFuben	10060201	前往普通剧情								True		
235	3	UiNewFuben	10060202	前往普通剧情								True		
236	3	UiNewFuben	10060203	前往普通剧情								True		
237	3	UiNewFuben	10060204	前往普通剧情								True		
238	1	UiCharacterSystemV2P6		前往突破			301				[0]	True		
239	1	UiCharacterSystemV2P6		前往突破			301				[0]	True		
240	3	UiNewFuben	10060301	前往普通剧情								True		
241	3	UiNewFuben	10060302	前往普通剧情								True		
242	3	UiNewFuben	10060303	前往普通剧情								True		
243	6	UiTask		前往任务							[1, 0, 0]	True		
244	1	UiCharacterSystemV2P6		前往升级成员			101				[0]	True		
245	1	UiCharacterSystemV2P6		前往升级成员			101				[0]	True		
246	3	UiNewFuben	11050101	前往隐藏剧情			10102					True		
247	3	UiNewFuben	11050102	前往隐藏剧情			10102					True		
248	3	UiNewFuben	11050103	前往隐藏剧情			10102					True		
249	3	UiNewFuben	11050104	前往隐藏剧情			10102					True		
250	1	UiCharacterSystemV2P6		前往升级成员			101				[0]	True		
251	1	UiCharacterSystemV2P6		前往强化			301				[0]	True		
252	3	UiNewFuben	11050105	前往普通剧情								True		
253	6	UiTask		前往任务							[1, 0, 0]	True		
254	3	UiNewFuben	10070101	前往普通剧情								True		
255	3	UiNewFuben	10070102	前往普通剧情								True		
256	3	UiNewFuben	10070103	前往普通剧情								True		
257	3	UiNewFuben	10070104	前往普通剧情								True		
258	1	UiCharacterSystemV2P6		前往强化			301				[0]	True		
259	1	UiCharacterSystemV2P6		前往强化			301				[0]	True		
260	3	UiNewFuben	10070201	前往普通剧情								True		
261	3	UiNewFuben	10070202	前往普通剧情								True		
262	3	UiNewFuben	10070203	前往普通剧情								True		
263	3	UiNewFuben	10070204	前往普通剧情								True		
264	1	UiCharacterSystemV2P6		前往突破			301				[0]	True		
265	1	UiCharacterSystemV2P6		前往突破			301				[0]	True		
266	3	UiNewFuben	10070301	前往普通剧情								True		
267	3	UiNewFuben	10070302	前往普通剧情								True		
268	3	UiNewFuben	10070303	前往普通剧情								True		
269	6	UiTask		前往任务							[1, 0, 0]	True		
270	1	UiCharacterSystemV2P6		前往升级成员			101				[0]	True		
271	1	UiCharacterSystemV2P6		前往升级成员			101				[0]	True		
272	3	UiNewFuben	11060101	前往隐藏剧情			10102					True		
273	3	UiNewFuben	11060102	前往隐藏剧情			10102					True		
274	3	UiNewFuben	11060103	前往隐藏剧情			10102					True		
275	3	UiNewFuben	11060104	前往隐藏剧情			10102					True		
276	1	UiCharacterSystemV2P6		前往升级成员			101				[0]	True		
277	1	UiCharacterSystemV2P6		前往强化			301				[0]	True		
278	3	UiNewFuben	11060105	前往普通剧情								True		
279	6	UiTask		前往任务							[1, 0, 0]	True		
280	3	UiNewFuben	10080101	前往普通剧情								True		
281	3	UiNewFuben	10080102	前往普通剧情								True		
282	3	UiNewFuben	10080103	前往普通剧情								True		
283	3	UiNewFuben	10080104	前往普通剧情								True		
284	1	UiCharacterSystemV2P6		前往强化			301				[0]	True		
285	1	UiCharacterSystemV2P6		前往强化			301				[0]	True		
286	3	UiNewFuben	10080201	前往普通剧情								True		
287	3	UiNewFuben	10080202	前往普通剧情								True		
288	3	UiNewFuben	10080203	前往普通剧情								True		
289	3	UiNewFuben	10080204	前往普通剧情								True		
290	1	UiCharacterSystemV2P6		前往突破			301				[0]	True		
291	1	UiCharacterSystemV2P6		前往突破			301				[0]	True		
292	3	UiNewFuben	10080301	前往普通剧情								True		
293	3	UiNewFuben	10080302	前往普通剧情								True		
294	3	UiNewFuben	10080303	前往普通剧情								True		
295	6	UiTask		前往任务							[1, 0, 0]	True		
296	1	UiCharacterSystemV2P6		前往升级成员			101				[0]	True		
297	1	UiCharacterSystemV2P6		前往升级成员			101				[0]	True		
298	3	UiNewFuben	11070101	前往隐藏剧情			10102					True		
299	3	UiNewFuben	11070102	前往隐藏剧情			10102					True		
300	3	UiNewFuben	11070103	前往隐藏剧情			10102					True		
301	3	UiNewFuben	11070104	前往隐藏剧情			10102					True		
302	1	UiCharacterSystemV2P6		前往升级成员			101				[0]	True		
303	1	UiCharacterSystemV2P6		前往强化			301				[0]	True		
304	3	UiNewFuben	11070105	前往隐藏剧情			10102					True		
305	6	UiTask		前往任务							[1, 0, 0]	True		
306	3	UiNewFuben	11080101	前往隐藏剧情			10102					True		
307	3	UiNewFuben	11080102	前往隐藏剧情			10102					True		
308	3	UiNewFuben	11080103	前往隐藏剧情			10102					True		
309	3	UiNewFuben	11080104	前往隐藏剧情			10102					True		
310	1	UiCharacterSystemV2P6		前往强化			301				[0]	True		
311	1	UiCharacterSystemV2P6		前往强化			301				[0]	True		
312	3	UiNewFuben	11080105	前往隐藏剧情			10102					True		
313	6	UiTask		前往任务							[1, 0, 0]	True		
320	3	UiNewFuben	10010304	普通1-12								True		
321	3	UiNewFuben	10020304	普通2-12								True		
322	3	UiNewFuben	10030304	普通3-12								True		
323	3	UiNewFuben	10040304	普通4-12								True		
324	3	UiNewFuben	10050304	普通5-12								True		
325	3	UiNewFuben	10060304	普通6-12								True		
326	3	UiNewFuben	10070304	普通7-12								True		
327	3	UiNewFuben	10080304	普通8-12								True		
328	3	UiNewFuben	11010106	隐藏1-6			10102					True		
329	3	UiNewFuben	11020106	隐藏2-6			10102					True		
330	3	UiNewFuben	11030106	隐藏3-6			10102					True		
331	3	UiNewFuben	11040106	隐藏4-6			10102					True		
332	3	UiNewFuben	11050106	隐藏5-6			10102					True		
333	3	UiNewFuben	11060106	隐藏6-6			10102					True		
334	3	UiNewFuben	11070106	隐藏7-6			10102					True		
335	3	UiNewFuben	11080106	隐藏8-6			10102					True		
350	7	SkipToCharacterGradeV2P6		前往晋升			102				[0]	True		
400	3	UiNewFuben	10090102	普通9-2			10102					True		
401	3	UiNewFuben	10090104	普通9-4			10102					True		
402	3	UiNewFuben	10090202	普通9-6			10102					True		
403	3	UiNewFuben	10090204	普通9-8			10102					True		
404	3	UiNewFuben	10090302	普通9-10			10102					True		
405	3	UiNewFuben	10090304	普通9-12			10102					True		
407	3	UiNewFuben	11090101	隐藏9-1			10102					True		
408	3	UiNewFuben	11090102	隐藏9-2			10102					True		
409	3	UiNewFuben	11090103	隐藏9-3			10102					True		
411	3	UiNewFuben	10100103	普通10-3			10102					True		
412	3	UiNewFuben	10100201	普通10-5			10102					True		
413	3	UiNewFuben	10100203	普通10-7			10102					True		
414	3	UiNewFuben	10100301	普通10-9			10102					True		
415	3	UiNewFuben	10100302	普通10-10			10102					True		
416	3	UiNewFuben	10100303	普通10-11			10102					True		
418	3	UiNewFuben	11100101	隐藏10-1			10102					True		
419	3	UiNewFuben	11100103	隐藏10-3			10102					True		
420	3	UiNewFuben	11100105	隐藏10-5			10102					True		
422	3	UiNewFuben	10110102	普通11-2			10102					True		
423	3	UiNewFuben	10110104	普通11-4			10102					True		
424	3	UiNewFuben	10110105	普通11-5			10102					True		
425	3	UiNewFuben	10110106	普通11-6			10102					True		
426	3	UiNewFuben	10110107	普通11-7			10102					True		
427	3	UiNewFuben	10110108	普通11-8			10102					True		
428	3	UiNewFuben	10110109	普通11-9			10102					True		
430	3	UiNewFuben	11110101	隐藏11-1			10102					True		
431	3	UiNewFuben	11110102	隐藏11-2			10102					True		
432	3	UiNewFuben	11110103	隐藏11-4			10102					True		
434	3	UiNewFuben	10120102	普通12-2			10102					True		
435	3	UiNewFuben	10120106	普通12-6			10102					True		
436	3	UiNewFuben	10120110	普通12-10			10102					True		
437	3	UiNewFuben	10120116	普通12-16			10102					True		
438	3	UiNewFuben	10120123	普通12-23			10102					True		
439	3	UiNewFuben	10120125	普通12-25			10102					True		
441	3	UiNewFuben	11120101	隐藏12-1			10102					True		
442	3	UiNewFuben	11120104	隐藏12-4			10102					True		
443	3	UiNewFuben	11120107	隐藏12-7			10102					True		
445	7	OnOpenMainLineStage		主线 - 第xx章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[10150101]	True		
446	7	OnOpenMainLineStage		主线 - 第xx章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[10160101]	True		
447	7	OnOpenMainLineStage		主线 - 第xx章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[11160101]	True		
448	7	OpenMainLine3DStage		主线 - 第十七章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）							[0, 10170101]	True		
449	7	OnOpenMainLineStage		主线 - 第xx章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[10180101]	True		
501	7	OnOpenMainLineStage		主线 - 第xx章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[10190101]	True		
502	7	OnOpenMainLineStage		主线 - 第xx章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[10200101]	True		
503	7	OnOpenMainLineStage		主线 - 第xx章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[10210101]	True		
504	7	OnOpenMainLineStage		主线 - 第xx章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[10220101]	True		
505	7	OnOpenMainLineStage		主线 - 第xx章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[10230101]	True		
506	7	OnOpenMainLineStage		主线 - 第xx章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[10240101]	True		
507	7	OnOpenMainLineStage		主线 - 第xx章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[10250101]	True		
508	7	OnOpenMainLineStage		主线 - 第xx章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[10260101]	True		
509	7	OnOpenMainLineStage		主线 - 第xx章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[10270101]	True		
510	7	OnOpenMainLineStage		主线 - 第xx章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[10280100]	True		
511	7	OnOpenMainLineStage		主线 - 第xx章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[10280109]	True		
512	7	OnOpenMainLineStage		主线 - 第xx章（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[10290101]	True		
513	7	SkipToMainLine2		新主线第三十章			10308				[1030]	True		
514	7	SkipToMainLine2		新主线浮点纪实ER06章			10308				[2006]	True		
515	7	SkipToMainLine2		新主线浮点纪实ER07章			10308				[2007]	True		
516	7	SkipToMainLine2		新主线浮点纪实ER08章			10308				[2008]	True		
517	7	SkipToMainLine2		新主线第三十一章			10308				[1031]	True		
518	7	SkipToMainLine2		新主线浮点纪实ER09章			10308				[2009]	True		
519	7	SkipToMainLine2		新主线第三十二章			10308				[1032]	True		
520	7	SkipToMainLine2		新主线第三十三章			10308				[1033]	True		
521	7	SkipToMainLine2		新主线浮点纪实ER10章			10308				[2010]	True		
522	7	SkipToMainLine2		新主线第三十四章			10308				[1034]	True		
523	7	SkipToMainLine2		新主线浮点纪实ER11章			10308				[2011]	True		
524	7	SkipToMainLine2		新主线浮点纪实ER12章			10308				[2012]	True		
525	7	SkipToMainLine2		新主线第三十五章			10308				[1035]	True		
526	7	SkipToMainLine2		新主线第三十六章			10308				[1036]	True		
527	7	SkipToMainLine2		新主线浮点纪实ER13章			10308				[2013]	True		
528	7	SkipToMainLine2		新主线浮点纪实ER14章			10308				[2014]	True		
529	7	SkipToMainLine2		新主线第三十七章			10308				[1037]	True		
530	7	SkipToMainLine2		新主线第三十八章			10308				[1038]	True		
531	7	SkipToMainLine2		新主线第三十九章			10308				[1039]	True		
532	7	SkipToMainLine2		新主线第四十章			10308				[1040]	True		
533	7	SkipToMainLine2		新主线浮点纪实ER15章			10308				[2015]	True		
700	3	UiNewFuben	12010102	3			10103					True		
701	3	UiNewFuben	12010202	前往据点模式			10103					True		
702	3	UiNewFuben	12010402	前往据点模式			10103					True		
710	3	UiNewFuben	12010503	前往据点模式			10103					True		
711	3	UiNewFuben	12010703	前往据点模式			10103					True		
712	3	UiNewFuben	12011002	前往据点模式			10103					True		
720	3	UiNewFuben	12011102	前往据点模式			10103					True		
721	3	UiNewFuben	12011302	前往据点模式			10103					True		
722	3	UiNewFuben	12011601	前往据点模式			10103					True		
730	3	UiNewFuben	12020102	前往据点模式			10103					True		
731	3	UiNewFuben	12020402	前往据点模式			10103					True		
732	3	UiNewFuben	12020801	前往据点模式			10103					True		
733	3	UiNewFuben	12030303	前往据点模式			10103					True		
740	3	UiNewFuben	12020901	前往据点模式			10103					True		
741	3	UiNewFuben	12021201	前往据点模式			10103					True		
742	3	UiNewFuben	12030402	前往据点模式			10103					True		
750	3	UiNewFuben	12030501	前往据点模式			10103					True		
751	3	UiNewFuben	12030802	前往据点模式			10103					True		
752	3	UiNewFuben	12040401	前往据点模式			10103					True		
760	3	UiNewFuben	12050102	前往据点模式			10103					True		
761	3	UiNewFuben	12060103	前往据点模式			10103					True		
762	3	UiNewFuben	12060402	前往据点模式			10103					True		
770	3	UiNewFuben	12070102	前往据点模式			10103					True		
771	3	UiNewFuben	12070402	前往据点模式			10103					True		
772	3	UiNewFuben	12080402	前往据点模式			10103					True		
780	3	UiNewFuben	12090102	前往据点模式			10103					True		
790	3	UiNewFuben	12100102	前往据点模式			10103					True		
800	3	UiNewFuben	12010102	前往据点模式			10103					True		
801	3	UiNewFuben	12010202	前往据点模式			10103					True		
802	3	UiNewFuben	12010302	前往据点模式			10103					True		
803	3	UiNewFuben	12010402	前往据点模式			10103					True		
804	3	UiNewFuben	12010503	前往据点模式			10103					True		
805	3	UiNewFuben	12010603	前往据点模式			10103					True		
