Id	Name	Desc	Title	EventType	ActiveConditionId	Mutex	EffectId	SubEventId	SubConditionId	AutoPopup	ForceFinish
103120	峡谷林地	这里的确有营火和帐篷，但也有横七竖八的尸体和感染体残骸，成堆染血的绷带和印有飞鸟标志的物资被遗弃在四周。不论之前在这里呆着的是谁，他们肯定受到了袭击，而且现在的情况一定很不乐观。		1				[103121]	[0]		
103121	记录完毕	获得 285 木材、 350 钢材		2			[10363]				
103130	矿区废墟	这里像是发生过一场屠杀，越是深入，那焦臭的味道就越是浓烈。我们只能草草收集了些建材就匆匆离开。这么说的话，先前在公馆遇到的那群拾荒者给我们的物资难道是……		1				[103131]	[0]		
103131	帮他们解脱	获得 25 木材、 15 钢材		2			[10364]				
103140	河边营地	这里到处是感染体的痕迹，看起来像是刚刚经历过一场袭击。外翻的泥土尚且松软且湿润，空气中甚至闻得到淡淡的铁锈味……我们都知道，不论这里曾有谁，他们活下来的概率，都太小了。		1				[103141]	[0]		
103141	记录完毕	获得 12 药物、 9 食物		2			[10365]				
103150	“果林”	出人意料的是，我们在林地中央一个烧焦的房子里发现了一个受伤的男孩，虽然有些发烧但总体并无大碍，我让人将他率先带回营地。临走前杰克在房前的院子里发现了埋藏的资源。数量不多，但也足够我们撑一段时间了。		1				[103151]	[0]		
103151	记录完毕	获得 16 药物、 18 食物		2			[10366]				
103160	“果林”	出人意料的是，我们在林地中央一个烧焦的房子里发现了一个受伤的男孩，虽然有些发烧但总体并无大碍，我让人将他率先带回营地。临走前杰克在房前的院子里发现了埋藏的资源。数量不多，但也足够我们撑一段时间了。		1				[103161]	[0]		
103161	记录完毕	获得 16 药物、 18 食物		2			[10366]				
104020	无人的战壕	这里和它的外表一样贫瘠。我们带上了所有能带上的材料后把这条战壕填平了。希望再也没有感染体打扰这些人永恒的长梦……		1				[104021]	[0]		
104021	记录完毕	获得 50 木材、 65 钢材		2			[10451]				
104030	拥挤的街道	当我们在车辆间寻找能用的材料时，几只感染体冲了出来，为了让同伴带着材料撤出街区，我和杰克决定留下来断后，最终我们两个虽然受了点伤但好歹都活了下来。比起在意撤退时部分材料的损坏，杰克出现了一些像是破伤风一样的症状更让人担心，这对缺少对应药物的我们来说实在太糟了……		1				[104031]	[0]		
104031	记录完毕	获得 80 木材、 95 钢材		2			[10452]				
104040	林中营地	整座营地就是一座巨大的墓穴，储物箱里满是厚厚的骨渣和粉末的混合物，很显然，它们就是曾在这里活动过的拾荒者。我和同伴把营地里看起来还比较完好的材料拆了下来，曾在这里的人已经用不到这些了。		1				[104041]	[0]		
104041	记录完毕	获得 485 木材、 380 钢材		2			[10453]				
104050	破败的超市	我们找到了一些物资和一份字迹稚拙的书信，上面这样写道：爸爸说，我可以把一切写下来。就算没有人读到，墨水会稀释人的感觉也没关系。我最近开始听到妈妈在远处呼唤我，但爸爸总让我堵住耳朵不要听那些声音，但却不告诉我为什么，难道他不想见妈妈吗？明明我们都好久没见到她了，妈妈，我好想你。		1				[104051]	[0]		
104051	记录完毕	获得 25 药物、 25 食物		2			[10454]				
104060	染血的教堂	没有幸存者，没有物资，也没有感染体。为了不让此次探索一无所获，我们从教堂的神像上拆下了一些用得到的材料。我不奢求神会原谅我的冒犯，但是比起被神责备这种虚无缥缈的事，还是能拿在手上的物资更能让人安心。		1				[104061]	[0]		
104061	记录完毕	获得 505 木材、 555 钢材		2			[10455]				
104070	林中木屋	为了不让这次探索空手而归，最终我们还是决定进去看看。首先出现在我们面前的是桌面上那一大堆被火烧得焦黑的空罐头，过了很久我们才在木屋深处找到了部分完好物资，不知道是来不及带走还是根本不想带走。在正要离开的时候，我看到了大门背后凌乱而重复的刻着的那两个词组：“面对现实”、“只剩一颗”、“面对现实”、“只剩一颗”……		1				[104071]	[0]		
104071	记录完毕	获得 18 药物、 20 食物		2			[10456]				
104080	安静的防空洞	一群拾荒者把这里当做了临时的住所。交涉过后，他们决定带上物资跟我们一起回去。		1				[104081]	[0]		
104081	记录完毕	找到 6 位幸存者、获得 37 药物、 28 食物		2			[10457, 10458]				
104090	小型渔场	幸运的是渔网还能用，在卡尔打鱼的时候，我和其他人在棚屋搜到了一些药。虽然很少，但至少我们能久违地能吃一次肉了。		1				[104091]	[0]		
104091	记录完毕	获得 11 药物、 5 食物		2			[10459]				
104100	脆弱的危楼	很幸运，这幢建筑并不像外表看起来那么飘摇。我们在砖瓦之间发现了不少物资，还有一些在此艰难活着的拾荒者。		1				[104101]	[0]		
104101	记录完毕	找到 5 位幸存者、获得 10 药物、 12 食物		2			[10460, 10461]				
104110	破败的贫民窟	当我对上他们的视线后，实在无法狠下心做出帮他们解脱的决定。简短讨论后，我们决定遵从他们的愿望，带走尚且健康的人。至于留下来的那些人会遭遇怎样的未来，我们只能强迫自己不去想象。		1				[104111]	[0]		
104111	记录完毕	找到 6 位幸存者、获得 26 药物、 31 食物		2			[10462, 10463]				
104120	空旷的图书馆	这里地下室的物资储备多到让人吃惊，如果忽略倒在门外碎烂的尸体，和门内保持着蜷缩姿势的孩童尸骸的话，这次探索会更加令人欣慰。		1				[104121]	[0]		
104121	记录完毕	获得 15 药物、 16 食物		2			[10464]				
105020	俯瞰点	这里完全不像他们在通讯中提到的那样安全且物资充沛。出现在我们视野中的只有满地尸骸和城市废墟。		1				[105021]	[0]		
105021	记录完毕	这里没有什么能做的了		2							
105030	实验大楼	越过早已无人的军队防线后，我们看到了贴满了防疫标志的实验室大楼。一旁的废墟里还有一份揉成一团的照片。空气中的药水味变得愈发浓郁，保险起见，我和同伴们决定再检查一遍防护服，确保万无一失后再继续探索。		1				[105031]	[0]		
105031	记录完毕	这里没有什么能做的了		2							
105040	武装的民居	……没有冲突，但也没有交易的可能性。射到我们脚边的子弹就是对方的回答。		1				[105041]	[0]		
105041	记录完毕	这里没有什么能做的了		2							
105050	广播站	我们在这找到了些通讯设备，回想起它曾发出的消息“这里有地面防卫军驻守，物资充沛，我们会向周边拾荒者提供庇护。”还真是讽刺，卡尔听罢直接砸掉了这里的通讯设备。		1				[105051]	[0]		
105051	记录完毕	这里没有什么能做的了		2							
105060	奇怪的破口	我们找到了一份通告，上面说这座城市爆发了不明瘟疫。穿过一段狭窄的通道后，一座宏大的实验室出现在我们面前。实验室外留着军队修建的堑壕和防御工事，我们在此补给了不少武器弹药。		1				[105061]	[0]		
105061	记录完毕	这里没有什么能做的了		2							
105070	隔离区域	有关这座城市爆发了不明瘟疫的通告宣传散落一地，和倾倒的药剂、玻璃瓶渣混在一起。我们翻遍了全部角落也没有找到能用的东西。		1				[105071]	[0]		
105071	记录完毕	这里没有什么能做的了		2							
105080	地下实验室	卡尔找到了一段音频，里面记录着一位男军官和一位女医生的争辩。我们在杂乱的音频中拼凑出了他们争论的原因，因为军官不同意医生为了治好瘟疫而进行人体试验。音频中记下了他们吵得最凶的那一次，但这并没能阻止医生，她开始不断在自己身上进行实验，而接下来很长一段音频中都再也没出现过那位军官的声音了。		1				[105081]	[0]		
105081	记录完毕	这里没有什么能做的了		2							
105090	隐藏房间	这里是实验室的监控室，我们在这见证了这座城市的末日。被死亡折磨到精神崩溃的群众发现了这里，辩解抑制不住恐慌，不知道是哪边先扣响了扳机，双方立刻就从推搡演变成流血冲突。记录的最后，我们看到那位身穿白大褂的女医生跪在一片火海中央。她全身多处溃烂，白衫被暗红浸透，但还是竭力向前伸手，想要抓住什么。		1				[105091]	[0]		
105091	记录完毕	这里没有什么能做的了		2							
105100	外城区	天际初晓，晨光孤寂，意料中的暖阳并未到来。肃静的空气中，有了一簇簇银白的雪花撒落。每一片雪花在落地前一刻乘风轻柔着陆，一点点侵占城市的每个角落，直至完全覆盖。		1				[105101]	[0]		
105101	记录完毕	这里没有什么能做的了		2							
105110	住宅区	我们在住宅区找了很久，一个人影都没找到，只有林立的帐篷和悬挂的衣物表明着这里曾居住着庞大的拾荒者群体。悲鸣的风声穿过空荡荡的居住区，让人越发感到寒冷。不知道是不是我的错觉，我在空气中闻到了一股像是药水一样的味道……哪怕是离开了这片区域清洗过身体之后还是能闻到。		1				[105111]	[0]		
105111	记录完毕	这里没有什么能做的了		2							
105120	浓雾笼罩的超市	这个地方安静得不正常……我们决定不再为了可能根本就不存在的物资而冒险，至于浓雾深处像是低语一样的声音，我们只能不去深想和细究，能活着就比什么都重要了。		1				[105121]	[0]		
105121	记录完毕	这里没有什么能做的了		2							
1010	无人生还	营地里的最后一个人也已经死去。所有挣扎、困顿、不甘，都付诸营火周围暧昧的痕迹，混合着余烬，堆成一个一个无名的坟包。	结局事件	1				[1011]	[0]		
1011	记录完毕	我知道了。		2							
1020	寂静之地	这片大地从没有过如此的寂静，连最后一个人都陷入了恐慌和谵妄的幻想——没有可能了，我们不可能撑过去了。	结局事件	1				[1021]	[0]		
1021	记录完毕	我知道了。		2							
2010	求生演习	尽管艰难，我们仍然建立起了一个足够稳固的营地。感谢您一直以来的努力，辛苦了。	结局事件	1		True		[2011]	[0]	True	True
2011	记录完毕	我知道了。		2							
20100	求生演习	所谓灾难，无论发生在过去、现在或未来，本质并没有什么区别。许多人死去了，许多人团结在一起试着活下去。但在一切开始之前，您有必要先先了解一些简单的管理规则。	剧情事件	1		True		[20101]	[0]	True	True
20101	记录完毕	我知道了。		2							
20102	意外来客	一群陌生的求生者出现在了营区附近。他们向我们寻求帮助，希望我们能为他们提供庇护所。作为回报，他们将把身上全部的资源都交给我们。营地里的人们都很高兴有新鲜血液的加入，连最淡漠的人嘴角都噙着笑意。	突发事件	1		True		[20103]	[0]	True	True
20103	记录完毕	获得 7 个幸存者		2			[201030]				
20104	突发事故	紧随着一声巨响，惨叫声如同电流击穿了所有人的耳膜。当我赶到现场，才了解到是威尔误触了狩猎的陷阱。所幸他受伤不重，稍加调养就可以恢复。可是这次事件还是吓坏了营地里的人们，成为人们心上的一片阴影。	突发事件	1		True		[20105]	[0]	True	True
