Id	ConditionId	Name	Desc	Icon	Priority	Trigger	Duration	Overlay	Type	Params
3402		Ch3-城邦4-2星	免费建造次数+2	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			1		34	[2]
3403		Ch3-城邦4-3星	所有已建造的建筑效果+30%【走建筑BUFF自身通过condition激活，本BUFF仅作参考记录】	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 1]
4101		Ch4-城邦1-1星	所有商品售价+5%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 500, 2, 1003, 500, 3, 1003, 500]
4111		Ch4-城邦1-2星	所有商品售价+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 1000, 2, 1003, 1000, 3, 1003, 1000]
4121		Ch4-城邦1-3星	所有商品售价+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 2000, 2, 1003, 2000, 3, 1003, 2000]
4201		Ch4-城邦2-1星	所有商品波动上下限+5%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1007, 500, 2, 1007, 500, 3, 1007, 500, 1, 1008, 500, 2, 1008, 500, 3, 1008, 500]
4211		Ch4-城邦2-2星	所有商品波动上下限+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1007, 1000, 2, 1007, 1000, 3, 1007, 1000, 1, 1008, 1000, 2, 1008, 1000, 3, 1008, 1000]
4221		Ch4-城邦2-3星	所有商品波动上下限+15%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1007, 1500, 2, 1007, 1500, 3, 1007, 1500, 1, 1008, 1500, 2, 1008, 1500, 3, 1008, 1500]
4301		Ch4-城邦3-1星	所有商品销售暴击率+5%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 500, 2, 1005, 500, 3, 1005, 500]
4311		Ch4-城邦3-2星	所有商品销售暴击率+8%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 800, 2, 1005, 800, 3, 1005, 800]
4321		Ch4-城邦3-3星	所有商品销售暴击率+12%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 1200, 2, 1005, 1200, 3, 1005, 1200]
4401		Ch4-城邦4-1星	所有商品销售暴击效果+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1006, 1000, 2, 1006, 1000, 3, 1006, 1000]
4411		Ch4-城邦4-2星	所有商品销售暴击效果+16%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1006, 1600, 2, 1006, 1600, 3, 1006, 1600]
4421		Ch4-城邦4-3星	所有商品销售暴击效果+24%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1006, 2400, 2, 1006, 2400, 3, 1006, 2400]
4501		Ch4-城邦5-1星-1	所有商品售价+3%，	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 300, 2, 1003, 300, 3, 1003, 300]
4502		Ch4-城邦5-1星-2	波动上下限+3%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1007, 300, 2, 1007, 300, 3, 1007, 300, 1, 1008, 300, 2, 1008, 300, 3, 1008, 300]
4511		Ch4-城邦5-2星-1	所有商品售价+6%，	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 600, 2, 1003, 600, 3, 1003, 600]
4512		Ch4-城邦5-2星-2	销售暴击+5%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 500, 2, 1005, 500, 3, 1005, 500]
4521		Ch4-城邦5-3星-1	所有商品售价+12%，	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 1200, 2, 1003, 1200, 3, 1003, 1200]
4522		Ch4-城邦5-3星-2	销售暴击效果+15%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1006, 1500, 2, 1006, 1500, 3, 1006, 1500]
4601		Ch4-城邦6-1星	所有商品销售暴击率+3%，销售暴击效果+6%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 300, 2, 1005, 300, 3, 1005, 300, 1, 1006, 600, 2, 1006, 600, 3, 1006, 600]
4611		Ch4-城邦6-2星	所有商品销售暴击率+5%，销售暴击效果+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 500, 2, 1005, 500, 3, 1005, 500, 1, 1006, 1000, 2, 1006, 1000, 3, 1006, 1000]
4621		Ch4-城邦6-3星	所有商品销售暴击率+7%，销售暴击效果+14%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 700, 2, 1005, 700, 3, 1005, 700, 1, 1006, 1400, 2, 1006, 1400, 3, 1006, 1400]
5101		Ch5-城邦1-1星	所有商品销售暴击效果+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1006, 1000, 2, 1006, 1000, 3, 1006, 1000]
5102		Ch5-城邦1-2星	所有商品销售暴击效果+16%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1006, 1600, 2, 1006, 1600, 3, 1006, 1600]
5103		Ch5-城邦1-3星	所有商品销售暴击效果+24%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1006, 2400, 2, 1006, 2400, 3, 1006, 2400]
5201		Ch5-城邦2-1星	<color=#a46800>石油</color>的商品销售暴击率+5%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 1005, 500]
5202		Ch5-城邦2-2星	<color=#a46800>石油</color>的商品销售暴击率+8%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 1005, 800]
5203		Ch5-城邦2-3星	所有商品销售暴击率+12%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 1200, 2, 1005, 1200, 3, 1005, 1200]
5301		Ch5-城邦3-1星	<color=#a46800>椰子</color>和<color=#a46800>木材</color>的售价+1	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1002, 1, 2, 1002, 1]
5302		Ch5-城邦3-2星	<color=#a46800>椰子</color>和<color=#a46800>木材</color>的售价+2	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1002, 2, 2, 1002, 2]
5303		Ch5-城邦3-3星	所有商品的售价+3	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1002, 3, 2, 1002, 3, 3, 1002, 3]
5401		Ch5-城邦4-1星	所有商品波动上限+5%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1007, 500, 2, 1007, 500, 3, 1007, 500]
5402		Ch5-城邦4-2星	所有商品波动上限+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1007, 1000, 2, 1007, 1000, 3, 1007, 1000]
5403		Ch5-城邦4-3星	所有商品波动上限+15%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1007, 1500, 2, 1007, 1500, 3, 1007, 1500]
5501		Ch5-城邦5-1星	所有商品售价+5%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 500, 2, 1003, 500, 3, 1003, 500]
5502		Ch5-城邦5-2星	所有商品售价+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 1000, 2, 1003, 1000, 3, 1003, 1000]
5503		Ch5-城邦5-3星	所有商品售价+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 2000, 2, 1003, 2000, 3, 1003, 2000]
5601		Ch5-城邦6-1星	所有商品销售暴击率+3%，销售暴击效果+6%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 300, 2, 1005, 300, 3, 1005, 300, 1, 1006, 600, 2, 1006, 600, 3, 1006, 600]
5602		Ch5-城邦6-2星	所有商品销售暴击率+5%，销售暴击效果+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 500, 2, 1005, 500, 3, 1005, 500, 1, 1006, 1000, 2, 1006, 1000, 3, 1006, 1000]
5603		Ch5-城邦6-3星	所有商品销售暴击率+7%，销售暴击效果+14%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 700, 2, 1005, 700, 3, 1005, 700, 1, 1006, 1400, 2, 1006, 1400, 3, 1006, 1400]
6101		Ch6-城邦1-1星	所有商品售价+5%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 500, 2, 1003, 500, 3, 1003, 500]
6111		Ch6-城邦1-2星	所有商品售价+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 1000, 2, 1003, 1000, 3, 1003, 1000]
6121		Ch6-城邦1-3星	所有商品售价+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 2000, 2, 1003, 2000, 3, 1003, 2000]
6201		Ch6-城邦2-1星	所有商品波动上下限+5%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1007, 500, 2, 1007, 500, 3, 1007, 500, 1, 1008, 500, 2, 1008, 500, 3, 1008, 500]
6211		Ch6-城邦2-2星	所有商品波动上下限+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1007, 1000, 2, 1007, 1000, 3, 1007, 1000, 1, 1008, 1000, 2, 1008, 1000, 3, 1008, 1000]
6221		Ch6-城邦2-3星	所有商品波动上下限+15%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1007, 1500, 2, 1007, 1500, 3, 1007, 1500, 1, 1008, 1500, 2, 1008, 1500, 3, 1008, 1500]
6301		Ch6-城邦3-1星	所有商品销售暴击率+5%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 500, 2, 1005, 500, 3, 1005, 500]
6311		Ch6-城邦3-2星	所有商品销售暴击率+8%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 800, 2, 1005, 800, 3, 1005, 800]
6321		Ch6-城邦3-3星	所有商品销售暴击率+12%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 1200, 2, 1005, 1200, 3, 1005, 1200]
6401		Ch6-城邦4-1星	所有商品销售暴击效果+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1006, 1000, 2, 1006, 1000, 3, 1006, 1000]
6411		Ch6-城邦4-2星	所有商品销售暴击效果+16%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1006, 1600, 2, 1006, 1600, 3, 1006, 1600]
6421		Ch6-城邦4-3星	所有商品销售暴击效果+24%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1006, 2400, 2, 1006, 2400, 3, 1006, 2400]
6501		Ch6-城邦3-1星-1	所有商品售价+3%，	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 300, 2, 1003, 300, 3, 1003, 300]
6502		Ch6-城邦3-1星-2	波动上下限+3%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1007, 300, 2, 1007, 300, 3, 1007, 300, 1, 1008, 300, 2, 1008, 300, 3, 1008, 300]
6511		Ch6-城邦3-2星-1	所有商品售价+6%，	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 600, 2, 1003, 600, 3, 1003, 600]
6512		Ch6-城邦3-2星-2	销售暴击+5%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 500, 2, 1005, 500, 3, 1005, 500]
6521		Ch6-城邦3-3星-1	所有商品售价+12%，	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 1200, 2, 1003, 1200, 3, 1003, 1200]
6522		Ch6-城邦3-3星-2	销售暴击效果+15%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1006, 1500, 2, 1006, 1500, 3, 1006, 1500]
6601		Ch6-城邦6-1星	所有商品销售暴击率+3%，销售暴击效果+6%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 300, 2, 1005, 300, 3, 1005, 300, 1, 1006, 600, 2, 1006, 600, 3, 1006, 600]
6611		Ch6-城邦6-2星	所有商品销售暴击率+5%，销售暴击效果+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 500, 2, 1005, 500, 3, 1005, 500, 1, 1006, 1000, 2, 1006, 1000, 3, 1006, 1000]
6621		Ch6-城邦6-3星	所有商品销售暴击率+7%，销售暴击效果+14%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 700, 2, 1005, 700, 3, 1005, 700, 1, 1006, 1400, 2, 1006, 1400, 3, 1006, 1400]
101		自建-仓库扩容【小】	商品库存+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2, 2000, 2, 2, 2000, 3, 2, 2000]
102		自建-区域打折【小】	购买区域打折	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					22	[0, 1000]
103		自建-生产暴击	生产暴击率+	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2005, 500, 2, 2005, 500, 3, 2005, 500]
104		自建-生产暴击效果	生产暴击效果+	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2006, 1000, 2, 2006, 1000, 3, 2006, 1000]
105		自建-幸运物暴击	生产暴击率+	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2005, 500, 2, 2005, 500, 3, 2005, 500]
106		自建-幸运物暴击效果	销售暴击率+	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 500, 2, 1005, 500, 3, 1005, 500]
111	9001	自建-仓库扩容-额外强化	所有商品库存上限+1000	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2, 600, 2, 2, 600, 3, 2, 600]
112	9001	自建-区域打折-额外强化	购买区域打折	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					22	[0, 300]
113	9001	自建-生产暴击-额外强化	生产暴击率+	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2005, 150, 2, 2005, 150, 3, 2005, 150]
114	9001	自建-生产暴击效果-额外强化	生产暴击效果+	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2006, 300, 2, 2006, 300, 3, 2006, 300]
115	9001	自建-幸运物暴击-额外强化	生产暴击率+	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2005, 150, 2, 2005, 150, 3, 2005, 150]
116	9001	自建-幸运物暴击效果-额外强化	销售暴击率+	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 150, 2, 1005, 150, 3, 1005, 150]
11		CH1-初始BUFF		Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 3000]
12		CH2-初始BUFF		Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					20	[19, 2000]
13		CH3-初始BUFF		Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 2000, 2, 1005, 2000, 3, 1005, 2000]
14		CH4-初始BUFF		Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					34	[2]
21		教学关锁波动	教学关锁<color=#a46800>椰子</color>波动不跌	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					33	[2, 0, 1]
22		教学关锁波动	教学关锁<color=#a46800>木材</color>波动不跌	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					33	[2, 0, 2]
23		教学关锁波动	教学关锁<color=#a46800>石油</color>波动不跌	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					33	[2, 0, 3]
201		自建-仓库扩容【中】	商品库存+50%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2, 5000, 2, 2, 5000, 3, 2, 5000]
202		自建-生产暴击【中】	生产暴击率+	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2005, 1000, 2, 2005, 1000, 3, 2005, 1000]
203		自建-生产暴击效果【中】	生产暴击效果+	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2006, 2000, 2, 2006, 2000, 3, 2006, 2000]
204		自建-收菜放大【中】	收菜+30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					20	[19, 3000]
205		自建-区域打折【中】	购买区域打折	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					22	[0, 3000]
301		自建-仓库扩容【大】	商品库存+100%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2, 10000, 2, 2, 10000, 3, 2, 10000]
302		自建-生产暴击【大】	生产暴击率+	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2005, 1500, 2, 2005, 1500, 3, 2005, 1500]
303		自建-生产暴击效果【大】	生产暴击效果+	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2006, 3000, 2, 2006, 3000, 3, 2006, 3000]
304		自建-收菜放大【大】	收菜+60%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					20	[19, 6000]
211	9001	自建-仓库扩容【中】-额外强化	商品库存+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2, 1500, 2, 2, 1500, 3, 2, 1500]
212	9001	自建-生产暴击【中】-额外强化	生产暴击率+	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2005, 300, 2, 2005, 300, 3, 2005, 300]
213	9001	自建-生产暴击效果【中】-额外强化	生产暴击效果+	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2006, 600, 2, 2006, 600, 3, 2006, 600]
214	9001	自建-收菜放大【中】-额外强化	收菜+	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					20	[19, 1000]
215	9001	自建-区域打折【中】-额外强化	购买区域打折	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					22	[0, 1000]
311	9001	自建-仓库扩容【大】-额外强化	商品库存+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2, 3000, 2, 2, 3000, 3, 2, 3000]
312	9001	自建-生产暴击【大】-额外强化	生产暴击率+	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2005, 600, 2, 2005, 600, 3, 2005, 600]
313	9001	自建-生产暴击效果【大】-额外强化	生产暴击效果+	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2006, 1200, 2, 2006, 1200, 3, 2006, 1200]
314	9001	自建-收菜放大【大】-额外强化	收菜+	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					20	[19, 1800]
58001		1级道具-建造打折	建造价格-15%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					23	[0, 1500]
58002		1级道具-建造打折2	每过一个季度，建造价格-5%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					21	[0, 1, 58003]
58003		1级道具-建造打折2-附属	建造价格-5%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					23	[0, 500]
58004		1级道具-免费建造	免费建造次数+1	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			1		35	[1]
58005		1级道具-<color=#a46800>椰子</color>城邦星级生产加成	<color=#a46800>椰子</color>的生产效率+(城邦星级总数*2)%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					26	[1, 200, 2003]
58006		1级道具-<color=#a46800>木材</color>城邦星级生产加成	<color=#a46800>木材</color>的生产效率+(城邦星级总数*2)%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					26	[2, 200, 2003]
58007		1级道具-<color=#a46800>石油</color>城邦星级生产加成	<color=#a46800>石油</color>的生产效率+(城邦星级总数*2)%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					26	[3, 200, 2003]
58101		2级道具-区域打折	购买区域折扣-15%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					22	[0, 1500]
58102		2级道具-免费建造2	免费建造次数+2	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			1		35	[2]
58103		2级道具-<color=#a46800>椰子</color>城邦星售价	<color=#a46800>椰子</color>的售价+(城邦星级总数*3)%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					26	[1, 300, 1003]
58104		2级道具-<color=#a46800>木材</color>城邦星售价	<color=#a46800>木材</color>的售价+(城邦星级总数*3)%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					26	[2, 300, 1003]
58105		2级道具-<color=#a46800>石油</color>城邦星售价	<color=#a46800>石油</color>的售价+(城邦星级总数*3)%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					26	[3, 300, 1003]
58106		2级道具-双刃爆伤	所有商品销售暴击率-20%，销售暴击效果+40%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, -2000, 2, 1005, -2000, 3, 1005, -2000]
58107		2级道具-双刃爆伤-附属	附属上方	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1006, 4000, 2, 1006, 4000, 3, 1006, 4000]
58108		2级道具-双刃暴击	所有商品销售暴击效果-40%，销售暴击率+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1005, 2000, 2, 1005, 2000, 3, 1005, 2000]
58109		2级道具-双刃暴击-附属	附属上方	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1006, -4000, 2, 1006, -4000, 3, 1006, -4000]
58110		2级道具-季度销冠售价+	每过3个季度，销售收入最多的商品售价+30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					21	[0, 3, 58111]
58111	2001	2级道具-季度销冠售价+-附属	附属上方	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			1		7	[1, 1003, 3000]
58112		2级道具-季度销冠售价+	每过3个季度，销售收入最多的商品售价+30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					21	[0, 3, 58113]
58113	2002	2级道具-季度销冠售价+-附属	附属上方	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			1		7	[2, 1003, 3000]
58114		2级道具-季度销冠售价+	每过3个季度，销售收入最多的商品售价+30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					21	[0, 3, 58115]
58115	2003	2级道具-季度销冠售价+-附属	附属上方	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			1		7	[3, 1003, 3000]
58116		2级道具-单季度收入爆米	季度收入超过5万金贝时，所有商品基础售价+1	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					21	[0, 1, 58221]
58117	2004	2级道具-单季度收入爆米-附属	附属上方	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1002, 3, 2, 1002, 3, 3, 1002, 3]
58118		2级道具-负波动加生产-<color=#a46800>椰子</color>	商品价格波动<0时，商品生产效率+15%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					21	[0, 1, 58119]
58119	2005	2级道具-负波动加生产-附属	附属上方	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			1		7	[1, 2003, 1500]
58120		2级道具-负波动加生产-<color=#a46800>木材</color>	商品价格波动<0时，商品生产效率+15%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					21	[0, 1, 58121]
58121	2006	2级道具-负波动加生产-附属	附属上方	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			1		7	[2, 2003, 1500]
58122		2级道具-负波动加生产-<color=#a46800>石油</color>	商品价格波动<0时，商品生产效率+15%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					21	[0, 1, 58123]
58123	2007	2级道具-负波动加生产-附属	附属上方	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			1		7	[3, 2003, 1500]
58124		2级道具-正波动加销暴击-<color=#a46800>椰子</color>	商品价格波动>0时，商品销售暴击率+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					21	[0, 1, 58125]
58125	2008	2级道具-正波动加销暴击-附属	附属上方	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			1		7	[1, 1005, 1000]
58126		2级道具-正波动加销暴击-<color=#a46800>木材</color>	商品价格波动>0时，商品销售暴击率+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					21	[0, 1, 58127]
58127	2009	2级道具-正波动加销暴击-附属	附属上方	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			1		7	[2, 1005, 1000]
58128		2级道具-正波动加销暴击-<color=#a46800>石油</color>	商品价格波动>0时，商品销售暴击率+10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					21	[0, 1, 58129]
58129	2010	2级道具-正波动加销暴击-附属	附属上方	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			1		7	[3, 1005, 1000]
58130		2级道具-同销2种售价加成	同时销售超过2种商品时，其中一种在本次销售时售价+30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					31	[2, 0, 1003, 3000]
58131		2级道具-上季度未生产商品加成	生产上一回合未生产的商品时，生产效率+40%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					32	[1, 2003, 4000]
58132		2级道具-累产<color=#a46800>椰子</color>+生产	每累计生产500<color=#a46800>椰子</color>，<color=#a46800>椰子</color>生产效率+10%，最多叠加至50%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					8	[2, 1, 500, 2003, 1000, 5]
58133		2级道具-累产<color=#a46800>木材</color>+生产	每累计生产1000<color=#a46800>木材</color>，<color=#a46800>木材</color>生产效率+10%，最多叠加至50%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					8	[2, 2, 1000, 2003, 1000, 5]
