Id	Type	NextEvent	NextEventGroup	OptionGroupId	FightId	RewardId	EffectGroupId	RoleIcon	RoleName	RoleContent	RoleEffect	ConfirmContent	IsEnd	IsForcePlay	BgAsset	StoryId	Name	Icon	BlockIcon	Title	TitleContent	Desc	UnOpenDesc
11046	3					[12040, 12041, 12042]						继续前行					拦路的废墟	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	拦路的废墟	过去看看？	清扫队前去清拆了一些已经不能修复的建筑，为新苏菲亚城接下来的拓展腾出了一片空地。	有人希望清除营地附近的废墟。
11047	3					[12043, 12044, 12045]						继续前行					拦路的废墟	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	拦路的废墟	过去看看？	清扫队前去清拆了一些已经不能修复的建筑，为新苏菲亚城接下来的拓展腾出了一片空地。	有人希望清除营地附近的废墟。
11048	3					[12046, 12047, 12048]						继续前行					拦路的废墟	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	拦路的废墟	过去看看？	清扫队前去清拆了一些已经不能修复的建筑，为新苏菲亚城接下来的拓展腾出了一片空地。	有人希望清除营地附近的废墟。
11049	1	11050						Assets/Product/Texture/Image/RoleStory/YanjiuyuanNormal04.png	安东诺夫	新苏菲亚城现在的情况，我想各位都很清楚…		继续		1					6		将那位身份不明的感染体安葬后，安东诺夫召集了边境公社的核心骨干成员们，在新苏菲亚城里召开了一场简单而意义重大的会议。		还未翻开。
11050	1	11051						Assets/Product/Texture/Image/RoleStory/YanjiuyuanNormal04.png	安东诺夫	自由不等同于散漫，对行动没有限制也不代表我们可以一直对未来毫无规划。		继续		1					6				还未翻开。
11051	1	11052						Assets/Product/Texture/Image/RoleStory/YanjiuyuanNormal04.png	安东诺夫	现在，关于对外敌的恐惧，对这片绝境的征服欲，和对机械角鲸的狂热仇恨正不断席卷着这座城池，我们需要找到一个办法去调和这些矛盾。		继续		1					6				还未翻开。
11052	2			11052				Assets/Product/Texture/Image/RoleStory/YanjiuyuanNormal04.png	安东诺夫			决定		1					6		面对着这张空白的信纸，在脑海中浮现出来的未来是......	请各位在谨慎思考之后，写下能帮助这座理想之城建设得更好的建议吧。	还未翻开。
11053	1							Assets/Product/Texture/Image/RoleStory/YanjiuyuanNormal04.png	安东诺夫	感谢各位的智慧与见解，我相信，这座城市一定会在各位的努力下，走向更好的明天。		完成会议		1					6		谨慎地写下了对这个问题的思考，然后将那封信投进了征集箱里面。		还未翻开。
11054	1							Assets/Product/Texture/Image/RoleStory/YanjiuyuanNormal04.png	安东诺夫	感谢各位的智慧与见解，我相信，这座城市一定会在各位的努力下，走向更好的明天。		完成会议		1					6		谨慎地写下了对这个问题的思考，然后将那封信投进了征集箱里面。		还未翻开。
11055	1							Assets/Product/Texture/Image/RoleStory/YanjiuyuanNormal04.png	安东诺夫	感谢各位的智慧与见解，我相信，这座城市一定会在各位的努力下，走向更好的明天。		完成会议		1					6		谨慎地写下了对这个问题的思考，然后将那封信投进了征集箱里面。		还未翻开。
11075	2			11075								决定					学者来访	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	学者来访	过去看看？	一位来自异国的学者来到了营地，宣称自己能研发出从地底挖掘出燃料的机器，只需要你们借出一片土地作为支持。	一位学者来访了。
11076	3					[12049]						收下					学者来访	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	学者来访	过去看看？	他遗憾地离去了，但在离开之前留下了一些可以有助城内科技水平发展的研究手稿，希望日后能再跟新苏菲亚城合作。	一位学者来访了。
11077	3					[12049]						收下					学者来访	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	学者来访	过去看看？	他遗憾地离去了，但在离开之前留下了一些可以有助城内科技水平发展的研究手稿，希望日后能再跟新苏菲亚城合作。	一位学者来访了。
11078	3					[12050]						收下					学者来访	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	学者来访	过去看看？	他遗憾地离去了，但在离开之前留下了一些可以有助城内科技水平发展的研究手稿，希望日后能再跟新苏菲亚城合作。	一位学者来访了。
11079	3					[12050]						收下					学者来访	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	学者来访	过去看看？	他遗憾地离去了，但在离开之前留下了一些可以有助城内科技水平发展的研究手稿，希望日后能再跟新苏菲亚城合作。	一位学者来访了。
11080	3					[12051]						收下					学者来访	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	学者来访	过去看看？	他遗憾地离去了，但在离开之前留下了一些可以有助城内科技水平发展的研究手稿，希望日后能再跟新苏菲亚城合作。	一位学者来访了。
11081	3					[12051]						收下					学者来访	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	学者来访	过去看看？	他遗憾地离去了，但在离开之前留下了一些可以有助城内科技水平发展的研究手稿，希望日后能再跟新苏菲亚城合作。	一位学者来访了。
11082	3					[12054]						离开					学者来访	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	学者来访	过去看看？	那位学者成功研发出了“油井”，他的这个发明为营地提供了一部分稳定的燃料补给。	一位学者来访了。
11083	3					[12054]						离开					学者来访	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	学者来访	过去看看？	那位学者成功研发出了“油井”，他的这个发明为营地提供了一部分稳定的燃料补给。	一位学者来访了。
11084	3					[12055]						离开					学者来访	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	学者来访	过去看看？	那位学者成功研发出了“油井”，他的这个发明为营地提供了一部分稳定的燃料补给。	一位学者来访了。
11085	3					[12055]						离开					学者来访	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	学者来访	过去看看？	那位学者成功研发出了“油井”，他的这个发明为营地提供了一部分稳定的燃料补给。	一位学者来访了。
11086	3					[12056]						离开					学者来访	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	学者来访	过去看看？	那位学者成功研发出了“油井”，他的这个发明为营地提供了一部分稳定的燃料补给。	一位学者来访了。
11087	3					[12056]						离开					学者来访	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	学者来访	过去看看？	那位学者成功研发出了“油井”，他的这个发明为营地提供了一部分稳定的燃料补给。	一位学者来访了。
11133	2			11133								决定					鲨鱼置物箱	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	鲨鱼置物箱	过去看看？	一个破旧的鲨鱼形状置物箱被随意地丢弃在路边，嘴巴大大地朝着天空打开，似乎可以往里面丢进一些钱币。	一个奇怪的置物箱出现了。
11134	3					[12054]						离开					鲨鱼置物箱	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	鲨鱼置物箱	过去看看？	往一个奇怪的玩具里面丢钱币能得到什么呢？众人收拾了一点散落在置物箱旁边的物资后就离开了。	一个奇怪的置物箱出现了。
11135	3					[12054]						离开					鲨鱼置物箱	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	鲨鱼置物箱	过去看看？	往一个奇怪的玩具里面丢钱币能得到什么呢？众人收拾了一点散落在置物箱旁边的物资后就离开了。	一个奇怪的置物箱出现了。
11136	3					[12055]						离开					鲨鱼置物箱	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	鲨鱼置物箱	过去看看？	往一个奇怪的玩具里面丢钱币能得到什么呢？众人收拾了一点散落在置物箱旁边的物资后就离开了。	一个奇怪的置物箱出现了。
11137	3					[12055]						离开					鲨鱼置物箱	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	鲨鱼置物箱	过去看看？	往一个奇怪的玩具里面丢钱币能得到什么呢？众人收拾了一点散落在置物箱旁边的物资后就离开了。	一个奇怪的置物箱出现了。
11138	3					[12056]						离开					鲨鱼置物箱	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	鲨鱼置物箱	过去看看？	往一个奇怪的玩具里面丢钱币能得到什么呢？众人收拾了一点散落在置物箱旁边的物资后就离开了。	一个奇怪的置物箱出现了。
11139	3					[12056]						离开					鲨鱼置物箱	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	鲨鱼置物箱	过去看看？	往一个奇怪的玩具里面丢钱币能得到什么呢？众人收拾了一点散落在置物箱旁边的物资后就离开了。	一个奇怪的置物箱出现了。
11140	3					[12049]						离开					鲨鱼置物箱	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	鲨鱼置物箱	过去看看？	试探性地往里面丢了一些钱币，没想到老旧的置物箱里面吐出了更多的物资，原来这是一个早就坏掉了的贩卖机。	一个奇怪的置物箱出现了。
11141	3					[12049]						离开					鲨鱼置物箱	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	鲨鱼置物箱	过去看看？	试探性地往里面丢了一些钱币，没想到老旧的置物箱里面吐出了更多的物资，原来这是一个早就坏掉了的贩卖机。	一个奇怪的置物箱出现了。
11142	3					[12050]						离开					鲨鱼置物箱	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	鲨鱼置物箱	过去看看？	试探性地往里面丢了一些钱币，没想到老旧的置物箱里面吐出了更多的物资，原来这是一个早就坏掉了的贩卖机。	一个奇怪的置物箱出现了。
11143	3					[12050]						离开					鲨鱼置物箱	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	鲨鱼置物箱	过去看看？	试探性地往里面丢了一些钱币，没想到老旧的置物箱里面吐出了更多的物资，原来这是一个早就坏掉了的贩卖机。	一个奇怪的置物箱出现了。
11144	3					[12051]						离开					鲨鱼置物箱	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	鲨鱼置物箱	过去看看？	试探性地往里面丢了一些钱币，没想到老旧的置物箱里面吐出了更多的物资，原来这是一个早就坏掉了的贩卖机。	一个奇怪的置物箱出现了。
11145	3					[12051]						离开					鲨鱼置物箱	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	鲨鱼置物箱	过去看看？	试探性地往里面丢了一些钱币，没想到老旧的置物箱里面吐出了更多的物资，原来这是一个早就坏掉了的贩卖机。	一个奇怪的置物箱出现了。
11146	2			11146								决定					废弃港口	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	废弃港口	过去看看？	一位社员提出在冰海附近搁浅的旧时代货轮已经妨碍了港口的运作，如果能拉走那些货轮，港口的效率还能大大提升。	一位社员建议清空冰海上的旧货轮。
11147	3					[12049]						收集资源					废弃港口	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	废弃港口	过去看看？	那些旧货轮上应该还有材料可以利用，众人决定先在那些货轮上回收一些资源。	一位社员建议清空冰海上的旧货轮。
11148	3					[12049]						收集资源					废弃港口	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	废弃港口	过去看看？	那些旧货轮上应该还有材料可以利用，众人决定先在那些货轮上回收一些资源。	一位社员建议清空冰海上的旧货轮。
11149	3					[12050]						收集资源					废弃港口	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	废弃港口	过去看看？	那些旧货轮上应该还有材料可以利用，众人决定先在那些货轮上回收一些资源。	一位社员建议清空冰海上的旧货轮。
11150	3					[12050]						收集资源					废弃港口	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	废弃港口	过去看看？	那些旧货轮上应该还有材料可以利用，众人决定先在那些货轮上回收一些资源。	一位社员建议清空冰海上的旧货轮。
11151	3					[12051]						收集资源					废弃港口	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	废弃港口	过去看看？	那些旧货轮上应该还有材料可以利用，众人决定先在那些货轮上回收一些资源。	一位社员建议清空冰海上的旧货轮。
11152	3					[12051]						收集资源					废弃港口	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	6	废弃港口	过去看看？	那些旧货轮上应该还有材料可以利用，众人决定先在那些货轮上回收一些资源。	一位社员建议清空冰海上的旧货轮。
