Id	Type	Site	Quality	Star	WeaponSkillId	Priority	DefaultLock	CharacterId	SuitId	CharacterType	Name	LogName	Description	NeedFirstShow	RecommendCharacterId	OverrunNoShow
3016037		1	6	6		1637006			1637	1	德珂朵	6星意识德珂朵1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026037		2	6	6		1637005			1637	1	德珂朵	6星意识德珂朵2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036037		3	6	6		1637004			1637	1	德珂朵	6星意识德珂朵3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046037		4	6	6		1637003			1637	1	德珂朵	6星意识德珂朵4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056037		5	6	6		1637002			1637	1	德珂朵	6星意识德珂朵5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066037		6	6	6		1637001			1637	1	德珂朵	6星意识德珂朵6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016038		1	6	6		1638006			1638	1	阿尔冯斯	6星意识阿尔冯斯1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026038		2	6	6		1638005			1638	1	阿尔冯斯	6星意识阿尔冯斯2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036038		3	6	6		1638004			1638	1	阿尔冯斯	6星意识阿尔冯斯3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046038		4	6	6		1638003			1638	1	阿尔冯斯	6星意识阿尔冯斯4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056038		5	6	6		1638002			1638	1	阿尔冯斯	6星意识阿尔冯斯5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066038		6	6	6		1638001			1638	1	阿尔冯斯	6星意识阿尔冯斯6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016039		1	6	6		1639006			1639	2	莉莉安娜	6星意识独域新意识1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026039		2	6	6		1639005			1639	2	莉莉安娜	6星意识独域新意识2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036039		3	6	6		1639004			1639	2	莉莉安娜	6星意识独域新意识3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046039		4	6	6		1639003			1639	2	莉莉安娜	6星意识独域新意识4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056039		5	6	6		1639002			1639	2	莉莉安娜	6星意识独域新意识5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066039		6	6	6		1639001			1639	2	莉莉安娜	6星意识独域新意识6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016040		1	6	6		1640006			1640	1	姬伯安	6星意识曲六星意识1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026040		2	6	6		1640005			1640	1	姬伯安	6星意识曲六星意识2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036040		3	6	6		1640004			1640	1	姬伯安	6星意识曲六星意识3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046040		4	6	6		1640003			1640	1	姬伯安	6星意识曲六星意识4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056040		5	6	6		1640002			1640	1	姬伯安	6星意识曲六星意识5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066040		6	6	6		1640001			1640	1	姬伯安	6星意识曲六星意识6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016041		1	6	6		1641006			1641	1	克娄帕特拉	6星意识露娜意识1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026041		2	6	6		1641005			1641	1	克娄帕特拉	6星意识露娜意识2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036041		3	6	6		1641004			1641	1	克娄帕特拉	6星意识露娜意识3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046041		4	6	6		1641003			1641	1	克娄帕特拉	6星意识露娜意识4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056041		5	6	6		1641002			1641	1	克娄帕特拉	6星意识露娜意识5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066041		6	6	6		1641001			1641	1	克娄帕特拉	6星意识露娜意识6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016042		1	6	6		1642006			1642	1	长梧子	6星意识含英意识1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026042		2	6	6		1642005			1642	1	长梧子	6星意识含英意识2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036042		3	6	6		1642004			1642	1	长梧子	6星意识含英意识3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046042		4	6	6		1642003			1642	1	长梧子	6星意识含英意识4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056042		5	6	6		1642002			1642	1	长梧子	6星意识含英意识5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066042		6	6	6		1642001			1642	1	长梧子	6星意识含英意识6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016043		1	6	6		1643006			1643	1	利斯顿	6星意识万事意识1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026043		2	6	6		1643005			1643	1	利斯顿	6星意识万事意识2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036043		3	6	6		1643004			1643	1	利斯顿	6星意识万事意识3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046043		4	6	6		1643003			1643	1	利斯顿	6星意识万事意识4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056043		5	6	6		1643002			1643	1	利斯顿	6星意识万事意识5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066043		6	6	6		1643001			1643	1	利斯顿	6星意识万事意识6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016044		1	6	6		1644006			1644	1	赫拉克利特	6星意识露西亚意识1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026044		2	6	6		1644005			1644	1	赫拉克利特	6星意识露西亚意识2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036044		3	6	6		1644004			1644	1	赫拉克利特	6星意识露西亚意识3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046044		4	6	6		1644003			1644	1	赫拉克利特	6星意识露西亚意识4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056044		5	6	6		1644002			1644	1	赫拉克利特	6星意识露西亚意识5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066044		6	6	6		1644001			1644	1	赫拉克利特	6星意识露西亚意识6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016045		1	6	6		1645006			1645	1	王尔德	6星意识雷盾意识1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026045		2	6	6		1645005			1645	1	王尔德	6星意识雷盾意识2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036045		3	6	6		1645004			1645	1	王尔德	6星意识雷盾意识3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046045		4	6	6		1645003			1645	1	王尔德	6星意识雷盾意识4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056045		5	6	6		1645002			1645	1	王尔德	6星意识雷盾意识5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066045		6	6	6		1645001			1645	1	王尔德	6星意识雷盾意识6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016046		1	6	6		1646006			1646	1	赫尔舍尔	6星意识七实意识1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026046		2	6	6		1646005			1646	1	赫尔舍尔	6星意识七实意识2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036046		3	6	6		1646004			1646	1	赫尔舍尔	6星意识七实意识3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046046		4	6	6		1646003			1646	1	赫尔舍尔	6星意识七实意识4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056046		5	6	6		1646002			1646	1	赫尔舍尔	6星意识七实意识5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066046		6	6	6		1646001			1646	1	赫尔舍尔	6星意识七实意识6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016047		1	6	6		1647006			1647	1	索托斯	6星意识慈悲者意识1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026047		2	6	6		1647005			1647	1	索托斯	6星意识慈悲者意识2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036047		3	6	6		1647004			1647	1	索托斯	6星意识慈悲者意识3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046047		4	6	6		1647003			1647	1	索托斯	6星意识慈悲者意识4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056047		5	6	6		1647002			1647	1	索托斯	6星意识慈悲者意识5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066047		6	6	6		1647001			1647	1	索托斯	6星意识慈悲者意识6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016048		1	6	6		1648006			1648	1	巴塞罗	6星意识莉莉丝意识1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026048		2	6	6		1648005			1648	1	巴塞罗	6星意识莉莉丝意识2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036048		3	6	6		1648004			1648	1	巴塞罗	6星意识莉莉丝意识3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046048		4	6	6		1648003			1648	1	巴塞罗	6星意识莉莉丝意识4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056048		5	6	6		1648002			1648	1	巴塞罗	6星意识莉莉丝意识5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066048		6	6	6		1648001			1648	1	巴塞罗	6星意识莉莉丝意识6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016049		1	6	6		1649006			1649	1	布兰	6星意识赛琳娜意识1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026049		2	6	6		1649005			1649	1	布兰	6星意识赛琳娜意识2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036049		3	6	6		1649004			1649	1	布兰	6星意识赛琳娜意识3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046049		4	6	6		1649003			1649	1	布兰	6星意识赛琳娜意识4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056049		5	6	6		1649002			1649	1	布兰	6星意识赛琳娜意识5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066049		6	6	6		1649001			1649	1	布兰	6星意识赛琳娜意识6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016050		1	6	6		1650006			1650	1	克涅诺娃	6星意识冰束意识1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026050		2	6	6		1650005			1650	1	克涅诺娃	6星意识冰束意识2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036050		3	6	6		1650004			1650	1	克涅诺娃	6星意识冰束意识3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046050		4	6	6		1650003			1650	1	克涅诺娃	6星意识冰束意识4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056050		5	6	6		1650002			1650	1	克涅诺娃	6星意识冰束意识5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066050		6	6	6		1650001			1650	1	克涅诺娃	6星意识冰束意识6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016051		1	6	6		1651006			1651	1	赫尔薇	6星意识薇拉意识1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026051		2	6	6		1651005			1651	1	赫尔薇	6星意识薇拉意识2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036051		3	6	6		1651004			1651	1	赫尔薇	6星意识薇拉意识3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046051		4	6	6		1651003			1651	1	赫尔薇	6星意识薇拉意识4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056051		5	6	6		1651002			1651	1	赫尔薇	6星意识薇拉意识5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066051		6	6	6		1651001			1651	1	赫尔薇	6星意识薇拉意识6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016052		1	6	6		1652006			1652	1	让娜	6星意识比安卡意识1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026052		2	6	6		1652005			1652	1	让娜	6星意识比安卡意识2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036052		3	6	6		1652004			1652	1	让娜	6星意识比安卡意识3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046052		4	6	6		1652003			1652	1	让娜	6星意识比安卡意识4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056052		5	6	6		1652002			1652	1	让娜	6星意识比安卡意识5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066052		6	6	6		1652001			1652	1	让娜	6星意识比安卡意识6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016053		1	6	6		1653006			1653	1	济慈	6星意识维罗妮卡意识1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026053		2	6	6		1653005			1653	1	济慈	6星意识维罗妮卡意识2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036053		3	6	6		1653004			1653	1	济慈	6星意识维罗妮卡意识3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046053		4	6	6		1653003			1653	1	济慈	6星意识维罗妮卡意识4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056053		5	6	6		1653002			1653	1	济慈	6星意识维罗妮卡意识5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066053		6	6	6		1653001			1653	1	济慈	6星意识维罗妮卡意识6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016054		1	6	6		1654006			1654	1	娜塔莎	6星意识丽芙意识1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026054		2	6	6		1654005			1654	1	娜塔莎	6星意识丽芙意识2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036054		3	6	6		1654004			1654	1	娜塔莎	6星意识丽芙意识3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046054		4	6	6		1654003			1654	1	娜塔莎	6星意识丽芙意识4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056054		5	6	6		1654002			1654	1	娜塔莎	6星意识丽芙意识5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066054		6	6	6		1654001			1654	1	娜塔莎	6星意识丽芙意识6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016055		1	6	6		1655006			1655	1	庞加莱	6星意识黯衍意识1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026055		2	6	6		1655005			1655	1	庞加莱	6星意识黯衍意识2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036055		3	6	6		1655004			1655	1	庞加莱	6星意识黯衍意识3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046055		4	6	6		1655003			1655	1	庞加莱	6星意识黯衍意识4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056055		5	6	6		1655002			1655	1	庞加莱	6星意识黯衍意识5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066055		6	6	6		1655001			1655	1	庞加莱	6星意识黯衍意识6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016056		1	6	6		1656006			1656	1	乔安娜	6星意识布偶熊意识1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026056		2	6	6		1656005			1656	1	乔安娜	6星意识布偶熊意识2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036056		3	6	6		1656004			1656	1	乔安娜	6星意识布偶熊意识3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046056		4	6	6		1656003			1656	1	乔安娜	6星意识布偶熊意识4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056056		5	6	6		1656002			1656	1	乔安娜	6星意识布偶熊意识5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066056		6	6	6		1656001			1656	1	乔安娜	6星意识布偶熊意识6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016057		1	6	6		1657006			1657	1	妮缪	6星意识罗塞塔意识1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026057		2	6	6		1657005			1657	1	妮缪	6星意识罗塞塔意识2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036057		3	6	6		1657004			1657	1	妮缪	6星意识罗塞塔意识3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046057		4	6	6		1657003			1657	1	妮缪	6星意识罗塞塔意识4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056057		5	6	6		1657002			1657	1	妮缪	6星意识罗塞塔意识5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066057		6	6	6		1657001			1657	1	妮缪	6星意识罗塞塔意识6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016058		1	6	6		1658006			1658	1	本笙	6星意识真意斩意识1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026058		2	6	6		1658005			1658	1	本笙	6星意识真意斩意识2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036058		3	6	6		1658004			1658	1	本笙	6星意识真意斩意识3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046058		4	6	6		1658003			1658	1	本笙	6星意识真意斩意识4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056058		5	6	6		1658002			1658	1	本笙	6星意识真意斩意识5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066058		6	6	6		1658001			1658	1	本笙	6星意识真意斩意识6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3016059		1	6	6		1659006			1659	1	布尔加科夫	6星意识涅缇娅意识1号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3026059		2	6	6		1659005			1659	1	布尔加科夫	6星意识涅缇娅意识2号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3036059		3	6	6		1659004			1659	1	布尔加科夫	6星意识涅缇娅意识3号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3046059		4	6	6		1659003			1659	1	布尔加科夫	6星意识涅缇娅意识4号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3056059		5	6	6		1659002			1659	1	布尔加科夫	6星意识涅缇娅意识5号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3066059		6	6	6		1659001			1659	1	布尔加科夫	6星意识涅缇娅意识6号位	某位曾经存在的伟人的意识芯片，组合后能够提升泛用机体的战斗能力			
3015059		1	5	5		1559006	True		1559	1	比安卡·微醺之夜	5星意识比安卡·微醺之夜1号位				
3025059		2	5	5		1559005	True		1559	1	比安卡·微醺之夜	5星意识比安卡·微醺之夜2号位				
3035059		3	5	5		1559004	True		1559	1	比安卡·微醺之夜	5星意识比安卡·微醺之夜3号位				
3045059		4	5	5		1559003	True		1559	1	比安卡·微醺之夜	5星意识比安卡·微醺之夜4号位				
3055059		5	5	5		1559002	True		1559	1	比安卡·微醺之夜	5星意识比安卡·微醺之夜5号位				
3065059		6	5	5		1559001	True		1559	1	比安卡·微醺之夜	5星意识比安卡·微醺之夜6号位				
3015060		1	5	5		1560006	True		1560	1	露娜·满月桂冠	5星意识露娜·满月桂冠1号位				
3025060		2	5	5		1560005	True		1560	1	露娜·满月桂冠	5星意识露娜·满月桂冠2号位				
3035060		3	5	5		1560004	True		1560	1	露娜·满月桂冠	5星意识露娜·满月桂冠3号位				
3045060		4	5	5		1560003	True		1560	1	露娜·满月桂冠	5星意识露娜·满月桂冠4号位				
3055060		5	5	5		1560002	True		1560	1	露娜·满月桂冠	5星意识露娜·满月桂冠5号位				
3065060		6	5	5		1560001	True		1560	1	露娜·满月桂冠	5星意识露娜·满月桂冠6号位				
3015061		1	5	5		1561006	True		1561	1	三头犬.热音派对	5星意识三头犬.热音派对1号位				
3025061		2	5	5		1561005	True		1561	1	三头犬.热音派对	5星意识三头犬.热音派对2号位				
3035061		3	5	5		1561004	True		1561	1	三头犬.热音派对	5星意识三头犬.热音派对3号位				
3045061		4	5	5		1561003	True		1561	1	三头犬.热音派对	5星意识三头犬.热音派对4号位				
3055061		5	5	5		1561002	True		1561	1	三头犬.热音派对	5星意识三头犬.热音派对5号位				
3065061		6	5	5		1561001	True		1561	1	三头犬.热音派对	5星意识三头犬.热音派对6号位				
3015062		1	5	5		1562006	True		1562	1	洽洽·曲	洽洽·曲意识1号位				
3025062		2	5	5		1562005	True		1562	1	洽洽·曲	洽洽·曲意识2号位				
3035062		3	5	5		1562004	True		1562	1	洽洽·曲	洽洽·曲意识3号位				
3045062		4	5	5		1562003	True		1562	1	洽洽·曲	洽洽·曲意识4号位				
3055062		5	5	5		1562002	True		1562	1	洽洽·曲	洽洽·曲意识5号位				
3065062		6	5	5		1562001	True		1562	1	洽洽·曲	洽洽·曲意识6号位				
3015063		1	5	5		1563006	True		1563	1	洽洽·含英	洽洽·含英意识1号位				
3025063		2	5	5		1563005	True		1563	1	洽洽·含英	洽洽·含英意识2号位				
3035063		3	5	5		1563004	True		1563	1	洽洽·含英	洽洽·含英意识3号位				
3045063		4	5	5		1563003	True		1563	1	洽洽·含英	洽洽·含英意识4号位				
3055063		5	5	5		1563002	True		1563	1	洽洽·含英	洽洽·含英意识5号位				
3065063		6	5	5		1563001	True		1563	1	洽洽·含英	洽洽·含英意识6号位				
3015064		1	5	5		1564006	True		1564	1	纳宝帝·露西亚	纳宝帝·露西亚意识1号位				
3025064		2	5	5		1564005	True		1564	1	纳宝帝·露西亚	纳宝帝·露西亚意识2号位				
3035064		3	5	5		1564004	True		1564	1	纳宝帝·露西亚	纳宝帝·露西亚意识3号位				
3045064		4	5	5		1564003	True		1564	1	纳宝帝·露西亚	纳宝帝·露西亚意识4号位				
3055064		5	5	5		1564002	True		1564	1	纳宝帝·露西亚	纳宝帝·露西亚意识5号位				
3065064		6	5	5		1564001	True		1564	1	纳宝帝·露西亚	纳宝帝·露西亚意识6号位				
3015065		1	5	5		1565006	True		1565	1	纳宝帝·里	纳宝帝·里意识1号位				
3025065		2	5	5		1565005	True		1565	1	纳宝帝·里	纳宝帝·里意识2号位				
3035065		3	5	5		1565004	True		1565	1	纳宝帝·里	纳宝帝·里意识3号位				
3045065		4	5	5		1565003	True		1565	1	纳宝帝·里	纳宝帝·里意识4号位				
3055065		5	5	5		1565002	True		1565	1	纳宝帝·里	纳宝帝·里意识5号位				
3065065		6	5	5		1565001	True		1565	1	纳宝帝·里	纳宝帝·里意识6号位				
3015066		1	5	5		1566006	True		1566	1	纳宝帝·丽芙	纳宝帝·丽芙意识1号位				
3025066		2	5	5		1566005	True		1566	1	纳宝帝·丽芙	纳宝帝·丽芙意识2号位				
3035066		3	5	5		1566004	True		1566	1	纳宝帝·丽芙	纳宝帝·丽芙意识3号位				
3045066		4	5	5		1566003	True		1566	1	纳宝帝·丽芙	纳宝帝·丽芙意识4号位				
3055066		5	5	5		1566002	True		1566	1	纳宝帝·丽芙	纳宝帝·丽芙意识5号位				
3065066		6	5	5		1566001	True		1566	1	纳宝帝·丽芙	纳宝帝·丽芙意识6号位				
3015067		1	5	5		1567006	True		1567	1	珍宝珠·比安卡	珍宝珠·比安卡意识1号位				
3025067		2	5	5		1567005	True		1567	1	珍宝珠·比安卡	珍宝珠·比安卡意识2号位				
3035067		3	5	5		1567004	True		1567	1	珍宝珠·比安卡	珍宝珠·比安卡意识3号位				
3045067		4	5	5		1567003	True		1567	1	珍宝珠·比安卡	珍宝珠·比安卡意识4号位				
3055067		5	5	5		1567002	True		1567	1	珍宝珠·比安卡	珍宝珠·比安卡意识5号位				
3065067		6	5	5		1567001	True		1567	1	珍宝珠·比安卡	珍宝珠·比安卡意识6号位				
3015068		1	5	5		1568006	True		1568	1	珍宝珠·七实	珍宝珠·七实意识1号位				
3025068		2	5	5		1568005	True		1568	1	珍宝珠·七实	珍宝珠·七实意识2号位				
3035068		3	5	5		1568004	True		1568	1	珍宝珠·七实	珍宝珠·七实意识3号位				
3045068		4	5	5		1568003	True		1568	1	珍宝珠·七实	珍宝珠·七实意识4号位				
3055068		5	5	5		1568002	True		1568	1	珍宝珠·七实	珍宝珠·七实意识5号位				
3065068		6	5	5		1568001	True		1568	1	珍宝珠·七实	珍宝珠·七实意识6号位				
3015069		1	5	5		1569006	True		1569	1	七实·全息宇宙	七实·全息宇宙意识1号位				
3025069		2	5	5		1569005	True		1569	1	七实·全息宇宙	七实·全息宇宙意识2号位				
3035069		3	5	5		1569004	True		1569	1	七实·全息宇宙	七实·全息宇宙意识3号位				
3045069		4	5	5		1569003	True		1569	1	七实·全息宇宙	七实·全息宇宙意识4号位				
3055069		5	5	5		1569002	True		1569	1	七实·全息宇宙	七实·全息宇宙意识5号位				
3065069		6	5	5		1569001	True		1569	1	七实·全息宇宙	七实·全息宇宙意识6号位				
