Id	Name	FightEventId	CharacterId	SynthesisId	SynthesisCount	Capacity	Quality	Icon	ResolveId	ResolveCount	Exp	Description	IsShowInLibrary	Priority
18134034	荣光·超频二	225412	1121003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	62803	300	270	寒魄状态下，普攻造成伤害时附加2次50%的冰属性伤害并记入连击（同效果只生效最高）	1	5117
18134041	荣光·特种	225413	1121003			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	62803	300	270	寒魄状态下，每10连击获得50%伤害加成，上限200%。[装甲型]：命中时使目标总抗性减少20%，持续5秒（同效果只生效最高）可解锁荣光增幅	1	6118
18135011	21号·核心	225501	1221002	18135012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	62803	10	10	共鸣脉冲伤害提升50%。[装甲型]：命中时使目标总抗性减少5%，持续5秒（同效果只生效最高）		2118
18135012	21号·核心	225502	1221002	18135013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	62803	30	30	共鸣脉冲伤害提升100%。[装甲型]：命中时使目标总抗性减少10%，持续5秒（同效果只生效最高）		3118
18135013	21号·核心	225503	1221002	18135014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	62803	90	90	共鸣脉冲伤害提升150%。[装甲型]：命中时使目标总抗性减少15%，持续5秒（同效果只生效最高）		4118
18135014	21号·核心	225504	1221002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	62803	300	270	共鸣脉冲伤害提升200%。[装甲型]：命中时使目标总抗性减少20%，持续5秒（同效果只生效最高）	1	5118
18135021	21号·超频一	225505	1221002	18135022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	62803	10	10	强制闪避时，恢复15点能量（同效果只生效最高）		2119
18135022	21号·超频一	225506	1221002	18135023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	62803	30	30	强制闪避时，恢复30点能量（同效果只生效最高）		3119
18135023	21号·超频一	225507	1221002	18135024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	62803	90	90	强制闪避时，恢复45点能量（同效果只生效最高）		4119
18135024	21号·超频一	225508	1221002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	62803	300	270	强制闪避时，恢复60点能量（同效果只生效最高）	1	5119
18135031	21号·超频二	225509	1221002	18135032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	62803	10	10	必杀结束后，获得1组随机色三消球（同效果只生效最高）		2120
18135032	21号·超频二	225510	1221002	18135033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	62803	30	30	必杀结束后，获得2组随机色三消球（同效果只生效最高）		3120
18135033	21号·超频二	225511	1221002	18135034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	62803	90	90	必杀结束后，获得3组随机色三消球（同效果只生效最高）		4120
18135034	21号·超频二	225512	1221002			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	62803	300	270	必杀结束后，获得4组随机色三消球（同效果只生效最高）	1	5120
18135041	21号·特种	225513	1221002			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	62803	300	270	共鸣脉冲伤害提升200%。[装甲型]：命中时使目标总抗性减少20%，持续5秒（同效果只生效最高）可解锁21号增幅	1	6121
18136011	绯耀·核心	225601	1131003	18136012	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	62803	10	10	降雷坠伤害提升50%。[装甲型]：命中时使目标总抗性减少5%，持续5秒（同效果只生效最高）		2122
18136012	绯耀·核心	225602	1131003	18136013	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	62803	30	30	降雷坠伤害提升100%。[装甲型]：命中时使目标总抗性减少10%，持续5秒（同效果只生效最高）		3122
18136013	绯耀·核心	225603	1131003	18136014	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	62803	90	90	降雷坠伤害提升150%。[装甲型]：命中时使目标总抗性减少15%，持续5秒（同效果只生效最高）		4122
18136014	绯耀·核心	225604	1131003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	62803	300	270	降雷坠伤害提升200%。[装甲型]：命中时使目标总抗性减少20%，持续5秒（同效果只生效最高）	1	5122
18136021	绯耀·超频一	225605	1131003	18136022	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	62803	10	10	释放降雷坠时，恢复5点能量（同效果只生效最高）		2123
18136022	绯耀·超频一	225606	1131003	18136023	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	62803	30	30	释放降雷坠时，恢复10点能量（同效果只生效最高）		3123
18136023	绯耀·超频一	225607	1131003	18136024	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	62803	90	90	释放降雷坠时，恢复15点能量（同效果只生效最高）		4123
18136024	绯耀·超频一	225608	1131003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	62803	300	270	释放降雷坠时，恢复20点能量（同效果只生效最高）	1	5123
18136031	绯耀·超频二	225609	1131003	18136032	3	1	2	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	62803	10	10	释放必杀时，恢复1组随机三消球（同效果只生效最高）		2124
18136032	绯耀·超频二	225610	1131003	18136033	3	2	3	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	62803	30	30	释放必杀时，恢复2组随机三消球（同效果只生效最高）		3124
18136033	绯耀·超频二	225611	1131003	18136034	3	4	4	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	62803	90	90	释放必杀时，恢复3组随机三消球（同效果只生效最高）		4124
18136034	绯耀·超频二	225612	1131003			6	5	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	62803	300	270	释放必杀时，恢复4组随机三消球（同效果只生效最高）	1	5124
18136041	绯耀·特种	225613	1131003			6	6	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	62803	300	270	降雷坠伤害提升200%。[装甲型]：命中时使目标总抗性减少20%，持续5秒（同效果只生效最高）可解锁绯耀增幅	1	6125
