Id	SkillKey	Name	Desc	ShortDesc	DescParams	Icon	ComboList	BuildTags	Level	Magics	Type	IsOutPool	SaveScore	Character	BuyPrice	SellPrice	IsOutWiki	WikiPriority	CostTL	CSMag	TLDam	Quality	KeyWordIds
10254044	1025404	蚀魂瞬断	反制成功后：\n· 扣除对手{0}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>；\n· <color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性>{1}点时（当前：{Attr:5}），伤害倍率提高{2}。	反制成功后，造成伤害，并根据<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性，造成额外伤害	['20', '230', '100%']	Assets/Product/Texture/Image/IconSkill/SpZhongjieji.png	[1025404]	[22]	4	[10251612]	3		8000	3	20	10				20000	1	4	
10254045	1025404	蚀魂瞬断	反制成功后：\n· 扣除对手{0}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>；\n· <color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性>{1}点时（当前：{Attr:5}），伤害倍率提高{2}。	反制成功后，造成伤害，并根据<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性，造成额外伤害	['20', '230', '100%']	Assets/Product/Texture/Image/IconSkill/SpZhongjieji.png	[1025404]	[22]	5	[10251612]	3		8000	3	20	10				20000	1	4	
10251011	1025101	掠空焚锋	· 如果上个技能造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>，额外造成{0}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。	造成伤害， 如果上个技能造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>，额外<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。	['1']	Assets/Product/Texture/Image/IconSkill/QTE1.png	[1025101]	[12, 13]	1	[10251010]	1		1500	3	20	10			25	24000	1	2	
10251012	1025101	掠空焚锋	· 如果上个技能造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>，额外造成{0}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。	造成伤害，如果上个技能造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>，额外<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。	['2']	Assets/Product/Texture/Image/IconSkill/QTE1.png	[1025101]	[12, 13]	2	[10251010]	1		3000	3	20	10			25	30000	1	2	
10251013	1025101	掠空焚锋	· 如果上个技能造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>，额外造成{0}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。	造成伤害， 如果上个技能造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>，额外<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。	['3']	Assets/Product/Texture/Image/IconSkill/QTE1.png	[1025101]	[12, 13]	3	[10251010]	1		4500	3	20	10			25	37500	1	2	
10251014	1025101	掠空焚锋	· 如果上个技能造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>，额外造成{0}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。	造成伤害， 如果上个技能造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>，额外<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。	['3']	Assets/Product/Texture/Image/IconSkill/QTE1.png	[1025101]	[12, 13]	4	[10251010]	1		6000	3	20	10			25	37500	1	2	
10251015	1025101	掠空焚锋	· 如果上个技能造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>，额外造成{0}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。	造成伤害， 如果上个技能造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>，额外<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。	['3']	Assets/Product/Texture/Image/IconSkill/QTE1.png	[1025101]	[12, 13]	5	[10251010]	1		6000	3	20	10			25	37500	1	2	
10251021	1025102	携影冲霄	· <color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性>{0}点时（当前：{Attr:4}），额外造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>。	造成伤害，并根据<color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性，造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>	['300']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025102]	[13]	1	[10251020]	1		1500	3	20	10			20	17500	1	2	
10251022	1025102	携影冲霄	· <color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性>{0}点时（当前：{Attr:4}），额外造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>。	造成伤害，并根据<color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性，造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>	['300']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025102]	[13]	2	[10251020]	1		3000	3	20	10			20	20000	1	2	
10251023	1025102	携影冲霄	· <color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性>{0}点时（当前：{Attr:4}），额外造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>。	造成伤害，并根据<color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性，造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>	['300']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025102]	[13]	3	[10251020]	1		4500	3	20	10			20	25000	1	2	
10251024	1025102	携影冲霄	· <color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性>{0}点时（当前：{Attr:4}），额外造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>。	造成伤害，并根据<color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性，造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>	['300']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025102]	[13]	4	[10251020]	1		6000	3	20	10			20	25000	1	2	
10251025	1025102	携影冲霄	· <color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性>{0}点时（当前：{Attr:4}），额外造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>。	造成伤害，并根据<color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性，造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>	['300']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025102]	[13]	5	[10251020]	1		6000	3	20	10			20	25000	1	2	
10251031	1025103	焚烈烬宵	· 造成{0}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。\n· 此次技能若是<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>，额外造成{1}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。	造成伤害与<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。若是<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>，额外造成<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>	['1', '1']	Assets/Product/Texture/Image/IconSkill/QTE1.png	[1025103]	[12, 16]	1	[10251030]	1		1500	3	20	10			25	24000	1	2	
10251032	1025103	焚烈烬宵	· 造成{0}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。\n· 此次技能若是<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>，额外造成{1}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。	造成伤害与<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。若是<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>，额外造成<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>	['1', '2']	Assets/Product/Texture/Image/IconSkill/QTE1.png	[1025103]	[12, 16]	2	[10251030]	1		3000	3	20	10			25	30000	1	2	
10251033	1025103	焚烈烬宵	· 造成{0}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。\n· 此次技能若是<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>，额外造成{1}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。	造成伤害与<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。若是<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>，额外造成<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>	['1', '3']	Assets/Product/Texture/Image/IconSkill/QTE1.png	[1025103]	[12, 16]	3	[10251030]	1		4500	3	20	10			25	36000	1	2	
10251034	1025103	焚烈烬宵	· 造成{0}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。\n· 此次技能若是<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>，额外造成{1}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。	造成伤害与<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。若是<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>，额外造成<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>	['1', '3']	Assets/Product/Texture/Image/IconSkill/QTE1.png	[1025103]	[12, 16]	4	[10251030]	1		6000	3	20	10			25	36000	1	2	
10251035	1025103	焚烈烬宵	· 造成{0}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。\n· 此次技能若是<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>，额外造成{1}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。	造成伤害与<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。若是<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>，额外造成<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>	['1', '3']	Assets/Product/Texture/Image/IconSkill/QTE1.png	[1025103]	[12, 16]	5	[10251030]	1		6000	3	20	10			25	36000	1	2	
10251041	1025104	炎息	· 对手每有{0}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>，额外使其受到{1}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>，至多{2}层。	造成伤害，根据对手的<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>层数，额外造成<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>	['3', '1', '3']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025104]	[12]	1	[10251040]	1		1500	3	20	10			20	12000	1	2	
10251042	1025104	炎息	· 对手每有{0}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>，额外使其受到{1}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>，至多{2}层。	造成伤害，根据对手的<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>层数，额外造成<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>	['3', '1', '4']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025104]	[12]	2	[10251040]	1		3000	3	20	10			20	15000	1	2	
10251043	1025104	炎息	· 对手每有{0}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>，额外使其受到{1}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>，至多{2}层。	造成伤害，根据对手的<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>层数，额外造成<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>	['3', '1', '5']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025104]	[12]	3	[10251040]	1		4500	3	20	10			20	18000	1	2	
10251044	1025104	炎息	· 对手每有{0}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>，额外使其受到{1}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>，至多{2}层。	造成伤害，根据对手的<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>层数，额外造成<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>	['3', '1', '5']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025104]	[12]	4	[10251040]	1		6000	3	20	10			20	18000	1	2	
10251045	1025104	炎息	· 对手每有{0}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>，额外使其受到{1}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>，至多{2}层。	造成伤害，根据对手的<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>层数，额外造成<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>	['3', '1', '5']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025104]	[12]	5	[10251040]	1		6000	3	20	10			20	18000	1	2	
10251051	1025105	余烬之地	· 留下{0}秒灼烧区域，在其中的对手每秒受到{1}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。	造成伤害并留下灼烧区域，每秒造成<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>	['4', '1']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025105]	[12]	1	[10251050]	1		1500	3	20	10			20	10000	1	2	
10251052	1025105	余烬之地	· 留下{0}秒灼烧区域，在其中的对手每秒受到{1}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。	造成伤害并留下灼烧区域，每秒造成<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>	['4', '1']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025105]	[12]	2	[10251050]	1		3000	3	20	10			20	12500	1	2	
10251053	1025105	余烬之地	· 留下{0}秒灼烧区域，在其中的对手每秒受到{1}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。	造成伤害并留下灼烧区域，每秒造成<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>	['4', '1']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025105]	[12]	3	[10251050]	1		4500	3	20	10			20	15000	1	2	
10251054	1025105	余烬之地	· 留下{0}秒灼烧区域，在其中的对手每秒受到{1}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。	造成伤害并留下灼烧区域，每秒造成<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>	['4', '1']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025105]	[12]	4	[10251050]	1		6000	3	20	10			20	15000	1	2	
10251055	1025105	余烬之地	· 留下{0}秒灼烧区域，在其中的对手每秒受到{1}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。	造成伤害并留下灼烧区域，每秒造成<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>	['4', '1']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025105]	[12]	5	[10251050]	1		6000	3	20	10			20	15000	1	2	
10251061	1025106	锐骑	· 前{0}次使用此技能时，获得{1}层\n<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>。	造成伤害，前2次使用时，额外获得<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>	['2', '1']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025106]	[16]	1	[10251060]	1		1500	3	20	10			20	12000	1	2	
10251062	1025106	锐骑	· 前{0}次使用此技能时，获得{1}层\n<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>。	造成伤害，前2次使用时，额外获得<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>	['2', '1']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025106]	[16]	2	[10251060]	1		3000	3	20	10			20	15000	1	2	
10251063	1025106	锐骑	· 前{0}次使用此技能时，获得{1}层\n<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>。	造成伤害，前2次使用时，额外获得<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>	['2', '1']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025106]	[16]	3	[10251060]	1		4500	3	20	10			20	18000	1	2	
10251064	1025106	锐骑	· 前{0}次使用此技能时，获得{1}层\n<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>。	造成伤害，前2次使用时，额外获得<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>	['2', '1']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025106]	[16]	4	[10251060]	1		6000	3	20	10			20	18000	1	2	
10251065	1025106	锐骑	· 前{0}次使用此技能时，获得{1}层\n<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>。	造成伤害，前2次使用时，额外获得<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>	['2', '1']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025106]	[16]	5	[10251060]	1		6000	3	20	10			20	18000	1	2	
10251071	1025107	贯势	· <color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性>{0}点时（当前：{Attr:5}），额外扣除对手{1}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。	造成伤害，并根据<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性，额外扣除对手<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。	['500', '15']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipTongyongFanyingzhuangjia.png	[1025107]		1	[10251070]	1		1500	3	20	10			25	24000	1	2	
10251072	1025107	贯势	· <color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性>{0}点时（当前：{Attr:5}），额外扣除对手{1}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。	造成伤害，并根据<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性，额外扣除对手<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。	['500', '15']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipTongyongFanyingzhuangjia.png	[1025107]		2	[10251070]	1		3000	3	20	10			25	30000	1	2	
10251073	1025107	贯势	· <color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性>{0}点时（当前：{Attr:5}），额外扣除对手{1}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。	造成伤害，并根据<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性，额外扣除对手<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。	['500', '15']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipTongyongFanyingzhuangjia.png	[1025107]		3	[10251070]	1		4500	3	20	10			25	37500	1	2	
10251074	1025107	贯势	· <color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性>{0}点时（当前：{Attr:5}），额外扣除对手{1}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。	造成伤害，并根据<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性，额外扣除对手<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。	['500', '15']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipTongyongFanyingzhuangjia.png	[1025107]		4	[10251070]	1		6000	3	20	10			25	37500	1	2	
10251075	1025107	贯势	· <color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性>{0}点时（当前：{Attr:5}），额外扣除对手{1}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。	造成伤害，并根据<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性，额外扣除对手<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。	['500', '15']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipTongyongFanyingzhuangjia.png	[1025107]		5	[10251070]	1		6000	3	20	10			25	37500	1	2	
10251081	1025108	俱焚	· 扣除双方{0}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。\n· 造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>。	造成伤害与<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>，并扣除双方<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。	['20']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025108]	[13]	1	[10251080]	1		1500	3	20	10			25	15000	1	2	
10251082	1025108	俱焚	· 扣除双方{0}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。\n· 造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>。	造成伤害与<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>，并扣除双方<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。	['20']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025108]	[13]	2	[10251080]	1		3000	3	20	10			25	18000	1	2	
10251083	1025108	俱焚	· 扣除双方{0}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。\n· 造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>。	造成伤害与<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>，并扣除双方<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。	['20']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025108]	[13]	3	[10251080]	1		4500	3	20	10			25	21000	1	2	
10251084	1025108	俱焚	· 扣除双方{0}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。\n· 造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>。	造成伤害与<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>，并扣除双方<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。	['20']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025108]	[13]	4	[10251080]	1		6000	3	20	10			25	21000	1	2	
