Id	Disposeable	SingleDisposeable	RecordGroupId	Type	Param	Order	Name	Icon	IconR	MiniIcon	ConvertCardId	FightDes	QuickFightDes	ShowTag	MovieId
1031071		1		7	['1031021', '200', '1031061', '50', '1031091', '50']	???	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		1031021				
1031072		1		7	['1031021', '200', '1031062', '50', '1031091', '50']	???	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		1031021				
1031081				8	['1032', '23', '3']	Down	第2区域	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7002Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7002.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze08.png					
1031091		1		9	['3', '30200003', '400530', '1031031']	Fight	防御程序	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	1031021	格式塔内置的标准防御程序感应到你们的行为未经格式塔授权，向你们发起进攻。虽然它们的敌意是正当的，但是你们的任务是解决更大的危机，所以，进攻行为必须被击退。	目前的实力可以迅速解决这场战斗。		
1031092		1		9	['3', '30200004', '400530', '1031031']	Fight	防御程序	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	1031021	格式塔内置的标准防御程序感应到你们的行为未经格式塔授权，向你们发起进攻。虽然它们的敌意是正当的，但是你们的任务是解决更大的危机，所以，进攻行为必须被击退。	目前的实力可以迅速解决这场战斗。		
1031093		1		9	['3', '30200003', '400530', '1031031']	Fight	防御程序	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	1031021	格式塔内置的标准防御程序感应到你们的行为未经格式塔授权，向你们发起进攻。虽然它们的敌意是正当的，但是你们的任务是解决更大的危机，所以，进攻行为必须被击退。	目前的实力可以迅速解决这场战斗。		
1031094		1		9	['3', '30200004', '400530', '1031031']	Fight	防御程序	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	1031021	格式塔内置的标准防御程序感应到你们的行为未经格式塔授权，向你们发起进攻。虽然它们的敌意是正当的，但是你们的任务是解决更大的危机，所以，进攻行为必须被击退。	目前的实力可以迅速解决这场战斗。		
1031095		1		9	['3', '30200003', '400530', '1031031']	Fight	防御程序	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	1031021	格式塔内置的标准防御程序感应到你们的行为未经格式塔授权，向你们发起进攻。虽然它们的敌意是正当的，但是你们的任务是解决更大的危机，所以，进攻行为必须被击退。	目前的实力可以迅速解决这场战斗。		
1031101				10		Out	离开	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7003Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7003.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze09.png					
1032011				1		Data corruption	破碎数据	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1003Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1003.png						
1032012				1		Data corruption	破碎数据	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1004Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1004.png						
1032021				2		Virtual process	虚拟进程	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2002Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2002.png						
1032022				2		Virtual process	虚拟进程	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2003Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2003.png						
1032041	1		3	4	['ZX01605BA']	Story	诱饵侧写	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3004Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3004.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02.png	1031021			1	
1032045	1		3	4	['ZX01606BA']	Story	脆弱的维系	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3005Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3005.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02.png	1031021			1	
1032051	1		2	5	['1032051', '1', '0']	Over	合而为一	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5004Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5004.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	1032021				
1032052	1		2	5	['1032052', '1', '0']	Over	紊乱通道	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5004Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5004.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	1032021				
1032053	1		2	5	['1032053', '1', '0']	Test	加密漏洞	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5002Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5002.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	1032021				
1032054	1		2	5	['1032054', '1', '0']	Test	加密漏洞	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5002Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5002.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	1032021				
1032055	1		2	5	['1032055', '1', '400522']	Test	加密漏洞	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5004Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5004.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	1032021			1	
1032056		1		5	['1032056', '0', '0']	Trap	突发故障	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg8000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg8000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze05.png	1032021				
1032057		1		5	['1032057', '0', '0']	Trap	突发故障	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg8001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg8001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze05.png	1032021				
1032061	1		1	6	['400513']	Reward	残存物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	1032021				
1032062	1		1	6	['400516']	Reward	残存物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	1032021				
1032063	1		1	6	['400513']	Reward	残存物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	1032021				
1032064	1		1	6	['400516']	Reward	残存物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	1032021				
1032065	1		1	6	['400513']	Reward	残存物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	1032021				
1032071		1		7	['1032021', '200', '1032061', '50', '1032091', '50']	???	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		1032021				
1032072		1		7	['1032021', '200', '1032062', '50', '1032091', '50']	???	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		1032021				
1032073		1		7	['1032021', '200', '1032063', '50', '1032091', '50']	???	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		1032021				
1032081				8	['1031', '17', '1']	Up	第1区域	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7003Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7003.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze07.png					
1032082				8	['1033', '26', '2']	Down	第2区域	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7002Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7002.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze08.png					
1032091		1		9	['3', '30200005', '400530', '1032031']	Fight-01	防御程序	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	1032021	格式塔内置的标准防御程序感应到你们的行为未经格式塔授权，向你们发起进攻。虽然它们的敌意是正当的，但是你们的任务是解决更大的危机，所以，进攻行为必须被击退。	目前的实力可以迅速解决这场战斗。		
1032092		1		9	['3', '30200006', '400530', '1032031']	Fight-02	防御程序	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	1032021	格式塔内置的标准防御程序感应到你们的行为未经格式塔授权，向你们发起进攻。虽然它们的敌意是正当的，但是你们的任务是解决更大的危机，所以，进攻行为必须被击退。	目前的实力可以迅速解决这场战斗。		
1032093		1		9	['3', '30200005', '400530', '1032031']	Fight-03	防御程序	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	1032021	格式塔内置的标准防御程序感应到你们的行为未经格式塔授权，向你们发起进攻。虽然它们的敌意是正当的，但是你们的任务是解决更大的危机，所以，进攻行为必须被击退。	目前的实力可以迅速解决这场战斗。		
1032094		1		9	['3', '30200006', '400530', '1032031']	Fight-04	防御程序	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	1032021	格式塔内置的标准防御程序感应到你们的行为未经格式塔授权，向你们发起进攻。虽然它们的敌意是正当的，但是你们的任务是解决更大的危机，所以，进攻行为必须被击退。	目前的实力可以迅速解决这场战斗。		
1032095		1		9	['3', '30200005', '400530', '1032031']	Fight-05	防御程序	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	1032021	格式塔内置的标准防御程序感应到你们的行为未经格式塔授权，向你们发起进攻。虽然它们的敌意是正当的，但是你们的任务是解决更大的危机，所以，进攻行为必须被击退。	目前的实力可以迅速解决这场战斗。		
1032096		1		9	['3', '30200006', '400530', '1032031']	Fight-06	防御程序	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	1032021	格式塔内置的标准防御程序感应到你们的行为未经格式塔授权，向你们发起进攻。虽然它们的敌意是正当的，但是你们的任务是解决更大的危机，所以，进攻行为必须被击退。	目前的实力可以迅速解决这场战斗。		
1033011				1		Data corruption	破碎数据	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1003Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1003.png						
1033012				1		Data corruption	破碎数据	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1004Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1004.png						
1033021				2		Virtual process	虚拟进程	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2002Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2002.png						
1033022				2		Virtual process	虚拟进程	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2003Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2003.png						
1033041	1		4	4	['FZ01602BA']	Story	旅行者	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3037Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3037.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02_2.png	1031021			1	
1033042	1		4	4	['FZ01601BA']	Story	入侵者	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3037Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3037.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02_2.png	1031021			1	
1033051	1		2	5	['1033051', '1', '0']	Test	数据迷宫	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5004Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5004.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	1033021				
1033052	1		2	5	['1033052', '1', '0']	Test	干扰区块	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5004Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5004.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	1033021				
1033061	1		1	6	['400524']	Reward	贵重物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	1033021				
1033062	1		1	6	['400606']	Reward	贵重物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	1033021				
1033063	1		1	6	['400652']	Reward	贵重物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	1033021				
1033064	1		1	6	['400516']	Reward	残存物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	1033021				
1033065	1		1	6	['400513']	Reward	残存物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	1033021				
1033066	1		1	6	['400516']	Reward	残存物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	1033021				
1033067	1		1	6	['400513']	Reward	残存物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	1033021				
1033071		1		7	['1033021', '200', '1033067', '50', '1033091', '50']	???	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		1033021				
1033072		1		7	['1033021', '200', '1033064', '50', '1033091', '50']	???	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		1033021				
1033073		1		7	['1033021', '200', '1033065', '50', '1033091', '50']	???	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		1033021				
1033074		1		7	['1033021', '200', '1033066', '50', '1033091', '50']	???	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		1033021				
1033081				8	['1031', '38', '3']	Up	第1区域	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7003Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7003.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze07.png					
1033091		1		9	['3', '30200005', '400530', '1033031']	Fight-01	防御程序	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	1033021	格式塔内置的标准防御程序感应到你们的行为未经格式塔授权，向你们发起进攻。虽然它们的敌意是正当的，但是你们的任务是解决更大的危机，所以，进攻行为必须被击退。	目前的实力可以迅速解决这场战斗。		
1033092		1		9	['3', '30200006', '400530', '1033031']	Fight-02	防御程序	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	1033021	格式塔内置的标准防御程序感应到你们的行为未经格式塔授权，向你们发起进攻。虽然它们的敌意是正当的，但是你们的任务是解决更大的危机，所以，进攻行为必须被击退。	目前的实力可以迅速解决这场战斗。		
1033093		1		9	['3', '30200005', '400530', '1033031']	Fight-03	防御程序	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	1033021	格式塔内置的标准防御程序感应到你们的行为未经格式塔授权，向你们发起进攻。虽然它们的敌意是正当的，但是你们的任务是解决更大的危机，所以，进攻行为必须被击退。	目前的实力可以迅速解决这场战斗。		
1033094		1		9	['3', '30200006', '400530', '1033031']	Fight-04	防御程序	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	1033021	格式塔内置的标准防御程序感应到你们的行为未经格式塔授权，向你们发起进攻。虽然它们的敌意是正当的，但是你们的任务是解决更大的危机，所以，进攻行为必须被击退。	目前的实力可以迅速解决这场战斗。		
1033095		1		9	['3', '30200005', '400530', '1033031']	Fight-05	防御程序	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	1033021	格式塔内置的标准防御程序感应到你们的行为未经格式塔授权，向你们发起进攻。虽然它们的敌意是正当的，但是你们的任务是解决更大的危机，所以，进攻行为必须被击退。	目前的实力可以迅速解决这场战斗。		
1033096		1		9	['3', '30200006', '400530', '1033031']	Fight-06	防御程序	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	1033021	格式塔内置的标准防御程序感应到你们的行为未经格式塔授权，向你们发起进攻。虽然它们的敌意是正当的，但是你们的任务是解决更大的危机，所以，进攻行为必须被击退。	目前的实力可以迅速解决这场战斗。		
1033097		1		9	['3', '30200005', '400530', '1033031']	Fight-05	防御程序	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	1033021	格式塔内置的标准防御程序感应到你们的行为未经格式塔授权，向你们发起进攻。虽然它们的敌意是正当的，但是你们的任务是解决更大的危机，所以，进攻行为必须被击退。	目前的实力可以迅速解决这场战斗。		
1041011				1		Data corruption	破碎数据	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1006Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1006.png						
1041012				1		Data corruption	破碎数据	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1007Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1007.png						
