Id	ChapterId	Order	Name	SubName	Icon	DescTitle	Desc	Condition	UnLockTime	StoryId
131366	1013	66	粗糙的痕迹				前往【多米尼克纪念公园】4层找到【唤心之日5】事件	621105		['FZ01601BE']
131367	1013	67	猫鼠游戏				前往【多米尼克纪念公园】4层深处找到【唤心之日6】事件	621106		['FZ01601BF']
131368	1013	68	圣甲虫				前往【空中花园舰桥】2层找到【无形者1】事件	621201		['FZ01603BA']
131369	1013	69	攀援				前往【议会外广场】2层找到【无形者2】事件	621202		['FZ01603BB']
131370	1013	70	“坏小子”				前往【多米尼克纪念公园】3层找到【无形者3】事件	621203		['FZ01603BC']
131371	1013	71	诱饵				前往【多米尼克纪念公园】4层找到【无形者4】事件	621204		['FZ01603BD']
131372	1013	72	疑问				前往【多米尼克纪念公园】4层深处找到【无形者5】事件	621205		['FZ01603BE']
131373	1013	73	旅行者				前往【伊甸16-B】3层找到【世界尽头1】事件	621301		['FZ01602BA']
131374	1013	74	“大天线”				前往【议会外广场】2层找到【世界尽头2】事件	621302		['FZ01602BB']
131375	1013	75	对谈				前往【空中花园舰桥】3层找到【世界尽头3】事件	621303		['FZ01602BC']
131376	1013	76	继续旅途				前往【议会外广场】3层找到【世界尽头4】事件	621304		['FZ01602BD']
131377	1013	77	记忆1				前往【安全区】找【额外回顾】展开记忆1	623101		['FZ01608BA']
131378	1013	78	记忆2				前往【B01工业扇区】3层找到【记忆2】事件	623102		['FZ01608BB']
131379	1013	79	记忆3				前往【安全区】找【额外回顾】展开记忆3	623103		['FZ01608BC']
131380	1013	80	潮向1				前往【核心区】2层深处找到【潮向1】事件	623201		['FZ01607BA']
131381	1013	81	潮向2				前往【核心区】3层找到【潮向2】事件	623202		['FZ01607BB']
131382	1013	82	潮向3				前往【B01连接长廊】4层找到【潮向3】事件	623203		['FZ01607BC']
131383	1013	83	潮向4				前往【B01连接长廊】4层深处找到【潮向4】事件	623204		['FZ01607BD']
131384	1013	84	血缘余音1				前往【商业园区遗址-第3街区】找到【血缘余音1】事件	622101		['FZ01605BA']
131385	1013	85	血缘余音2				前往【A区97号废墟广场-花园】找到【血缘余音2】事件	622102		['FZ01605BB']
131386	1013	86	无声自我1				前往【C-07废弃化工厂-作业区】找到【无声自我1】事件	622201		['FZ01606BA']
131387	1013	87	无声自我2				前往【补给车厢】找到【无声自我2】事件	622202		['FZ01606BB']
131388	1013	88	无声自我3				前往【C-07废弃化工厂-仓库】找到【无声自我3】事件	622203		['FZ01606BC']
131389	1013	89	无声自我4				前往【C-07废弃化工厂-作业区】找到【无声自我4】事件	622204		['FZ01606BD']
131390	1013	90	渎神1				前往【断裂平台-最深处】找到【渎神1】事件	624101		['FZ01610BA']
131391	1013	91	渎神2				前往【安全区】找到【渎神2】事件	624102		['FZ01610BB']
131392	1013	92	池鱼1				前往【聚噬体左手-1层】找到【池鱼1】事件	624201		['FZ01609BA']
131393	1013	93	池鱼2				前往【聚噬体左手-2层】找到【池鱼2】事件	624201		['FZ01609BB']
131394	1013	94	信仰赞歌1				前往【聚噬体身躯-1层】找到【信仰赞歌1】事件	624301		['FZ01611BA']
131395	1013	95	信仰赞歌2				前往【聚噬体身躯-3层】找到【信仰赞歌2】事件	624302		['FZ01611BB']
131396	1013	96	信仰赞歌3				前往【聚噬体身躯-2层】找到【信仰赞歌3】事件	624303		['FZ01611BC']
131397	1013	97	锲1				前往【聚噬体身躯-3层】找到【锲1】事件	624401		['FZ01604BA']
131398	1013	98	锲2				前往【聚噬体身躯-2层】找到【锲2】事件	624402		['FZ01604BB']
131401	1014	1	笼中游戏	14_1			“谨言慎行，现在什么都不要做，等天亮再检查房间。”	84101401		['ZX01901BA']
131402	1014	2	隐瞒	14_2			“为什么你们会拥有升格者数据？”	84101402		['ZX01902BA']
131403	1014	3	重返核心区	14_3			从刚才开始就有一种被人注视着的感觉。	84101403		['ZX01903BA']
131404	1014	4	无迹可寻	14_4			或许，还有一种更为简单粗暴的方式。	84101404		['ZX01904BA']
131405	1014	5	眼底深渊	14_5			纽扣上细小的针孔镜头如同幽暗的深渊，森然凝视着握住它的库洛姆。	84101405		['ZX01905BA']
131406	1014	6	新的灾厄	14_6			妈妈……还在休息。	84101406		['ZX01906BA']
131407	1014	7	构解囚徒	14_7			既然机会难得，就再给你们一道附加题吧。	84101407		['ZX01907BA']
131408	1014	8	完美主义	14_8			他的言语中没有虚张声势的一词一句，在敌人面前像个自谦的老师。	84101408		['ZX01908BA']
131409	1014	9	生死迷宫	14_9			地板下的轰鸣声像倒计时一样宣告着死亡。	84101409		['ZX01909BA']
131410	1014	10	无人应答	14_10			在库洛姆彻底陷入昏迷之前，神威看见他的嘴角扬起了微笑。	84101410		['ZX01910BA']
131411	1014	11	凛冬计划	14_11			如果最终落实了那件事，到时候还要请这位天赋异禀的指挥官帮帮我们，一起开拓人类的明天啊。	84101411		['ZX01911BA']
131412	1014	12	额外任务	14_12			看来是有人警惕过了头，他们才把这些脏东西塞到了我们这里。	84101412		['ZX01912BA']
131413	1014	13	隐藏区域	14_13			昏暗的天光滋养着四周的红色树木，如同根茎一般的管道盘踞在四周，透出了安和而诡异的气氛。	84101413		['ZX01913BA']
131414	1014	14	聚合母体	14_14			抱歉……让你一个人面对这种事情。	84101414		['ZX01914BA']
131415	1014	15	触手星辰	14_15			即使信号中断，即使希望渺茫，我也会用尽一切可用之物向你奔跑，那是拯救，也是我的自救。	84101415		['ZX01915BA']
131501	1015	1	玫瑰之下	15_1			只要我们仍同处于这艘末日方舟上，没有任何事情可以一直成为秘密。	84101501		['ZX02101BA']
131502	1015	2	强袭	15_2			红发的构造体只是傲然地站在他们中央，犹如一朵带刺的红玫瑰。	84101502		['ZX02102BA']
131503	1015	3	海上墓碑	15_3			没错，你们身处的水上都市，曾经是一座真空零点能实验反应堆。	84101503		['ZX02103BA']
131504	1015	4	亚特兰蒂斯	15_4			它曾经也承载着人类对理想国的期望。	84101504		['ZX02104BA', 'ZX02104EA']
131505	1015	5	初入水城	15_5			如果将黄金时代比作一顶皇冠，这座海都必然是皇冠上最耀眼的明珠之一。	84101505		['ZX02105BA', 'ZX02105EA']
131506	1015	6	重返	15_6			拉弥亚，终于找到这里了。	84101506		['ZX02106BA']
131507	1015	7	野心的坟墓	15_7			人类早已死在了自己通往野心的道路上。这座城市就是野心的墓碑。	84101507		['ZX02107BA', 'ZX02107EA']
131508	1015	8	投掷两次	15_8			我所做的一切都是正确的。	84101508		['ZX02108BA']
131509	1015	9	上或下	15_9			可别告诉我，是徘徊在这座海城上的亡灵。	84101509		['ZX02109BA', 'ZX02109EA']
131513	1015	13	零点之光	15_10			我相信人类将会拥有一个光明的未来。	84101513		['ZX02113BA']
131514	1015	14	高举火把	15_11			我不会熄灭火把，因为我想看见黑暗的尽头到底有什么。	84101514		['ZX02114BA', 'ZX02114EA']
131515	1015	15	最后的人类	15_12			没想到最后竟然是我，温和地走进了这个良宵。	84101515		['ZX02115BA']
131516	1015	16	跨越波涛	15_13			薇拉知道那种眼神，那种被绝望彻底浸染的目光，因为她也曾经拥有过同样的眼神。	84101516		['ZX02116BA', 'ZX02116EA']
131517	1015	17	她的旗帜	15_14			怒斥吧、怒斥光的消逝。	84101517		['ZX02117BA']
131601	1016	1	世界政府会议	16_1			方正庄严，承载着人类希望的世界政府图标出现在这宽广空间的最顶端，又一届定期举行的世界政府会议即将开始。	84101601		['ZX02201BA']
131602	1016	2	拮抗	16_2			科学是帮助人类走向未来的灯火，而不是无意义的内耗。	84101602		['ZX02202BA']
131603	1016	3	那之后的时光	16_3			日志被丽芙按时间顺序从左到右排好，用手指摩挲过去，回忆也随着手中的动作被逐个唤醒。	84101603		['ZX02203BA', 'ZX02203EA']
131604	1016	4	寻标	16_4			阿西莫夫停下了敲击投影的动作，将手指指向地球模型中的一点。	84101604		['ZX02204BA']
131605	1016	5	类人	16_5			它们缓缓转身，异形的脚掌把地上的白骨碾碎，发出嘎吱嘎吱的声音。	84101605		['ZX02205BA']
131606	1016	6	集结	16_6			汉斯的声音并不嘹亮，却依旧中气十足，将每一个音节切实传递到在场的人耳中，让人不自觉板正了身姿。	84101606		['ZX02206BA']
131607	1016	7	普利亚森林公园遗址	16_7			大脑逐渐从肾上腺素的刺激中恢复冷静，但普利亚森林公园遗址中此起彼伏的类人声响，告诫着众人仍不能放松紧绷的神经。	84101607		['ZX02207BA', 'ZX02207EA']
131608	1016	8	发条	16_8			他拧动发条，空中花园这支精锐集结的战争机械便再一次轰鸣着朝40号过滤塔前进。	84101608		['ZX02208BA']
131609	1016	9	40号过滤塔	16_9			那本是人类对抗帕弥什，在地表生活根基的过滤塔，如今已被猩红的植被贯穿，以扭曲的外形耸立在前方开阔的空地中央。	84101609		['ZX02209BA']
131610	1016	10	降临	16_10			它们的视线穿透了人群，看向众人所隶属的人类这一族群。	84101610		['ZX02210EA']
131611	1016	11	撤离	16_11			在意识清醒的最后时刻，自己的耳边传来了震耳的爆炸声。	84101611		['ZX02211BA']
131612	1016	12	人类之死	16_12			我会回来，相信我。	84101612		['ZX02212EA']
131613	1016	13	未确认人形生物体	16_13			此时此地，人类与帕弥什的交战，再次展开。	84101613		['ZX02213BA', 'ZX02213EA']
131614	1016	14	无声狂啸	16_14			这就是人类永无止尽的绝望轮回。	84101614		['ZX02214BA']
131615	1016	15	人类的船舵	16_15			这也是我们议会建立的核心。	84101615		['ZX02215BA']
131700	1017		世界噩梦	17_0			我们被迫踏进了死亡的永夜，在这片燃尽曙光的烈焰中，用不同的语言，不同的身躯，发出了相同的怒吼。	84101700		['ZX02300BA']
131701	1017	1	哀鸿骤雨	17_1			它们既不是最大的威胁，也不是一切灾厄结出的最终果实，只不过是一块路标。	84101701		['ZX02301BA']
131702	1017	2	孤岛沉船	17_2			我们被迫立足于不断下沉的孤岛之中，无人能得以 幸免。	84101702		['ZX02302BA']
131703	1017	3	凛冬计划	17_3			无论如何，这都是一个希望的开端，却也只是一个 开端。	84101703		['ZX02303BA']
131704	1017	4	降生意愿	17_4			她与少年绝非个例，人们的经历不尽相同，却有着相似的本质与情感。	84101704		['ZX02304BA']
131705	1017	5	一为“悲欢”	17_5			“悲欢同至，其一在与你同桌共餐，另一个则正睡着你的床上。”	84101705		['ZX02305BA']
131706	1017	6	“大撤退”	17_6			你们有什么不满吗？还是在期待你们的指挥官突然从床上坐起来，给你们一个新的战术，让谁都不必牺牲？	84101706		['ZX02306BA', 'ZX02306EA']
131707	1017	7	“留守者”	17_7			原本人满为患的地下室，只剩下零星几十人在焦虑中等待着灰鸦小队归来的消息。	84101707		['ZX02307BA']
131708	1017	8	生离与死别	17_8			借着破晓的白光，她们看到城市坡道已经变成一片涌动的赤红色。	84101708		['ZX02308BA']
131709	1017	9	二为“自由”	17_9			“你们为了自由而要挣脱掉的东西，不就是你们自身的碎片吗。”	84101709		['ZX02309BA']
131710	1017	10	近在咫尺	17_10			可世界上没有如果。	84101710		['ZX02310BA']
131711	1017	11	三为“施舍”	17_11			“生命是生命的施舍者。”	84101711		['ZX02311BA']
131712	1017	12	四为“船”	17_12			“谁能撇下这痛苦的日月和时光？这不是舍弃了衣裳，而是用自己的手撕下了一块自己的皮肤。然而我不能再迟留了。”	84101712		['ZX02312BA', 'ZX02312EA']
131713	1017	13	余生沙漏	17_13			即使时间已所剩无几，她依然坚守在这里。	84101713		['ZX02313BA']
131714	1017	14	再次集结	17_14			灰鸦、突击鹰、三头犬小队集结在47号城市，计划下一步行动。	84101714		['ZX02314BA', 'ZX02314EA']
131715	1017	15	终焉列车	17_15			那时我们尚未知晓，这辆列车将会驶入终焉。	84101715		['ZX02315BA', 'ZX02315EA']
131716	1017	16	终点计时	17_16			我们必须做好准备，这一战，将决定我们的存亡。	84101716		['ZX02316BA', 'ZX02316EA']
131717	1017	17	深渊的微笑	17_17			我好像，听到了谁的笑声……	84101717		['ZX02317BA']
131718	1017	18	温柔的怪物	17_18			为了抓住那唯一的曙光，少女成为了温柔的怪物。	84101718		['ZX02318BA']
131719	1017	19	苦难天堂	17_19			暮色与寂静，疲乏与损伤。它们纠缠在一起编织成了锁链，将两人牢牢囚禁在长椅上。	84101719		['ZX02319BA']
131720	1017	20	鸣奏“钟声”	17_20			“以一种孤注一掷的心愿，以一种不屈不挠的努力。”	84101720		['ZX02320EA']
131722	1017	22	直到无人聆听	17_22			“那在晓光中消散，只留下露水的田间烟雾，要上升凝聚在云中，化作细雨归来。”	84101722		['ZX02322BA']
131723	1017	23	五为“言别”	17_23			在这个世界中，无论何时献上祈祷，都不会得到拯救。	84101723		['ZX02323BA']
131724	1017	24	六为“死亡”	17_24			“从静默河水中啜饮时，你们才能真正歌唱。达到山巅时，你们才能开始登高。大地包容你们的躯体时，才能真正地舞蹈。”	84101724		['ZX02324BA', 'ZX02324EA']
131725	1017	25	向死→	17_25			——以自身的‘死亡’为起始点，回首过去。	84101725		['ZX02325BA']
131726	1017	26	向生→	17_26			——以自身的‘死亡’为起始点，迈向未来。	84101726		['ZX02326BA']
131727	1017	27	赤红倒影	17_27			沉积在其中的数据会控制帕弥什的形态，你可以理解为类人或者红潮虚影那样的东西，它们会根据你的认知来改变自己的形态。	84101727		['ZX02327BA']
131728	1017	28	七为“爱”	17_28			“爱除自身外无施与，除自身外无接受。她为了她的愿望溶化了自己，像溪流一般，对清夜吟唱着歌曲。“	84101728		['ZX02328BA']
131801	1018	1	旅途	18_1			七实和朋友一起踏上旅途，至于去哪里……到时候再想吧！	84101801		['ZX02601BA']
131802	1018	2	爱心之家	18_2			七实就知道，就算是在到处都冷冰冰的世界，也还是有暖洋洋的地方~	84101802		['ZX02602BA']
131803	1018	3	寻觅	18_3			或许旅途的结局并非都是HappyEnd，但正因如此，七实还要继续寻找下去。	84101803		['ZX02603BA', 'ZX02603EA']
131804	1018	4	返程	18_4			七实遇到了一个奇妙的大姐姐，我总觉得过去在哪里见过她，又觉得在未来才会与她相遇。	84101804		['ZX02604BA', 'ZX02604EA']
131805	1018	5	真相	18_5			七实不喜欢这样的答案，不喜欢冷冰冰，不喜欢静悄悄……但是哪里才有让大家都能够欢笑的未来呢？	84101805		['ZX02605BA']
131806	1018	6	再会	18_6			世界将会重构，不一样的未来在等着七实，但这会是七实所期望的吗？	84101806		['ZX02606BA']
131807	1018	7	战争	18_7			为什么……为什么还要战争，大家难道不是朋友吗……？	84101807		['ZX02607BA', 'ZX02607EA']
131808	1018	8	机械教会	18_8			这些机械将七实称作“机械先哲”，但是七实从来没有期望过这样的战争……	84101808		['ZX02608BA']
