Id	Priority	UpProbability	UpProbabilityDesc	UpProbabilityPercent	Bg	ProbabilityBg	IsChangePos	IconPosX	IconPosY	IsChangeSize	IconWidth	IconHeight	IsChangeRot	RotZ	NewTimeId
1073	9780	<color=#ff8d1e>占S级出率100%</color>	占S级出率	100%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1074	9770	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1075	9760	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1076	9750	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1077	9740	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1078	9730	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1079	9720	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1080	9710	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1081	9700	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1082	9690	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1083	9680	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1084	9670	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1085	9660	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1086	10000	<color=#ff8d1e>占S级出率100%</color>	占S级出率	100%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1087	10000	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1088	9990	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1089	9980	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1090	9970	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1091	9960	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1092	9950	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1093	10000	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1094	9990	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1095	9980	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1096	9970	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1097	9960	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1098	9950	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1099	9940	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1100	9930	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1101	10000	<color=#ff8d1e>占S级出率100%</color>	占S级出率	100%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1102	10000	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1103	9990	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1104	9980	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1105	9970	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1106	9960	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1107	9950	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1108	10000	<color=#ff8d1e>占S级出率100%</color>	占S级出率	100%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1109	10000	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1110	9990	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1111	10000	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1112	9990	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1113	9980	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1114	9970	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1115	9960	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1116	9950	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1117	9940	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1118	9930	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1119	9920	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1120	10000	<color=#ff8d1e>占S级出率100%</color>	占S级出率	100%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1121	10000	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1122	9990	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1123	9980	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1124	9970	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1125	9960	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1126	9950	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1127	9940	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1128	9930	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1129	9920	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1130	10000	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1131	9990	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1132	9980	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1133	9970	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1134	9960	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1135	9950	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1136	9940	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1137	9930	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1138	9920	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1139	10000	<color=#ff8d1e>占S级出率100%</color>	占S级出率	100%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1140	10000	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1141	9990	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1142	9980	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1143	9970	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1144	9960	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1145	9950	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1146	9940	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1147	9930	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1148	9920	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1149	10000	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1150	9990	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1151	9980	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1152	9970	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1153	9960	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1154	9950	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1155	9940	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1156	9930	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1157	9920	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1158	10000	<color=#ff8d1e>占S级出率100%</color>	占S级出率	100%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1159	10000	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1160	9990	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1161	9980	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1162	9970	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1163	9960	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1164	9950	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1165	9940	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1166	9930	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1167	9920	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1168	10000	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1169	9990	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1170	9980	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1171	9970	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1172	9960	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1173	9950	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1174	9940	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1175	9930	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1176	9920	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1177	10000	<color=#ff8d1e>占S级出率100%</color>	占S级出率	100%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1178	10000	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1179	9990	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1180	9980	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1181	9970	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1182	9960	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1183	9950	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1184	9940	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
1185	9930	<color=#26bbf9>占S级出率70%</color>	占S级出率	70%	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png									
