Id	Name	Icon	SimpleDes	Des	StarLevel	AddScore	Condition	BuffIds	MutexId	TeamLimit	FightEventIds
30016	受折磨者	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon11021.png	敌人受到单次伤害<color=#B14722>存在上限</color>	敌人单次受到伤害<color=#B14722>不超过0.7%最大生命</color>		500					[2230126]
30017	无限冲锋	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon21071.png	怪物<color=#B14722>冲锋频率增加</color>，冲锋会<color=#00b48a>伤害友方</color>	怪物<color=#B14722>冲锋频率增加</color>，冲锋会<color=#00b48a>伤害友方</color>		150					[2230149]
30018	死亡竞速	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22011.png	敌人冲锋暂时<color=#B14722>增伤</color>，并<color=#00b48a>降低抗性</color>	敌人冲锋暂时<color=#B14722>增伤30%</color>，并<color=#00b48a>降低抗性20%</color>		150					[2230128]
30019	三消特权	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22120.png	仅<color=#B14722>三消</color>可触发特殊状态	仅<color=#B14722>三消</color>可触发特殊状态		300					[2230129]
30020	生死时速	Assets/Product/Texture/Image/IconAffix/AffixIconTime.png	<color=#B14722>180秒</color>后，游戏失败	<color=#B14722>180秒</color>后，游戏失败		300					[2230150]
30021	虹彩轮盘	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12151.png	敌人被<color=#B14722>不同颜色</color>攻击时，暂时无法进入特殊状态	敌人被<color=#B14722>不同颜色</color>攻击时，5秒内无法进入特殊状态		800					[2230130]
30022	暴走代价	Assets/Product/Texture/Image/IconAffix/AffixIconBaozou2.png	敌人增加<color=#B14722>暴走3</color>，但放技能<color=#00b48a>扣除生命</color>	敌人增加<color=#B14722>暴走3</color>，但放技能<color=#00b48a>扣除5%当前生命</color>		150					[2230133]
30023	躲避球！	Assets/Product/Texture/Image/IconAffix/AffixIconKangan2.png	角色<color=#B14722>受到攻击</color>时，消除1个球	角色<color=#B14722>受到攻击</color>时，消除1个球		150					[2230134]
30024	越闪越勇	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon33001.png	角色<color=#B14722>伤害降低</color>，<color=#00b48a>极限闪避</color>越多，伤害越高，受击重置	角色<color=#B14722>伤害降低5%</color>，<color=#00b48a>极限闪避</color>后增伤10%，最大4层，持续8秒，受击重置		150					[2230135]
30025	自爆虫巢·我	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon32151.png	角色攻击时召唤1个不移动的中立自爆虫	角色攻击时召唤1个不移动的中立自爆虫		150					[2230136]
30026	自爆虫巢·敌	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon32041.png	敌人<color=#B14722>放技能时</color>召唤1个自爆虫	敌人<color=#B14722>放技能时</color>召唤1个自爆虫		300					[2230137]
30027	狂爆计时	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22130.png	敌人<color=#B14722>不断重生</color>，关卡生成自爆虫，<color=#00b48a>存活60秒</color>后胜利	敌人<color=#B14722>不断重生</color>，关卡生成自爆虫，<color=#00b48a>存活60秒</color>后胜利		500					[2230151]
30028	手残税	Assets/Product/Texture/Image/IconAffix/AffixIconXuruo2.png	敌人攻击<color=#B14722>削减角色闪避</color>	敌人攻击<color=#B14722>削减角色100点闪避</color>		150					[2230140]
30029	接力虚弱	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12091.png	角色周期叠加<color=#B14722>伤害降低</color>，<color=#00b48a>离场</color>消除	角色每5秒，<color=#B14722>伤害降低2.5%</color>，最大8层，<color=#00b48a>离场</color>消除		300					[2230141]
30030	背刺诱惑	Assets/Product/Texture/Image/IconAffix/AffixIconMianshang2.png	敌人周期定身，<color=#B14722>正面</color>受到伤害降低，<color=#00b48a>背面</color>受到伤害增加	敌人每8秒定身，<color=#B14722>正面</color>受到伤害降低10%，<color=#00b48a>背面</color>受到伤害增加20%		150					[2230142]
30031	暴君复苏	Assets/Product/Texture/Image/IconAffix/AffixIconBaozou2.png	敌人获得<color=#B14722>暴走3</color>，治疗增加	敌人获得<color=#B14722>暴走3</color>，治疗增加10%		150					[2230143]
30032	穿洞装甲	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12101.png	敌人<color=#B14722>生命增加</color>，护盾减少时受到<color=#00b48a>额外伤害</color>	敌人<color=#B14722>生命增加1000</color>，护盾减少受到<color=#00b48a>10%额外伤害</color>		150					[2230144]
30033	带甲撞击	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12141.png	敌人攻击命中造成<color=#B14722>基于护盾</color>的伤害，存在CD	敌人攻击命中造成<color=#B14722>护盾的5%</color>伤害，冷却10秒		300					[2230145]
30034	永劫命契	Assets/Product/Texture/Image/IconAffix/AffixIconLuehua2.png	场上角色<color=#B14722>生命缓慢流失</color>，无法治疗	每3秒，角色<color=#B14722>受到10点伤害</color>，无法治疗		500					[2230146]
101011101	迅捷I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760211]			
101011102	强攻I	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12111.png				100		[760131]			
101011103	闪现I	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22090.png	发动瞬移接近目标，间隔较长			300		[760391]			
101011201	迅捷I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760211]			
101011202	强攻I	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12111.png				100		[760131]			
101011203	闪现I	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22090.png	发动瞬移接近目标，间隔较长			300		[760391]			
101011301	迅捷I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760211]			
101011302	强攻I	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon12111.png				100		[760131]			
101011303	闪现I	Assets/Product/Texture/Image/UiBabelTower/UiBabelTowerChallengeIcon22090.png	发动瞬移接近目标，间隔较长			300		[760391]			
101012101	迅捷I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760211]			
101012102	强攻I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760131]			
101012103	闪现I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较长			300		[760391]			
101012201	迅捷I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760211]			
101012202	强攻I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760131]			
101012203	闪现I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较长			300		[760391]			
101012301	迅捷I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760211]			
101012302	强攻I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760131]			
101012303	闪现I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较长			300		[760391]			
101013101	迅捷I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760211]			
101013102	强攻I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760131]			
101013103	转移I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移远离目标，间隔较长			60		[760394]			
101013201	迅捷I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760211]			
101013202	强攻I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760131]			
101013203	转移I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移远离目标，间隔较长			60		[760394]			
101021101	迅捷II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760212]			
101021102	强攻II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760132]			
101021103	闪现I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较长			200		[760391]			
101021201	迅捷II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760212]			
101021202	强攻II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760132]			
101021203	闪现I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔较长			200		[760391]			
101022101	迅捷I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760211]			
101022102	强攻I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760131]			
101022103	转移I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移远离目标，间隔较长			125		[760394]			
101022201	迅捷I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760211]			
101022202	强攻I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760131]			
101022203	转移I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移远离目标，间隔较长			125		[760394]			
102011101	迅捷II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760212]			
102011102	抗物理I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760181]			
102011103	独狼I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100	97391	[760321]			
102011201	迅捷II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760212]			
102011202	抗物理I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760181]			
102011203	独狼I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760321]			
102011301	迅捷II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760212]			
102011302	抗物理I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760181]			
102011303	独狼I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760321]			
102012101	贯穿I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760341]			
102012102	抗物理I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760181]			
102012103	闭环I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760301]			
102012201	贯穿I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760341]			
102012202	抗物理I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760181]			
102012203	闭环I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760301]			
102012301	贯穿I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760341]			
102012302	抗物理I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760181]			
102012303	闭环I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760301]			
102013101	贯穿I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760341]			
102013102	抗物理I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760181]			
102013103	闭环I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760301]			
102013201	贯穿I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760341]			
102013202	抗物理I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760181]			
102013203	闭环I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760301]			
102021101	迅捷II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760212]			
102021102	免伤I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760201]			
102021103	独狼I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				125		[760321]			
102021201	迅捷II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760212]			
102021202	免伤I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760201]			
102021203	独狼I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				125		[760321]			
102022101	免伤I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760201]			
102022102	独狼I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760321]			
102022103	暴走I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760251]			
102022201	免伤I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760201]			
102022202	独狼I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760321]			
102022203	暴走I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760251]			
102023101	免伤I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760201]			
102023102	独狼I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760321]			
102023103	暴走I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760251]			
102023201	免伤I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760201]			
102023202	独狼I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760321]			
102023203	暴走I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760251]			
103011101	入侵I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加少量持续伤害，伤害可触发其他伤害类型词缀			50		[760670]			
103011102	薪火	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[772593]			
103011103	闪现II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔一般			100	97392	[760392]			
103011201	入侵I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加少量持续伤害，伤害可触发其他伤害类型词缀			50		[760670]			
103011202	薪火	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[772593]			
103011203	闪现II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔一般			100		[760392]			
103011301	入侵I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加少量持续伤害，伤害可触发其他伤害类型词缀			50		[760670]			
103011302	薪火	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[772593]			
103011303	闪现II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔一般			100		[760392]			
103012101	入侵I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加少量持续伤害，伤害可触发其他伤害类型词缀			50		[760670]			
103012102	薪火	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[772593]			
103012103	闪现II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔一般			100		[760392]			
103012201	入侵I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加少量持续伤害，伤害可触发其他伤害类型词缀			50		[760670]			
103012202	薪火	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[772593]			
103012203	闪现II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	发动瞬移接近目标，间隔一般			100		[760392]			
