Id	Note	TemplateId	StageId	Weight	Mode	ModeParams	TimeLimit	MonsterGroupId	GroupOrder	IsQubitStage	QubitMonsterGroup	QubitValue	QubitEquipBoxGroup	QubitItemBoxGroup	QubitGoldGroup	FightEventIds	SuggestAbility	ExtraWaveGroupId	ExtraWaveRate	ExtraWaveTime	BaseHp
944111	第四章-普通伤害-前段-DLC-β线	94411	30062844	100	9	[30, 6454507, 5000, 10757512, 3000]		[1441322, 1441111]	2	1	[441111, 441111]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251423, 2251403]					19363521
944112	第四章-普通伤害-前段-DLC-β线	94411	30062845	100	9	[30, 6454507, 5000, 10757512, 3000]		[1441322, 1441121]	2	1	[441111, 441111]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251423, 2251403]					19363521
944121	第四章-普通伤害-中段-DLC-β线	94412	30062846	100	9	[30, 6454507, 5000, 10757512, 3000]		[1441322, 1441211]	2	1	[441111, 441111]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251423, 2251403]					19363521
944122	第四章-普通伤害-中段-DLC-β线	94412	30062846	100	9	[30, 6454507, 5000, 10757512, 3000]		[1441322, 1441221]	2	1	[441111, 441111]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251423, 2251403]					19363521
944131	第四章-普通伤害-后段-DLC-β线	94413	30062847	100	9	[30, 6454507, 5000, 10757512, 3000]		[1441322, 1441311]	2	1	[441111, 441111]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251423, 2251403]					19363521
944132	第四章-普通伤害-后段-DLC-β线	94413	30062847	100	9	[30, 6454507, 5000, 10757512, 3000]		[1441322, 1441321]	2	1	[441111, 441111]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251423, 2251403]					19363521
945321	第四章-竞速奖励-中段-DLC-β线	94532	30062844	100	6	[60, 1, 5]		[1463211]	1	1	[463233, 463233]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251423, 2251403]					32272536
945322	第四章-竞速奖励-中段-DLC-β线	94532	30062845	100	6	[60, 1, 5]		[1463221]	1	1	[463233, 463233]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251423, 2251403]					32272536
945323	第四章-竞速奖励-中段-DLC-β线	94532	30062845	100	6	[60, 1, 5]		[1463231]	1	1	[463233, 463233]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251423, 2251403]					32272536
945331	第四章-竞速奖励-后段-DLC-β线	94533	30062846	100	6	[60, 1, 5]		[1463311]	1	1	[463233, 463233]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251423, 2251403]					32272536
945332	第四章-竞速奖励-后段-DLC-β线	94533	30062846	100	6	[60, 1, 5]		[1463321]	1	1	[463233, 463233]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251423, 2251403]					32272536
945333	第四章-竞速奖励-后段-DLC-β线	94533	30062847	100	6	[60, 1, 5]		[1463331]	1	1	[463233, 463233]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251423, 2251403]					32272536
946311	第四章-困难刷怪-前段-DLC-β线	94631	30062844	100	1	[0, 30, 60]		[1463111, 1463112]	2	1	[463111, 463111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1141		30	14614081
946312	第四章-困难刷怪-前段-DLC-β线	94631	30062844	100	1	[0, 30, 60]		[1463121, 1463122]	2	1	[463111, 463111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1142		30	14614081
946313	第四章-困难刷怪-前段-DLC-β线	94631	30062845	100	1	[0, 30, 60]		[1463131, 1463132]	2	1	[463111, 463111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1141		30	14614081
946321	第四章-困难刷怪-中段-DLC-β线	94632	30062845	100	1	[0, 30, 60]		[1463211, 1463212]	2	1	[463111, 463111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1142		30	14614081
946322	第四章-困难刷怪-中段-DLC-β线	94632	30062846	100	1	[0, 30, 60]		[1463221, 1463222]	2	1	[463111, 463111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1141		30	14614081
946323	第四章-困难刷怪-中段-DLC-β线	94632	30062846	100	1	[0, 30, 60]		[1463231, 1463232]	2	1	[463111, 463111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1142		30	14614081
946331	第四章-困难刷怪-后段-DLC-β线	94633	30062847	100	1	[0, 30, 60]		[1463311, 1463312]	2	1	[463111, 463111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1142		30	14614081
946332	第四章-困难刷怪-后段-DLC-β线	94633	30062847	100	1	[0, 30, 60]		[1463321, 1463322]	2	1	[463111, 463111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1141		30	14614081
946333	第四章-困难刷怪-后段-DLC-β线	94633	30062847	100	1	[0, 30, 60]		[1463331, 1463332]	2	1	[463111, 463111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1142		30	14614081
947111	第四章-困难生存-前段-DLC-β线	94711	30062844	100	2	[60]		[1471111]	1	1	[471121, 471121]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403, 2251214]					32272538
947112	第四章-困难生存-前段-DLC-β线	94711	30062844	100	2	[60]		[1471121]	1	1	[471121, 471121]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403, 2251214]					32272538
947121	第四章-困难生存-中段-DLC-β线	94712	30062845	100	2	[60]		[1471211]	1	1	[471121, 471121]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403, 2251214]					32272538
947122	第四章-困难生存-中段-DLC-β线	94712	30062845	100	2	[60]		[1471221]	1	1	[471121, 471121]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403, 2251214]					32272538
947131	第四章-困难生存-后段-DLC-β线	94713	30062846	100	2	[60]		[1471311]	1	1	[471121, 471121]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403, 2251214]					32272538
947132	第四章-困难生存-后段-DLC-β线	94713	30062847	100	2	[60]		[1471321]	1	1	[471121, 471121]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403, 2251214]					32272538
948111	第四章-保卫萝卜-前段-DLC-β线	94811	30062844	100	7	[8000, 5000, 2000]		[1491323, 1481111]	2	1	[481321, 481321]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1131		30	5378756
948112	第四章-保卫萝卜-前段-DLC-β线	94811	30062844	100	7	[8000, 5000, 2000]		[1491323, 1481121]	2	1	[481321, 481321]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1132		30	5378756
948121	第四章-保卫萝卜-中段-DLC-β线	94812	30062845	100	7	[8000, 5000, 2000]		[1491323, 1481211]	2	1	[481321, 481321]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1131		30	5378756
948122	第四章-保卫萝卜-中段-DLC-β线	94812	30062845	100	7	[8000, 5000, 2000]		[1491323, 1481221]	2	1	[481321, 481321]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1132		30	5378756
948131	第四章-保卫萝卜-后段-DLC-β线	94813	30062846	100	7	[8000, 5000, 2000]		[1491323, 1481311]	2	1	[481321, 481321]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1131		30	5378756
948132	第四章-保卫萝卜-后段-DLC-β线	94813	30062847	100	7	[8000, 5000, 2000]		[1491323, 1481321]	2	1	[481321, 481321]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1132		30	5378756
949111	第四章-困难伤害-前段-DLC-β线	94911	30062844	100	9	[20, 9681761, 7000, 19363522, 4000]		[1491322, 1491111]	2	1	[491221, 491221]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]					20746630
949112	第四章-困难伤害-前段-DLC-β线	94911	30062845	100	9	[20, 9681761, 7000, 19363522, 4000]		[1491322, 1491121]	2	1	[491221, 491221]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]					20746630
949121	第四章-困难伤害-中段-DLC-β线	94912	30062846	100	9	[20, 9681761, 7000, 19363522, 4000]		[1491322, 1491211]	2	1	[491221, 491221]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]					20746630
949122	第四章-困难伤害-中段-DLC-β线	94912	30062846	100	9	[20, 9681761, 7000, 19363522, 4000]		[1491322, 1491221]	2	1	[491221, 491221]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]					20746630
949131	第四章-困难伤害-后段-DLC-β线	94913	30062847	100	9	[20, 9681761, 7000, 19363522, 4000]		[1491322, 1491311]	2	1	[491221, 491221]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]					20746630
949132	第四章-困难伤害-后段-DLC-β线	94913	30062847	100	9	[20, 9681761, 7000, 19363522, 4000]		[1491322, 1491321]	2	1	[491221, 491221]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]					20746630
946361	第四章-困难刷怪-前段-DLC-β线量子值保底	94636	30062844	100	1	[0, 30, 60]		[1463111, 1463112]	2	1	[463111, 463111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1141		30	14614081
946362	第四章-困难刷怪-前段-DLC-β线量子值保底	94636	30062844	100	1	[0, 30, 60]		[1463121, 1463122]	2	1	[463111, 463111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1142		30	14614081
946363	第四章-困难刷怪-前段-DLC-β线量子值保底	94636	30062845	100	1	[0, 30, 60]		[1463131, 1463132]	2	1	[463111, 463111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1141		30	14614081
946371	第四章-困难刷怪-中段-DLC-β线量子值保底	94637	30062845	100	1	[0, 30, 60]		[1463211, 1463212]	2	1	[463111, 463111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1142		30	14614081
946372	第四章-困难刷怪-中段-DLC-β线量子值保底	94637	30062846	100	1	[0, 30, 60]		[1463221, 1463222]	2	1	[463111, 463111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1141		30	14614081
946373	第四章-困难刷怪-中段-DLC-β线量子值保底	94637	30062846	100	1	[0, 30, 60]		[1463231, 1463232]	2	1	[463111, 463111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1142		30	14614081
946381	第四章-困难刷怪-后段-DLC-β线量子值保底	94638	30062847	100	1	[0, 30, 60]		[1463311, 1463312]	2	1	[463111, 463111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1142		30	14614081
946382	第四章-困难刷怪-后段-DLC-β线量子值保底	94638	30062847	100	1	[0, 30, 60]		[1463321, 1463322]	2	1	[463111, 463111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1141		30	14614081
946383	第四章-困难刷怪-后段-DLC-β线量子值保底	94638	30062847	100	1	[0, 30, 60]		[1463331, 1463332]	2	1	[463111, 463111]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1142		30	14614081
947161	第四章-困难生存-前段-DLC-β线量子值保底	94716	30062844	100	2	[60]		[1471111]	1	1	[471121, 471121]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403, 2251214]					32272538
947162	第四章-困难生存-前段-DLC-β线量子值保底	94716	30062844	100	2	[60]		[1471121]	1	1	[471121, 471121]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403, 2251214]					32272538
947171	第四章-困难生存-中段-DLC-β线量子值保底	94717	30062845	100	2	[60]		[1471211]	1	1	[471121, 471121]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403, 2251214]					32272538
947172	第四章-困难生存-中段-DLC-β线量子值保底	94717	30062845	100	2	[60]		[1471221]	1	1	[471121, 471121]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403, 2251214]					32272538
947181	第四章-困难生存-后段-DLC-β线量子值保底	94718	30062846	100	2	[60]		[1471311]	1	1	[471121, 471121]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403, 2251214]					32272538
947182	第四章-困难生存-后段-DLC-β线量子值保底	94718	30062847	100	2	[60]		[1471321]	1	1	[471121, 471121]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403, 2251214]					32272538
948161	第四章-保卫萝卜-前段-DLC-β线量子值保底	94816	30062844	100	7	[8000, 5000, 2000]		[1491323, 1481111]	2	1	[481321, 481321]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1131		30	5378756
948162	第四章-保卫萝卜-前段-DLC-β线量子值保底	94816	30062844	100	7	[8000, 5000, 2000]		[1491323, 1481121]	2	1	[481321, 481321]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1132		30	5378756
948171	第四章-保卫萝卜-中段-DLC-β线量子值保底	94817	30062845	100	7	[8000, 5000, 2000]		[1491323, 1481211]	2	1	[481321, 481321]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1131		30	5378756
948172	第四章-保卫萝卜-中段-DLC-β线量子值保底	94817	30062845	100	7	[8000, 5000, 2000]		[1491323, 1481221]	2	1	[481321, 481321]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1132		30	5378756
948181	第四章-保卫萝卜-后段-DLC-β线量子值保底	94818	30062846	100	7	[8000, 5000, 2000]		[1491323, 1481311]	2	1	[481321, 481321]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1131		30	5378756
948182	第四章-保卫萝卜-后段-DLC-β线量子值保底	94818	30062847	100	7	[8000, 5000, 2000]		[1491323, 1481321]	2	1	[481321, 481321]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]		1132		30	5378756
949161	第四章-困难伤害-前段-DLC-β线量子值保底	94916	30062844	100	9	[20, 9681761, 7000, 19363522, 4000]		[1491322, 1491111]	2	1	[491221, 491221]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]					20746630
949162	第四章-困难伤害-前段-DLC-β线量子值保底	94916	30062845	100	9	[20, 9681761, 7000, 19363522, 4000]		[1491322, 1491121]	2	1	[491221, 491221]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]					20746630
949171	第四章-困难伤害-中段-DLC-β线量子值保底	94917	30062846	100	9	[20, 9681761, 7000, 19363522, 4000]		[1491322, 1491211]	2	1	[491221, 491221]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]					20746630
949172	第四章-困难伤害-中段-DLC-β线量子值保底	94917	30062846	100	9	[20, 9681761, 7000, 19363522, 4000]		[1491322, 1491221]	2	1	[491221, 491221]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]					20746630
949181	第四章-困难伤害-后段-DLC-β线量子值保底	94918	30062847	100	9	[20, 9681761, 7000, 19363522, 4000]		[1491322, 1491311]	2	1	[491221, 491221]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]					20746630
949182	第四章-困难伤害-后段-DLC-β线量子值保底	94918	30062847	100	9	[20, 9681761, 7000, 19363522, 4000]		[1491322, 1491321]	2	1	[491221, 491221]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251423, 2251403]					20746630
951311	第五章-普通刷怪-前段-DLC-β线	95131	30062848	100	1	[0, 30, 60]		[1513111, 1513112, 1513113]	2	1	[564114, 564114]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]		1151		30	14053387
951312	第五章-普通刷怪-前段-DLC-β线	95131	30062848	100	1	[0, 30, 60]		[1513121, 1513122, 1513123]	2	1	[564114, 564114]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]		1152		30	14053387
951313	第五章-普通刷怪-前段-DLC-β线	95131	30062848	100	1	[0, 30, 60]		[1513131, 1513132, 1513133]	2	1	[564114, 564114]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251424, 2251404]		1151		30	14053387
951321	第五章-普通刷怪-前段-DLC-β线	95132	30062848	100	1	[0, 30, 60]		[1513211, 1513212, 1513213]	2	1	[564114, 564114]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]		1152		30	14053387
951322	第五章-普通刷怪-前段-DLC-β线	95132	30062866	100	1	[0, 30, 60]		[1513221, 1513222, 1513223]	2	1	[564114, 564114]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]		1151		30	14053387
951323	第五章-普通刷怪-前段-DLC-β线	95132	30062866	100	1	[0, 30, 60]		[1513231, 1513232, 1513233]	2	1	[564114, 564114]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251424, 2251404]		1152		30	14053387
951411	第五章-普通刷怪-中段-DLC-β线	95141	30062866	100	1	[0, 20, 40, 60]		[1514111, 1514112, 1514113, 1514114]	2	1	[564114, 564114]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]		1151		30	10540040
951412	第五章-普通刷怪-中段-DLC-β线	95141	30062866	100	1	[0, 20, 40, 60]		[1514121, 1514122, 1514123, 1514124]	2	1	[564114, 564114]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]		1152		30	10540040
951413	第五章-普通刷怪-中段-DLC-β线	95141	30062867	100	1	[0, 20, 40, 60]		[1514131, 1514132, 1514133, 1514134]	2	1	[564114, 564114]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251424, 2251404]		1151		30	10540040
951421	第五章-普通刷怪-中段-DLC-β线	95142	30062867	100	1	[0, 20, 40, 60]		[1514211, 1514212, 1514213, 1514214]	2	1	[564114, 564114]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]		1152		30	10540040
951422	第五章-普通刷怪-中段-DLC-β线	95142	30062867	100	1	[0, 20, 40, 60]		[1514221, 1514222, 1514223, 1514224]	2	1	[564114, 564114]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]		1151		30	10540040
951423	第五章-普通刷怪-中段-DLC-β线	95142	30062867	100	1	[0, 20, 40, 60]		[1514231, 1514232, 1514233, 1514234]	2	1	[564114, 564114]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251424, 2251404]		1152		30	10540040
951431	第五章-普通刷怪-中段-DLC-β线	95143	30062868	100	1	[0, 20, 40, 60]		[1514311, 1514312, 1514313, 1514314]	2	1	[564114, 564114]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]		1151		30	10540040
951432	第五章-普通刷怪-中段-DLC-β线	95143	30062868	100	1	[0, 20, 40, 60]		[1514321, 1514322, 1514323, 1514324]	2	1	[564114, 564114]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]		1152		30	10540040
951433	第五章-普通刷怪-中段-DLC-β线	95143	30062868	100	1	[0, 20, 40, 60]		[1514331, 1514332, 1514333, 1514334]	2	1	[564114, 564114]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251424, 2251404]		1151		30	10540040
951441	第五章-普通刷怪-后段-DLC-β线	95144	30062869	100	1	[0, 20, 40, 60]		[1514411, 1514412, 1514413, 1514414]	2	1	[564114, 564114]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]		1152		30	10540040
951442	第五章-普通刷怪-后段-DLC-β线	95144	30062869	100	1	[0, 20, 40, 60]		[1514421, 1514422, 1514423, 1514424]	2	1	[564114, 564114]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]		1151		30	10540040
951443	第五章-普通刷怪-后段-DLC-β线	95144	30062869	100	1	[0, 20, 40, 60]		[1514431, 1514432, 1514433, 1514434]	2	1	[564114, 564114]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251424, 2251404]		1152		30	10540040
951451	第五章-普通刷怪-后段-DLC-β线	95145	30062870	100	1	[0, 20, 40, 60]		[1514511, 1514512, 1514513, 1514514]	2	1	[564114, 564114]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]		1151		30	10540040
951452	第五章-普通刷怪-后段-DLC-β线	95145	30062870	100	1	[0, 20, 40, 60]		[1514521, 1514522, 1514523, 1514524]	2	1	[564114, 564114]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]		1152		30	10540040
951453	第五章-普通刷怪-后段-DLC-β线	95145	30062870	100	1	[0, 20, 40, 60]		[1514531, 1514532, 1514533, 1514534]	2	1	[564114, 564114]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251424, 2251404]		1151		30	10540040
953111	第五章-普通割草-前段-DLC-β线	95311	30062848	100	8	[5]		[1531112, 1531111]	2	1	[531331, 531331]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]		1152		30	7026693
953112	第五章-普通割草-前段-DLC-β线	95311	30062866	100	8	[5]		[1531122, 1531121]	2	1	[531331, 531331]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]		1151		30	7026693
953113	第五章-普通割草-前段-DLC-β线	95311	30062867	100	8	[5]		[1531132, 1531131]	2	1	[531331, 531331]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251424, 2251404]		1152		30	7026693
953121	第五章-普通割草-中段-DLC-β线	95312	30062868	100	8	[5]		[1531212, 1531211]	2	1	[531331, 531331]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]		1151		30	7026693
953122	第五章-普通割草-中段-DLC-β线	95312	30062868	100	8	[5]		[1531222, 1531221]	2	1	[531331, 531331]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]		1152		30	7026693
953123	第五章-普通割草-中段-DLC-β线	95312	30062869	100	8	[5]		[1531232, 1531231]	2	1	[531331, 531331]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251424, 2251404]		1151		30	7026693
953131	第五章-普通割草-后段-DLC-β线	95313	30062869	100	8	[5]		[1531312, 1531311]	2	1	[531331, 531331]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]		1152		30	7026693
953132	第五章-普通割草-后段-DLC-β线	95313	30062870	100	8	[5]		[1531322, 1531321]	2	1	[531331, 531331]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]		1151		30	7026693
953133	第五章-普通割草-后段-DLC-β线	95313	30062870	100	8	[5]		[1531332, 1531331]	2	1	[531331, 531331]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251424, 2251404]		1152		30	7026693
954111	第五章-普通伤害-前段-DLC-β线	95411	30062848	100	9	[30, 12648048, 5000, 21080080, 3000]		[1541322, 1541111]	2	1	[541221, 541221]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]					22766487
954112	第五章-普通伤害-前段-DLC-β线	95411	30062866	100	9	[30, 12648048, 5000, 21080080, 3000]		[1541322, 1541121]	2	1	[541221, 541221]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]					22766487
954121	第五章-普通伤害-中段-DLC-β线	95412	30062867	100	9	[30, 12648048, 5000, 21080080, 3000]		[1541322, 1541211]	2	1	[541221, 541221]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251424, 2251404]					22766487
954122	第五章-普通伤害-中段-DLC-β线	95412	30062868	100	9	[30, 12648048, 5000, 21080080, 3000]		[1541322, 1541221]	2	1	[541221, 541221]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]					22766487
954131	第五章-普通伤害-后段-DLC-β线	95413	30062869	100	9	[30, 12648048, 5000, 21080080, 3000]		[1541322, 1541311]	2	1	[541221, 541221]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]					22766487
954132	第五章-普通伤害-后段-DLC-β线	95413	30062870	100	9	[30, 12648048, 5000, 21080080, 3000]		[1541322, 1541321]	2	1	[541221, 541221]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251424, 2251404]					22766487
955411	第五章-竞速奖励-前段-DLC-β线	95541	30062848	100	6	[60, 1, 5]		[1564111]	1	1	[571321, 571321]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]					63240240
955412	第五章-竞速奖励-前段-DLC-β线	95541	30062866	100	6	[60, 1, 5]		[1564121]	1	1	[571321, 571321]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]					63240240
955413	第五章-竞速奖励-前段-DLC-β线	95541	30062867	100	6	[60, 1, 5]		[1564131]	1	1	[571321, 571321]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251424, 2251404]					63240240
955421	第五章-竞速奖励-中段-DLC-β线	95542	30062868	100	6	[60, 1, 5]		[1564211]	1	1	[571321, 571321]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]					63240240
955422	第五章-竞速奖励-中段-DLC-β线	95542	30062869	100	6	[60, 1, 5]		[1564221]	1	1	[571321, 571321]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251424, 2251404]					63240240
955423	第五章-竞速奖励-中段-DLC-β线	95542	30062870	100	6	[60, 1, 5]		[1564231]	1	1	[571321, 571321]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251424, 2251404]					63240240
956411	第五章-困难刷怪-前段-DLC-β线	95641	30062848	100	1	[0, 20, 40, 60]		[1564111, 1564112]	2	1	[564334, 564334]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1152		30	19825816
956412	第五章-困难刷怪-前段-DLC-β线	95641	30062848	100	1	[0, 20, 40, 60]		[1564121, 1564122]	2	1	[564334, 564334]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1151		30	19825816
956413	第五章-困难刷怪-前段-DLC-β线	95641	30062866	100	1	[0, 20, 40, 60]		[1564131, 1564132]	2	1	[564334, 564334]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1152		30	19825816
956421	第五章-困难刷怪-中段-DLC-β线	95642	30062866	100	1	[0, 20, 40, 60]		[1564211, 1564212]	2	1	[564334, 564334]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1151		30	19825816
956422	第五章-困难刷怪-中段-DLC-β线	95642	30062867	100	1	[0, 20, 40, 60]		[1564221, 1564222]	2	1	[564334, 564334]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1152		30	19825816
956423	第五章-困难刷怪-中段-DLC-β线	95642	30062867	100	1	[0, 20, 40, 60]		[1564231, 1564232]	2	1	[564334, 564334]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1151		30	19825816
956431	第五章-困难刷怪-后段-DLC-β线	95643	30062868	100	1	[0, 20, 40, 60]		[1564311, 1564312]	2	1	[564334, 564334]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1151		30	19825816
