Id	EventId	StepId	NextStepId	Type	FightNodeId	WorkShopId	EffectGroupId	StoryId	StepRewardItemType	StepRewardItemId	StepRewardItemCount	OptionGroupId	Title	TitleContent	RoleIcon	RoleName	RoleContent	RoleEffect	EventDesc	ConfirmContent	BgAsset
95	7	739	796	3					3	{1: 6}	{1: 1}		皇后游戏	终极对决		艾丽卡	好气~		· 双方出牌\n· 洁塔薇打出了<color=#EA4323>「皇后」</color>\n· 艾丽卡翻开了盖上的牌，是<color=#FBBC05>「女仆」</color>\n· 洁塔薇赢下了这回合	继续	Assets/Product/Texture/Image/BgStory/BgStory748.jpg
96	7	740	794	1									皇后游戏	终极对决		艾丽卡	我赢啦~		· 双方出牌\n· 洁塔薇打出了<color=#FBBC05>「女仆」</color>\n· 艾丽卡翻开了盖上的牌，是<color=#EA4323>「皇后」</color>\n· 洁塔薇输掉了这回合	继续	Assets/Product/Texture/Image/BgStory/BgStory748.jpg
97	7	741	795	3					1	{1: 96189}	{1: 180}		皇后游戏	终极对决		艾丽卡	算你走运，下次再来吧~		· 双方出牌\n· 洁塔薇打出了<color=#FBBC05>「女仆」</color>\n· 艾丽卡翻开了盖上的牌，是<color=#FBBC05>「女仆」</color>\n· 这回合是平局	继续	Assets/Product/Texture/Image/BgStory/BgStory748.jpg
98	7	742	796	3					3	{1: 6}	{1: 1}		皇后游戏	终极对决		艾丽卡	好气~		· 双方出牌\n· 洁塔薇打出了<color=#FBBC05>「女仆」</color>\n· 艾丽卡翻开了盖上的牌，是<color=#34A853>「猫娘」</color>\n· 洁塔薇赢下了这回合	继续	Assets/Product/Texture/Image/BgStory/BgStory748.jpg
99	7	743	794	1									皇后游戏	终极对决		艾丽卡	我赢啦~		· 双方出牌\n· 洁塔薇打出了<color=#34A853>「猫娘」</color>\n· 艾丽卡翻开了盖上的牌，是<color=#FBBC05>「女仆」</color>\n· 洁塔薇输掉了这回合	继续	Assets/Product/Texture/Image/BgStory/BgStory748.jpg
100	7	744	795	3					1	{1: 96189}	{1: 180}		皇后游戏	终极对决		艾丽卡	算你走运，下次再来吧~		· 双方出牌\n· 洁塔薇打出了<color=#34A853>「猫娘」</color>\n· 艾丽卡翻开了盖上的牌，是<color=#34A853>「猫娘」</color>\n· 这回合是平局	继续	Assets/Product/Texture/Image/BgStory/BgStory748.jpg
101	7	745	796	3					3	{1: 6}	{1: 1}		皇后游戏	终极对决		艾丽卡	好气~		· 双方出牌\n· 洁塔薇打出了<color=#34A853>「猫娘」</color>\n· 艾丽卡翻开了盖上的牌，是<color=#EA4323>「皇后」</color>\n· 洁塔薇赢下了这回合	继续	Assets/Product/Texture/Image/BgStory/BgStory748.jpg
102	7	794		1									皇后游戏	终极对决		艾丽卡	下次再来哦~		艾丽卡赢得了终极对决，怕洁塔薇零元购，决定将她赶了出去。	离开	Assets/Product/Texture/Image/BgStory/BgStory748.jpg
103	7	795		1									皇后游戏	终极对决		艾丽卡	有点困了，下次再玩吧~		终极对决的双方打了个平手，艾丽卡困了，将洁塔薇赶了出去。	离开	Assets/Product/Texture/Image/BgStory/BgStory748.jpg
104	7	796		1									皇后游戏	终极对决		艾丽卡	困了，慢走不送。		洁塔薇赢得了终极对决，艾丽卡有些不甘心地将她赶了出去。	离开	Assets/Product/Texture/Image/BgStory/BgStory748.jpg
105	7	797		1									皇后游戏	魔女艾丽卡					理智使洁塔薇拒绝参与这场游戏。	离开	Assets/Product/Texture/Image/BgStory/BgStory748.jpg
106	7	798		1									皇后游戏	魔女艾丽卡					理智使洁塔薇远离了这场游戏。	离开	Assets/Product/Texture/Image/BgStory/BgStory748.jpg
107	301	30101	30102	1									厄运连锁	「4:21:20」					你与洁塔薇抵达了这栋建筑的尽头，洁塔薇突然感到不舒服，双手抱着胸，表情痛苦地倚靠在墙角。	上前	Assets/Product/Texture/Image/BgStory/Bgstory614.jpg
108	301	30102		2								30102	厄运连锁	「4:19:12」	Assets/Product/Texture/Image/RoleStory/V260qyNormal03.png	洁塔薇	……呜		你注意到红色的潮水从你的脚底漫起，不远处的空中出现了一道漆黑的裂痕，红色的弓矢突然从裂痕中出现。\n「那个武器瞄准的方向是——洁塔薇!」	冲上前	Assets/Product/Texture/Image/BgStory/Bgstory614.jpg
109	301	30103	30104	1									厄运连锁	「4:18:32」		洁塔薇	……啊啊啊！		你想过去，但身体却被脚下的红潮死死缠住而动弹不得，红色弓箭贯穿了洁塔薇的身体，她发出了惨叫。	挣脱束缚	Assets/Product/Texture/Image/BgStory/Bgstory614.jpg
110	301	30104	30105	1									厄运连锁	「4:17:06」	Assets/Product/Texture/Image/RoleStory/MajiyaweiliTheatre302.png	未确认敌人	……！		你拼命挣脱红潮，但从天而降的敌人却横亘在洁塔薇与你之间，要救她，势必要跨过这个障碍。	直面	Assets/Product/Texture/Image/BgStory/Bgstory614.jpg
111	301	30105		4	30071								厄运连锁	「4:17:06」						直面	Assets/Product/Texture/Image/BgStory/Bgstory614.jpg
112	302	30201	30202	1									不祥烙印	「4:16:31」					充斥着诡异气息的敌人被你击败，化为红色的尘埃飘散在空中。	前进	Assets/Product/Texture/Image/BgStory/Bgstory616.jpg
113	302	30202		2								30202	不祥烙印	「4:15:23」					你赶紧跑到洁塔薇身旁，她似乎没事，但抱着双腿蜷缩在墙角，双眼也失去了神韵。	决定	Assets/Product/Texture/Image/BgStory/Bgstory616.jpg
114	302	30203		2								30203	不祥烙印	「4:14:05」					由于刚才的轰击，洁塔薇的后背出现一片红色烙印。	决定	Assets/Product/Texture/Image/BgStory/Bgstory616.jpg
115	302	30204	30207	1									不祥烙印	「4:13:15」	Assets/Product/Texture/Image/RoleStory/V260qyNormal03.png	洁塔薇	我没事，我们......继续前进吧，笨蛋，快扶我起来。		洁塔薇用手遮住自己的伤口，在你的搀扶下爬了起来。	环顾四周	Assets/Product/Texture/Image/BgStory/Bgstory616.jpg
116	302	30205	30207	1									不祥烙印	「4:13:15」	Assets/Product/Texture/Image/RoleStory/V260qyNormal03.png	洁塔薇	力量被敌人夺走了......可恶，这一次又是相同的结果吗？		坐在地上的洁塔薇苦笑着，却无法掩盖眉宇间的悲伤。	环顾四周	Assets/Product/Texture/Image/BgStory/Bgstory616.jpg
117	302	30206	30207	1									不祥烙印	「4:13:15」	Assets/Product/Texture/Image/RoleStory/V260qyNormal03.png	洁塔薇	不疼哦，笨蛋。刚才为什么不扑过来救我？因为你动不了吧，是啊，我明明知道的，已经是第几次了......		洁塔薇虽然做了要揍你的动作，但砸向你的拳头却软得像棉花。	环顾四周	Assets/Product/Texture/Image/BgStory/Bgstory616.jpg
118	302	30207	30208	3					2	{1: 1002, 2: 1005}	{1: 1, 2: 1}		不祥烙印	「4:12:31」					一些敌人遗落的特殊物资散布在周围。	取走	Assets/Product/Texture/Image/BgStory/Bgstory616.jpg
119	302	30208		2								30208	不祥烙印	「4:12:01」					虽然敌人消失了，但红色的潮水仍有残留。\n「这里并不安全。」	决定	Assets/Product/Texture/Image/BgStory/Bgstory616.jpg
120	302	30209		5		2							不祥烙印	「4:10:27」					你决定就近寻找安全的地方，和洁塔薇先调整下状态。	休整	Assets/Product/Texture/Image/BgStory/Bgstory616.jpg
121	302	30210		1									不祥烙印	「4:10:27」					你和洁塔薇调整了下状态，便立即准备出发。	出发	Assets/Product/Texture/Image/BgStory/Bgstory616.jpg
122	303	30301	30302	1									绝死弥生	「4:42:20」					你知道前方区域将出现红潮，于是谨慎地避开了那里，和洁塔薇一起进入了下方的隧道。\n很不幸，敌人似乎很了解你们，你的思想无处匿踪。	前行	Assets/Product/Texture/Image/BgStory/Bgstory224.png
123	303	30302		2								30302	绝死弥生	「4:41:30」					黑色裂痕再次出现在你的眼前，\n代表宿命的红色弓矢再次指向——洁塔薇。\n【这一次，你的双脚没被缠住】\n【这一次，你不想再松开握紧的手!】	快步往前	Assets/Product/Texture/Image/BgStory/Bgstory224.png
124	303	30303	30304	1									绝死弥生	「4:41:20」	Assets/Product/Texture/Image/RoleStory/V260qyNormal08.png	洁塔薇	小心！！！		红色的弓箭贯穿你的身体，你感到钻心的痛，似乎有股力量从你身体里被剥离了出来。	环顾四周	Assets/Product/Texture/Image/BgStory/Bgstory224.png
125	303	30304	30305	1									绝死弥生	「4:40:23」	Assets/Product/Texture/Image/RoleStory/AnboliyaTheatre301.png	未确认敌人	……		正当你强撑着身体寻找洁塔薇时，面前出现了未曾见过的敌人，对方似乎是通过学习你而获得了新的形体，驱动它行动的应该是某个强大的核心。\n「无法规避，那就面对它吧！」	直面	Assets/Product/Texture/Image/BgStory/Bgstory224.png
126	303	30305		4	30072								绝死弥生	「4:40:23」						直面	Assets/Product/Texture/Image/BgStory/Bgstory224.png
127	304	30401	30402	1									摇曳灯火	「4:07:20」					强大的敌人轰然倒下，它的躯壳化为灰烬，曾赋予它可怕力量的<color=#FF5826>核心</color>掉落在地，浸泡在红色的残液中。	过去检视	Assets/Product/Texture/Image/BgStory/Bgstory441.jpg
128	304	30402	30403	3					2	{1: 2005}	{1: 1}		摇曳灯火	「4:06:17」		洁塔薇	我记得这个，好像是......权限秘钥？		你谨慎地跨过红色残液，从残骸中回收了敌人核心中的不明物件。	转身	Assets/Product/Texture/Image/BgStory/Bgstory441.jpg
129	304	30403		2								30403	摇曳灯火	「4:05:21」	Assets/Product/Texture/Image/RoleStory/V260qyNormal06.png	洁塔薇	……		回收完毕后，你走向洁塔薇，红着眼睛的洁塔薇打了你一巴掌，随后又紧紧地抱住你。	决定	Assets/Product/Texture/Image/BgStory/Bgstory441.jpg
130	304	30405	30407	1									摇曳灯火	「4:04:47」	Assets/Product/Texture/Image/RoleStory/V260qyNormal08.png	洁塔薇	笨蛋！你不怕死吗？为了我这种人......		不知为何，洁塔薇的脸蛋红了一大片，随后开始胡乱地朝你抡拳头。	环顾四周	Assets/Product/Texture/Image/BgStory/Bgstory441.jpg
131	304	30406	30407	1									摇曳灯火	「4:04:47」	Assets/Product/Texture/Image/RoleStory/V260qyNormal07.png	洁塔薇	当然是因为担心你啊......喂，伤口还疼吗？		洁塔薇少见地展露出温柔的一面，连语气也没了往常的咄咄逼人。	环顾四周	Assets/Product/Texture/Image/BgStory/Bgstory441.jpg
132	304	30407	30409	3					2	{1: 1002, 2: 1005}	{1: 1, 2: 1}		摇曳灯火	「4:04:20」					安抚洁塔薇后，你在附近回收了些特殊的物资。	继续	Assets/Product/Texture/Image/BgStory/Bgstory441.jpg
133	304	30409		2								30409	摇曳灯火	「4:04:00」					这里没有残留的红色潮水，看起来短期内会比较安全。	决定	Assets/Product/Texture/Image/BgStory/Bgstory441.jpg
134	304	30410		5		2							摇曳灯火	「4:03:59」					考虑到身上的伤势，你决定和洁塔薇在这稍作休息。	休整	Assets/Product/Texture/Image/BgStory/Bgstory441.jpg
135	304	30411		1									摇曳灯火	「4:03:59」					越接近深处，敌人越来越危险，你决定抓紧脚步，继续前行。	出发	Assets/Product/Texture/Image/BgStory/Bgstory441.jpg
136	501	50101	50102	1									深渊余音	「0:03:11」					红潮逐渐吞噬了整个空间，肆虐的尘埃将天空染成了淡紫色，你与洁塔薇已经无处可躲，脚下所站的地方是你们最后的立身之地。	转身	Assets/Product/Texture/Image/BgStory/BgStory734.jpg
137	501	50102		2								50102	深渊余音	「0:00:31」	Assets/Product/Texture/Image/RoleStory/V260qyNormal01.png	洁塔薇	我说过吧，会陪你到最后。		怪物从翻腾的潮水中诞生出形体。\n不断吸收着周围的一切......\n洁塔薇牵起你的颤抖的手，温柔地对你耳语着。	点头	Assets/Product/Texture/Image/BgStory/BgStory734.jpg
138	501	50103	50104	1									深渊余音	「0:00:00」					隐约间，你看见倒计时浮现在天空中。\n漆黑的显示屏上，代表着终结的数字已经走向了静止。\n———「<color=#DC143C><size=50>0:00:00</size></color>」	前■	Assets/Product/Texture/Image/BgStory/BgStory734.jpg
139	501	50104		4	50071								深渊余音	「0:00:00」						前■	Assets/Product/Texture/Image/BgStory/BgStory734.jpg
140	502	50201		2								50201	另辟蹊径	迷雾中的可能性	Assets/Product/Texture/Image/RoleStory/V260qyNormal04.png	洁塔薇	难道说，这附近是......		你们即将踏入怪物巢穴时，口袋中的权限秘钥发出了红色微光。	检视	Assets/Product/Texture/Image/BgStory/BgStory738.jpg
141	502	50202		1									另辟蹊径	迷雾中的可能性	Assets/Product/Texture/Image/RoleStory/V260qyNormal01.png	洁塔薇	原来如此，是被全息投影遮蔽的隐藏区域。		当你拿出秘钥时，周遭的景色突然扭曲起来，原本闭塞的空间延展出了新的道路。	前行	Assets/Product/Texture/Image/BgStory/Bgstory456.jpg
142	601	60101	60102	1									彼岸残响	「0:02:03」					击中你的红色箭矢会窃取你的能力，制造更强的怪物。\n你深知这一点，此刻的你手握着通往彼岸的钥匙，这是最后的博弈。	前行	Assets/Product/Texture/Image/BgStory/BgStory689.jpg
143	601	60102		2								60102	彼岸残响	「0:00:27」	Assets/Product/Texture/Image/RoleStory/V260qyNormal01.png	洁塔薇	天选者，无论如何，我都在你身边。		紧握着洁塔薇的手，你站上终焉的舞台。	出发	Assets/Product/Texture/Image/BgStory/BgStory689.jpg
144	601	60103	60104	1									彼岸残响	「0:00:00」					———「<color=#DC143C><size=50>0:00:00</size></color>」	■行	Assets/Product/Texture/Image/BgStory/BgStory689.jpg
145	601	60104		4	50072								彼岸残响	「0:00:00」						■行	Assets/Product/Texture/Image/BgStory/BgStory689.jpg
146	1001	100101		2								100101	工业怪谈	未知的呢喃		未知声音	…欢…		当你推开在建场馆厚实的铁门时，锈迹斑斑的工业机械七零八散地瘫痪在地站在这片机械残骸的安息地，你隐约听见有人在窃窃私语。	决定	Assets/Product/Texture/Image/BgStory/BgStory570.jpg
147	1001	100102		2								100102	工业怪谈	未知的呢喃	Assets/Product/Texture/Image/RoleStory/YijukongzhongjianshiqiNormal01.png	向导机器人	…欢迎…参…展		太阳能帆板折断半截的向导机器人倚靠在墙边，断断续续发出“欢迎参展”之类的云云之语。	决定	Assets/Product/Texture/Image/BgStory/BgStory570.jpg
148	1001	100103		3					3	{1: 1}	{1: 1}		工业怪谈	未知的呢喃		未知声音	…迎…		你怀疑自己因恐惧出现幻听，在疑神疑鬼的不良情绪产生之前，拿上遭人遗落的备用工具箱转身离开。	抓紧离开	Assets/Product/Texture/Image/BgStory/BgStory570.jpg
149	1001	100104		3					4	{1: 6}	{1: 1}		工业怪谈	未知的呢喃		向导机器人	……		你拆下了它的显示屏，强制使其“下班”。	离开	Assets/Product/Texture/Image/BgStory/BgStory570.jpg
150	1001	100105		3					3	{1: 1}	{1: 1}		工业怪谈	未知的呢喃		向导机器人	……		担心这是一个陷阱，你选择原路返回，同时拿上遭人遗落的备用工具箱转身离开。	抓紧离开	Assets/Product/Texture/Image/BgStory/BgStory570.jpg
151	1002	100201		2								100201	举手之劳	所见即所得					你在幽暗的房间里摸索到一本泛黄的记事本，内页夹着一些芯片，并写着一句话\n「尊敬的客人，能去我的花园里为矢车菊浇水吗？献上小小的心意......」	决定	Assets/Product/Texture/Image/BgStory/BgStory650.jpg
152	1002	100202		3					3	{1: 1}	{1: 1}		举手之劳	所见即所得					替花园主人为矢车菊浇水时，你发现湿润的泥土隐藏着一个外形精致的宝箱，或许这才是主人的心意。	离开	Assets/Product/Texture/Image/BgStory/BgStory677.jpg
153	1002	100203		3					1	{1: 96189}	{1: 150}		举手之劳	所见即所得					没理由放过任何有用的资源，所见即所得。	离开	Assets/Product/Texture/Image/BgStory/BgStory650.jpg
154	1002	100204	100205	1									举手之劳	所见即所得					你和洁塔薇在书房的桌上找到了一张纸条，上面记载着密室的进入方法、道具的所在和入口的密码。	收起纸条	Assets/Product/Texture/Image/BgStory/Bgstory386.png
155	1002	100205		3					4	{1: 2}	{1: 1}		举手之劳	所见即所得					纸条下压着一个简易的礼盒，你们也顺便将其带走。	离开	Assets/Product/Texture/Image/BgStory/BgStory754.jpg
156	1003	100301	100302	1									赝品工匠	不可能仿品					你和洁塔薇在博物馆内寻找出路，恰好遇上一个临摹雕像的男子。对方声称自己是一个工匠，隔壁展出的大卫赝品就是他的杰作。洁塔薇并不相信男子的话，认为他言过其实，这让男子很是不悦。	继续	Assets/Product/Texture/Image/BgStory/BgStory816.jpg
157	1003	100302		2								100302	赝品工匠	不可能仿品	Assets/Product/Texture/Image/RoleStory/PufuNormal01.png	工匠	……		工匠气急败坏地跟你们打赌，博物馆里没有他仿不出的东西。如果你能说出一件，作为打赌输掉的代价，他愿意支付一些财物给你。	决定	Assets/Product/Texture/Image/BgStory/BgStory816.jpg
158	1003	100303		3					4	{1: 2}	{1: 1}		赝品工匠	不可能仿品					「只要找到混在颜料里的几种香精就好了，没什么了不起的。」工匠不屑一顾地说道，随后他拿给了你一点小东西，便打发走了你们。	离开	Assets/Product/Texture/Image/BgStory/BgStory816.jpg
