Id	Type	Params	Formula	Desc
40017	18107	[3, 3]		全队3个泛用机体品质达到S
40018	18105	[1, 1]		派遣1装甲泛用机体
40019	18105	[2, 2]		派遣2敢死泛用机体
40020	18105	[3, 3]		派遣3生化泛用机体
40021	18110	[1031001, 1]		丽芙·蚀暗必须出战
40022	18109	[1, 1]		派遣1个女性
40023	18109	[1, 2]		派遣2个女性
40024	18109	[1, 3]		派遣3个女性
40025	18109	[2, 1]		派遣1个男性
40026	18109	[2, 2]		派遣2个男性
40027	18109	[2, 3]		派遣3个男性
40028	18108	[10, 2]		成员必须到达10级
40029	18108	[20, 2]		成员必须到达20级
40030	18108	[30, 2]		成员必须到达30级
40031	18108	[40, 2]		成员必须到达40级
40032	18108	[50, 2]		成员必须到达50级
40033	18108	[60, 2]		成员必须到达60级
40034	18108	[70, 2]		成员必须到达70级
40035	18108	[80, 2]		成员必须到达80级
40036	18105	[1, 1]		派遣1个装甲泛用机体
40037	18105	[1, 2]		派遣2个装甲泛用机体
40038	18105	[1, 3]		派遣3个装甲泛用机体
40039	18105	[2, 1]		派遣1个敢死泛用机体
40040	18105	[2, 2]		派遣2个敢死泛用机体
40041	18105	[2, 3]		派遣3个敢死泛用机体
40042	18105	[3, 1]		派遣1个生化泛用机体
40043	18105	[3, 2]		派遣2个生化泛用机体
40044	18105	[3, 3]		派遣3个生化泛用机体
40045	18110	[1011001, 1]		里·异火必须出战
40046	18110	[1021001, 1]		露西亚·红莲必须出战
40047	18110	[1031001, 1]		丽芙·蚀暗必须出战
40048	18110	[1041001, 1]		比安卡·零度必须出战
40049	18110	[1051001, 1]		七实·风暴必须出战
40050	18110	[1061001, 1]		神威·重能必须出战
40051	18110	[1071001, 1]		卡列尼娜·爆裂必须出战
40052	18110	[1081001, 1]		渡边·夜刃必须出战
40053	18110	[1021002, 1]		露西亚·黎明必须出战
40054	18110	[1031002, 1]		丽芙·流光必须出战
40055	18110	[1071002, 1]		卡列尼娜·烬燃必须出战
40056	18110	[1031003, 1]		丽芙·仰光必须出战
50000	13103	[5]		成员等级到达5级
50001	13103	[10]		成员等级到达10级
50002	13103	[15]		成员等级到达15级
50003	13103	[20]		成员等级到达20级
50004	13103	[25]		成员等级到达25级
50005	13103	[30]		成员等级到达30级
50006	13103	[35]		成员等级到达35级
50007	13103	[40]		成员等级到达40级
50008	13103	[45]		成员等级到达45级
50009	13103	[50]		成员等级到达50级
50010	13103	[55]		成员等级到达55级
50011	13103	[60]		成员等级到达60级
50012	13103	[65]		成员等级到达65级
50013	13103	[70]		成员等级到达70级
50014	13103	[75]		成员等级到达75级
50015	13103	[80]		成员等级到达80级
1001	13103	[1]		等级到达1级
1002	13103	[2]		等级到达2级
1003	13103	[6]		等级到达6级
1004	13103	[10]		等级到达10级
1005	13103	[14]		等级到达14级
1006	13103	[18]		等级到达18级
1007	13103	[22]		等级到达22级
1008	13103	[26]		等级到达26级
1009	13103	[30]		等级到达30级
1010	13103	[34]		等级到达34级
1011	13103	[38]		等级到达38级
1012	13103	[42]		等级到达42级
1013	13103	[46]		等级到达46级
1014	13103	[50]		等级到达50级
1015	13103	[54]		等级到达54级
1016	13103	[58]		等级到达58级
1017	13103	[62]		等级到达62级
1018	13103	[66]		等级到达66级
1101	13103	[1]		等级到达1级
1102	13103	[4]		等级到达4级
1103	13103	[8]		等级到达8级
1104	13103	[12]		等级到达12级
1105	13103	[16]		等级到达16级
1106	13103	[20]		等级到达20级
1107	13103	[24]		等级到达24级
1108	13103	[28]		等级到达28级
1109	13103	[32]		等级到达32级
1110	13103	[36]		等级到达36级
1111	13103	[40]		等级到达40级
1112	13103	[44]		等级到达44级
1113	13103	[48]		等级到达48级
1114	13103	[52]		等级到达52级
1115	13103	[56]		等级到达56级
1116	13103	[60]		等级到达60级
1117	13103	[64]		等级到达64级
1118	13103	[68]		等级到达68级
1201	13103	[1]		等级到达1级
1202	13103	[6]		等级到达6级
1203	13103	[10]		等级到达10级
1204	13103	[14]		等级到达14级
1205	13103	[18]		等级到达18级
1206	13103	[22]		等级到达22级
1207	13103	[26]		等级到达26级
1208	13103	[30]		等级到达30级
1209	13103	[34]		等级到达34级
1210	13103	[38]		等级到达38级
1211	13103	[42]		等级到达42级
1212	13103	[46]		等级到达46级
1213	13103	[50]		等级到达50级
1214	13103	[54]		等级到达54级
1215	13103	[58]		等级到达58级
1216	13103	[62]		等级到达62级
1217	13103	[66]		等级到达66级
1218	13103	[70]		等级到达70级
1301	13103	[1]		等级到达1级
1302	13103	[8]		等级到达8级
1303	13103	[12]		等级到达12级
1304	13103	[16]		等级到达16级
1305	13103	[20]		等级到达20级
1306	13103	[24]		等级到达24级
1307	13103	[28]		等级到达28级
1308	13103	[32]		等级到达32级
1309	13103	[36]		等级到达36级
1310	13103	[40]		等级到达40级
1311	13103	[44]		等级到达44级
1312	13103	[48]		等级到达48级
1313	13103	[52]		等级到达52级
1314	13103	[56]		等级到达56级
1315	13103	[60]		等级到达60级
1316	13103	[64]		等级到达64级
1317	13103	[68]		等级到达68级
1318	13103	[72]		等级到达72级
1401	13103	[1]		等级到达1级
1402	13103	[10]		等级到达10级
1403	13103	[14]		等级到达14级
1404	13103	[18]		等级到达18级
1405	13103	[22]		等级到达22级
1406	13103	[26]		等级到达26级
1407	13103	[30]		等级到达30级
1408	13103	[34]		等级到达34级
1409	13103	[38]		等级到达38级
1410	13103	[42]		等级到达42级
1411	13103	[46]		等级到达46级
1412	13103	[50]		等级到达50级
1413	13103	[54]		等级到达54级
1414	13103	[58]		等级到达58级
1415	13103	[62]		等级到达62级
1416	13103	[66]		等级到达66级
1417	13103	[70]		等级到达70级
1418	13103	[74]		等级到达74级
1501	13103	[1]		等级到达1级
1502	13103	[12]		等级到达12级
1503	13103	[16]		等级到达16级
1504	13103	[20]		等级到达20级
1505	13103	[24]		等级到达24级
1506	13103	[28]		等级到达28级
1507	13103	[32]		等级到达32级
1508	13103	[36]		等级到达36级
1509	13103	[40]		等级到达40级
1510	13103	[44]		等级到达44级
1511	13103	[48]		等级到达48级
1512	13103	[52]		等级到达52级
1513	13103	[56]		等级到达56级
1514	13103	[60]		等级到达60级
1515	13103	[64]		等级到达64级
1516	13103	[68]		等级到达68级
1517	13103	[72]		等级到达72级
1518	13103	[76]		等级到达76级
1601	13103	[1]		等级到达1级
1602	13103	[14]		等级到达14级
1603	13103	[18]		等级到达18级
1604	13103	[22]		等级到达22级
1605	13103	[26]		等级到达26级
1606	13103	[30]		等级到达30级
1607	13103	[34]		等级到达34级
1608	13103	[38]		等级到达38级
1609	13103	[42]		等级到达42级
1610	13103	[46]		等级到达46级
1611	13103	[50]		等级到达50级
1612	13103	[54]		等级到达54级
1613	13103	[58]		等级到达58级
1614	13103	[62]		等级到达62级
1615	13103	[66]		等级到达66级
1616	13103	[70]		等级到达70级
1617	13103	[74]		等级到达74级
1618	13103	[78]		等级到达78级
1701	13103	[1]		等级到达1级
1702	13103	[16]		等级到达16级
1703	13103	[20]		等级到达20级
1704	13103	[24]		等级到达24级
1705	13103	[28]		等级到达28级
1706	13103	[32]		等级到达32级
1707	13103	[36]		等级到达36级
1708	13103	[40]		等级到达40级
1709	13103	[44]		等级到达44级
1710	13103	[48]		等级到达48级
1711	13103	[52]		等级到达52级
1712	13103	[56]		等级到达56级
1713	13103	[60]		等级到达60级
1714	13103	[64]		等级到达64级
1715	13103	[68]		等级到达68级
1716	13103	[72]		等级到达72级
1717	13103	[76]		等级到达76级
1718	13103	[80]		等级到达80级
1800	13105	[1, 0]		泛用机体品质为B
1801	13105	[2, 0]		泛用机体品质到达A
1802	13105	[3, 0]		泛用机体品质到达S
1803	13105	[4, 0]		泛用机体品质到达SS
1804	13105	[5, 0]		泛用机体品质到达SSS
1805	13105	[6, 0]		泛用机体品质到达SSS+
5000	10101	[5]		指挥官等级到达5级
5001	10101	[40]		指挥官等级到达40级
5002	10101	[55]		指挥官等级到达55级
5003	10101	[70]		指挥官等级到达70级
5004	10101	[20]		指挥官等级到达20级
6000	10101	[15]		指挥官等级到达15级
6001	10101	[38]		指挥官等级到达38级
6002	10101	[45]		指挥官等级到达45级
6003	10101	[47]		指挥官等级到达47级
6004	10101	[49]		指挥官等级到达49级
6005	10101	[51]		指挥官等级到达51级
6006	10101	[53]		指挥官等级到达53级
6007	10101	[55]		指挥官等级到达55级
6008	10102	[1061002]		解锁神威·重能泛用机体后开启
6009	10102	[1091002]		解锁艾拉·溢彩泛用机体后开启
6102	10102	[1021003]		解锁露西亚·深红之渊泛用机体后开启
6103	10102	[1081003]		解锁渡边·夙星泛用机体后开启
6104	10102	[1041003]		解锁比安卡·真理泛用机体后开启
6105	10102	[1111002]		解锁苏菲亚·银牙泛用机体后开启
6106	10102	[1121002]		解锁库洛姆·弧光泛用机体后开启
6107	10102	[1021004]		解锁露西亚·鸦羽泛用机体后开启
6108	10102	[1131002]		解锁薇拉·瑰丽泛用机体后开启
6109	10102	[1511003]		解锁卡穆·狂犬独域机体后开启
6110	10102	[1141003]		解锁罗塞塔·凛冽泛用机体后开启
6111	10102	[1521003]		解锁曲·雀翎独域机体后开启
6112	10102	[1161002]		解锁常羽·游麟泛用机体后开启
6113	10102	[1171003]		解锁露娜·银冕泛用机体后开启
6114	10102	[1531003]		解锁赛琳娜·岚音独域机体后开启
6115	10102	[1211002]		解锁万事·明觉泛用机体后开启
6116	10102	[1121003]		解锁库洛姆·荣光泛用机体后开启
6117	10102	[1221002]		解锁21号·XXI泛用机体后开启
6118	10102	[1131003]		解锁薇拉·绯耀泛用机体后开启
6119	10102	[1541003]		解锁罗兰·戏炎独域机体后开启
6120	10102	[1031004]		解锁丽芙·极昼泛用机体后开启
6121	10102	[1531004]		解锁赛琳娜·幻奏泛用机体后开启
6122	10102	[1551003]		解锁蒲牢·华钟独域机体后开启
6123	10102	[1231002]		解锁邦比娜塔·琉璃泛用机体后开启
6124	10102	[1241002]		解锁含英·清商泛用机体后开启
6125	10102	[1251002]		解锁诺克提·擎驱泛用机体后开启
6126	10102	[1291002]		解锁布偶熊·觅语泛用机体后开启
6127	10102	[1301002]		解锁布丽姬特·耀炎泛用机体后开启
6128	10102	[1311002]		解锁八咫·徊闪泛用机体后开启
6129	10102	[1341002]		解锁洁塔薇·破晓泛用机体后开启
6130	10102	[1371002]		解锁斜奏·裁律泛用机体后开启
7200	13103	[80]		露西亚·黎明达到80级
7201	10101	[52]		指挥官等级到达52级
7202	13116	[155328, 9]		【爪龙空旋落】达到9级
7203	13116	[155328, 18]		【爪龙空旋落】达到18级
7204	13116	[155329, 9]		【厄闪旋风打】达到9级
7205	13116	[155329, 18]		【厄闪旋风打】达到18级
7206			(7203&7205)	【爪龙空旋落】和【厄闪旋风打】均达到18级
7207	13116	[154328, 9]		【链刃探戈】达到9级
7208	13116	[154328, 18]		【链刃探戈】达到18级
7209	13116	[154329, 9]		【告别终演】达到9级
7210	13116	[154329, 18]		【告别终演】达到18级
7211			(7208&7210)	【链刃探戈】和【告别终演】均达到18级
7212	13116	[156328, 9]		【CA-冰尘绝息】达到9级
7213	13116	[156328, 18]		【CA-冰尘绝息】达到18级
7214	13116	[156329, 9]		【EX-寒狱葬】达到9级
7215	13116	[156329, 18]		【EX-寒狱葬】达到18级
7216			(7213&7215)	【CA-冰尘绝息】和【EX-寒狱葬】均达到18级
7217	13116	[151328, 9]		【狂猎冲锋】达到9级
7218	13116	[151328, 18]		【狂猎冲锋】达到18级
7219	13116	[151329, 9]		【噬影绝命】达到9级
7220	13116	[151329, 18]		【噬影绝命】达到18级
7221			(7218&7220)	【狂猎冲锋】和【噬影绝命】均达到18级
7222	13116	[157328, 9]		【狩狼雷牙破】达到9级
7223	13116	[157328, 18]		【狩狼雷牙破】达到18级
7224	13116	[157329, 9]		【极能耀爆】达到9级
7225	13116	[157329, 18]		【极能耀爆】达到18级
7226			(7223&7225)	【狩狼雷牙破】和【极能耀爆】均达到18级
7227	13116	[152328, 9]		【翠越罡风】达到9级
7228	13116	[152328, 18]		【翠越罡风】达到18级
7229	13116	[152329, 9]		【断天】达到9级
7230	13116	[152329, 18]		【断天】达到18级
7231			(7228&7230)	【翠越罡风】和【断天】均达到18级
7300	13116	[155328, 1]		【爪龙空旋落】达到1级
7301	13116	[155329, 1]		【厄闪旋风打】达到1级
7302	13116	[154328, 1]		【链刃探戈】达到1级
7303	13116	[154329, 1]		【告别终演】达到1级
7304			(7300&7301)	【爪龙空旋落】和【厄闪旋风打】均达到1级
7305			(7302&7303)	【链刃探戈】和【告别终演】均达到1级
7306	13103	[80]		里·异火达到80级
7307	13116	[151328, 1]		【狂猎冲锋】达到1级
7308	13116	[151329, 1]		【噬影绝命】达到1级
7309	13116	[156328, 1]		【CA-告死冰眸】达到1级
7310	13116	[156329, 1]		【EX-寒狱葬】达到1级
7311			(7307&7308)	【狂猎冲锋】和【噬影绝命】均达到1级
7312			(7309&7310)	【CA-告死冰眸】和【EX-寒狱葬】均达到1级
7313	13103	[80]		丽芙·仰光达到80级
7314	13103	[80]		渡边·夙星达到80级
7315	13116	[152328, 1]		【翠越罡风】达到1级
7316	13116	[152329, 1]		【断】达到1级
7317			(7315&7316)	【翠越罡风】和【断天】均达到1级
7318	13116	[157328, 1]		【狩狼雷牙破】达到1级
7319	13116	[157329, 1]		【极能耀爆】达到1级
7320			(7318&7319)	【狩狼雷牙破】和【极能耀爆】均达到1级
7321	13103	[80]		罗塞塔·凛冽达到80级
7322	13116	[153328, 9]		【变调音弦】达到9级
7323	13116	[153328, 18]		【变调音弦】达到18级
7324	13116	[153329, 9]		【缪斯礼赞】达到9级
7325	13116	[153329, 18]		【缪斯礼赞】达到18级
7326			(7323&7325)	【变调音弦】和【缪斯礼赞】均达到18级
7327	13103	[80]		薇拉·瑰丽达到80级
7328	13103	[80]		七实·脉冲达到80级
7329	13103	[80]		露西亚·深红之渊达到80级
7330	13103	[80]		比安卡·真理达到80级
7331	13103	[80]		薇拉·绯耀达到80级
7332	13103	[80]		丽芙·极昼达到80级
7333	13103	[80]		卡列尼娜·辉晓达到80级
7334	13103	[80]		比安卡·深痕达到80级
7335	13103	[80]		露西亚·深红囚影达到80级
7336	13103	[80]		亚里莎·回音达到80级
7337	13103	[80]		渡边·尘铭达到80级
7338	13103	[80]		露娜·终焉达到80级
7339	13103	[80]		含英·檀心
18108001	18108	[20, 1]		派遣达到20级的泛用机体
18108002	18108	[15, 1]		派遣达到15级的泛用机体
18108003	18108	[10, 1]		派遣达到10级的泛用机体
18108004	18108	[10, 1]		派遣达到10级的泛用机体
18108005	18108	[10, 1]		派遣达到10级的泛用机体
18108006	18108	[20, 1]		派遣达到20级的泛用机体
18108007	18108	[15, 1]		派遣达到15级的泛用机体
18108008	18108	[10, 1]		派遣达到10级的泛用机体
18108009	18108	[10, 1]		派遣达到10级的泛用机体
18108010	18108	[30, 1]		派遣达到30级的泛用机体
18108011	18108	[23, 1]		派遣达到23级的泛用机体
18108012	18108	[15, 1]		派遣达到15级的泛用机体
18108013	18108	[15, 1]		派遣达到15级的泛用机体
18108014	18108	[30, 1]		派遣达到30级的泛用机体
18108015	18108	[23, 1]		派遣达到23级的泛用机体
18108016	18108	[15, 1]		派遣达到15级的泛用机体
18108017	18108	[15, 1]		派遣达到15级的泛用机体
18108018	18108	[30, 1]		派遣达到30级的泛用机体
18108019	18108	[23, 1]		派遣达到23级的泛用机体
18108020	18108	[15, 1]		派遣达到15级的泛用机体
