Id	Type	Title	Desc	Time	PrefabPath	SecondDesc	PositionX	PositionY	Args
751162001	16		挑战任务|<color=#FFFFFF><size=33>在领域中不被斩杀（当前</size></color><color=#FF0000>{0}</color><color=#FFFFFF><size=33>次）</size></color>|<color=#FFFFFF><size=33>被拼刀招式命中≤10次（当前</size></color><color=#11E959>{0}</color><color=#FFFFFF><size=33>次）</size></color>|\n						
751162002	16		挑战任务|<color=#FFFFFF><size=33>在领域中不被斩杀（当前</size></color><color=#11E959>{0}</color><color=#FFFFFF><size=33>次）</size></color>|<color=#FFFFFF><size=33>被拼刀招式命中≤10次（当前</size></color><color=#FF0000>{0}</color><color=#FFFFFF><size=33>次）</size></color>|\n						
751162003	16		挑战失败|<color=#FFFFFF><size=33>在领域中不被斩杀（当前</size></color><color=#FF0000>{0}</color><color=#FFFFFF><size=33>次）</size></color>|<color=#FFFFFF><size=33>被拼刀招式命中≤10次（当前</size></color><color=#FF0000>{0}</color><color=#FFFFFF><size=33>次）</size></color>|\n						
751162004	16		挑战任务|<color=#FFFFFF><size=33>在领域中不被斩杀（当前</size></color><color=#11E959>{0}</color><color=#FFFFFF><size=33>次）</size></color>|<color=#DCDCDC><size=33>被拼刀招式命中≤10次（</size></color><color=#DCDCDC>已完成</color><color=#DCDCDC><size=33>）</size></color>|\n						
751162005	16		挑战失败|<color=#FFFFFF><size=33>在领域中不被斩杀（当前</size></color><color=#FF0000>{0}</color><color=#FFFFFF><size=33>次）</size></color>|<color=#DCDCDC><size=33>被拼刀招式命中≤10次（</size></color><color=#DCDCDC>已完成</color><color=#DCDCDC><size=33>）</size></color>|\n						
751162006	16		挑战任务|<color=#DCDCDC><size=33>在领域中不被斩杀（</size></color><color=#DCDCDC>已完成</color><color=#DCDCDC><size=33>）</size></color>|<color=#FFFFFF><size=33>被拼刀招式命中≤10次（当前</size></color><color=#11E959>{0}</color><color=#FFFFFF><size=33>次）</size></color>|\n						
751162007	16		挑战失败|<color=#DCDCDC><size=33>在领域中不被斩杀（</size></color><color=#DCDCDC>已完成</color><color=#DCDCDC><size=33>）</size></color>|<color=#FFFFFF><size=33>被拼刀招式命中≤10次（当前</size></color><color=#FF0000>{0}</color><color=#FFFFFF><size=33>次）</size></color>|\n						
751163000	16		挑战任务|<color=#FFFFFF><size=33>被拼刀招式打中≤8次（当前</size></color><color=#11E959>{0}</color><color=#FFFFFF><size=33>次）</size></color>|<color=#FFFFFF><size=33>被拼刀招式打中≤5次（当前</size></color><color=#11E959>{0}</color><color=#FFFFFF><size=33>次）</size></color>|\n						
751163001	16		挑战任务|<color=#FFFFFF><size=33>被拼刀招式打中≤8次（当前</size></color><color=#FF0000>{0}</color><color=#FFFFFF><size=33>次）</size></color>|<color=#FFFFFF><size=33>被拼刀招式打中≤5次（当前</size></color><color=#11E959>{0}</color><color=#FFFFFF><size=33>次）</size></color>|\n						
751163002	16		挑战任务|<color=#FFFFFF><size=33>被拼刀招式打中≤8次（当前</size></color><color=#11E959>{0}</color><color=#FFFFFF><size=33>次）</size></color>|<color=#FFFFFF><size=33>被拼刀招式打中≤5次（当前</size></color><color=#FF0000>{0}</color><color=#FFFFFF><size=33>次）</size></color>|\n						
751163003	16		挑战失败|<color=#FFFFFF><size=33>被拼刀招式打中≤8次（当前</size></color><color=#FF0000>{0}</color><color=#FFFFFF><size=33>次）</size></color>|<color=#FFFFFF><size=33>被拼刀招式打中≤5次（当前</size></color><color=#FF0000>{0}</color><color=#FFFFFF><size=33>次）</size></color>|\n						
751163004	16		挑战任务|<color=#FFFFFF><size=33>被拼刀招式打中≤8次（当前</size></color><color=#11E959>{0}</color><color=#FFFFFF><size=33>次）</size></color>|<color=#DCDCDC><size=33>被拼刀招式打中≤5次（</size></color><color=#DCDCDC>已完成</color><color=#DCDCDC><size=33>）</size></color>|\n						
751163005	16		挑战失败|<color=#FFFFFF><size=33>被拼刀招式打中≤8次（当前</size></color><color=#FF0000>{0}</color><color=#FFFFFF><size=33>次）</size></color>|<color=#DCDCDC><size=33>被拼刀招式打中≤5次（</size></color><color=#DCDCDC>已完成</color><color=#DCDCDC><size=33>）</size></color>|\n						
751163006	16		挑战任务|<color=#DCDCDC><size=33>被拼刀招式打中≤8次（</size></color><color=#DCDCDC>已完成</color><color=#DCDCDC><size=33>）</size></color>|<color=#FFFFFF><size=33>被拼刀招式打中≤5次（当前</size></color><color=#11E959>{0}</color><color=#FFFFFF><size=33>次）</size></color>|\n						
751163007	16		挑战失败|<color=#DCDCDC><size=33>被拼刀招式打中≤8次（</size></color><color=#DCDCDC>已完成</color><color=#DCDCDC><size=33>）</size></color>|<color=#FFFFFF><size=33>被拼刀招式打中≤5次（当前</size></color><color=#FF0000>{0}</color><color=#FFFFFF><size=33>次）</size></color>|\n						
762701	8	炎爆	激活	2.0					
762702	8	过热核心	激活	2.0					
762703	8	雷光瞬影	激活	2.0					
762704	8	雷暴	激活	2.0					
762705	8	暗影吞噬	激活	2.0					
762706	8	暗影防护	激活	2.0					
762707	8	零度涡旋	激活	2.0					
762708	8	寒冰棘刺	激活	2.0					
762709	8	暴击补强	激活	2.0					
762710	8	坠星召唤	激活	2.0					
762711	8	电盾	已移除	2.0					
762712	8	贯穿	已移除	2.0					
762713	8	黑洞	已移除	2.0					
762714	8	免伤	已移除	2.0					
762715	8	埋雷	已移除	2.0					
901001	1		进入超频1阶段！\n<size=27>当前所有构造体伤害增加50%</size>	2.0					
901002	1		进入超频2阶段！\n<size=27>当前所有构造体伤害增加100%</size>	2.0					
901003	1		进入超频3阶段！\n<size=27>当前所有构造体伤害增加150%</size>	2.0					
901004	1		进入超频4阶段！\n<size=27>当前所有构造体伤害增加200%</size>	2.0					
901005	1		进入超频5阶段！\n<size=27>当前所有构造体伤害增加250%</size>	3.0					
901006	1		进入超频6阶段！\n<size=27>当前所有构造体伤害增加300%</size>	3.0					
901007	1		15000伤害达成！\n15000/20000	3.0					
901008	1		17500伤害达成！\n17500/20000	3.0					
901009	1		点击到普通区域	1.0					
901010	8	普通攻击伤害提升100%	{0}秒后重置						
901011	8	当前辉耀旋击伤害提升10%	{0}秒后重置						
901012	8	当前辉耀旋击伤害提升20%	{0}秒后重置						
901013	8	当前辉耀旋击伤害提升30%	{0}秒后重置						
901014	8	当前辉耀旋击伤害提升40%	{0}秒后重置						
901015	8	当前辉耀旋击伤害提升50%	{0}秒后重置						
901016	8	当前辉耀旋击伤害提升60%	{0}秒后重置						
901017	8	当前辉耀旋击伤害提升70%	{0}秒后重置						
901018	8	当前辉耀旋击伤害提升80%	{0}秒后重置						
901019	8	当前辉耀旋击伤害提升90%	{0}秒后重置						
901020	8	当前辉耀旋击伤害提升100%	{0}秒后重置						
901021	1		进入超频1阶段！\n<size=27>当前所有构造体伤害增加40%</size>	2.0					
901022	1		进入超频2阶段！\n<size=27>当前所有构造体伤害增加80%</size>	2.0					
901023	1		进入超频3阶段！\n<size=27>当前所有构造体伤害增加120%</size>	2.0					
901024	1		进入超频4阶段！\n<size=27>当前所有构造体伤害增加160%</size>	2.0					
901025	1		进入超频5阶段！\n<size=27>当前所有构造体伤害增加200%</size>	3.0					
901026	1		进入超频6阶段！\n<size=27>当前所有构造体伤害增加240%</size>	3.0					
901027	1		进入超频7阶段！\n<size=27>当前所有构造体伤害增加280%</size>	3.0					
93028	1		<color=#ff5656>敌人已经进入超频状态</color>	2.0					
8110001	1		<color=#ff5656>还有30秒战斗失败</color>	3.0					
8110002	1		<color=#ff5656>战斗失败</color>	3.0					
8110003	1		<color=#ff5656>还有30秒战斗结束</color>	3.0					
8110004	1		<color=#ff5656>战斗结束</color>	3.0					
10010001	1		<color=#ff5656><size=30>不明构造体的攻势突然变得凌厉起来</size></color>	3.0					
99960101	2		击败所有敌人						
99960102	2		移动到目标点						
99960151	1		左边的“击败所有敌人”和本条都属于Tips，可以用方法“显示提示”来调用\nTips要事先写在FightTips表里，可以设置显示的位置和显示时间\n<color=#ff5656><size=27>Tips可以换行，字体大小和颜色可以改</size></color>\n本条Tips显示7秒	7.0					
99960901	2		即将进入天黑（{0}/10）						
99960902	2		即将进入天亮（{0}/10）						
99961401	8	怪兽传输中	{0}/50						
99961402	2		站在蓝色区域可以生产怪兽						
99961451	1		开始生产怪兽	3.0					
99961452	1		停止生产怪兽	3.0					
99961453	1		怪兽人口已达上限	3.0					
99961454	1		NPC出生保护已开启	3.0					
99961455	1		NPC出生保护已关闭	3.0					
999909050	2		向城区前进						
999909051	2		使用钩锁到达目标位置						
999909052	2		追上运输飞行器						
999909053	2		从另一条路跟上小飞机						
999909054	2		小飞机似乎被绊住了，继续前进吧						
999909055	2		击败小混混						
999909056	2		击败护卫						
999909068	1		屋顶传来感染体的吼叫，杀害同伴的凶手看来就在那里	3.0					
999909069	2		前往屋顶调查						
999909070	2		调查现场痕迹						
999909071	8	调查现场痕迹	1/3						
999909072	8	调查现场痕迹	2/3						
999909073	2		搜救幸存者						
999909074	2		打败骁卫						
999909075	2		小飞机似乎被绊住了，继续前进吧						
999909076	2		小飞机似乎被绊住了，继续前进吧						
999909077	2		小飞机似乎被绊住了，继续前进吧						
999909078	2		小飞机似乎被绊住了，继续前进吧						
999909079	2		小飞机似乎被绊住了，继续前进吧						
999999601	7		造成{0}伤害	99.0					
999999602	8		秒{0}	99.0					
999999603	2		最{0}	99.0					
999999604	8		已重启{0}次	999.0					
999999605	2		<color=#ff5656>驻魂墓标</color>正在为安博莉亚提供力量，当前墓标数量：<color=#ff5656><size=50>{0}</size></color>	9999.0					
999999606	1		<color=#ff5656>打破黄条</color>可让安博莉亚进行进入<color=#FF6347>虚弱状态</color>。	3.0					
150202030	2		检查该区域						
150202031	2		消灭敌人						
150202032	2		打败吊人						
30161101	1		释放沙暴，注意使用<color=#7FFF00>辅助协战I</color>	3.0					
30161102	8	沙暴结束倒计时	{0}秒						
30161103	8	沙暴已结束	提示	2.0					
30161104	1		加百列正在释放尖啸！	3.0					
30161105	8	尖啸结束倒计时	{0}秒						
30161106	8	尖啸已结束	提示	2.0					
30161107	2		当前获得的总伤害加成<color=#7FFF00>{0}%</color>						
30161108	2		当前BOSS的额外伤害减免加成<color=#ff0000>{0}%</color>						
30161109	2		当前BOSS受到额外伤害加成<color=#7FFF00>{0}%</color>						
30161110	1		攻击力场已展开\n<size=27>在力场范围内可获得攻击加成</size>	2.0					
30161111	1		攻击力场已关闭	2.0					
30161112	1		<color=#ff0000>敌人已进入过载状态</color>	2.0					
30161113	1		敌人将在60秒后进入过载状态	2.0					
30161114	2		<size=23>扣血速度逐渐增加，敌人血量下降至<color=#7FFF00>70%/40%/10%</color>重置扣血速度    当前扣血层数：<color=#ff5656>{0}</color></size>						
30161115	1		血量衰减过快！\n<size=27>请攻击boss重置扣血速度</size>	2.0					
30161116	1		扣血速度已重置	2.0					
30161117	8	全屏扣血倒计时	{0}秒						
30161118	1		注意开启<color=#7FFF00>辅助协战</color>\n<size=27>BOSS释放死光！</size>	2.0					
30161119	8	距离BOSS使用追踪轰炸剩余	{0}秒						
30161120	1		<color=#ff5656>扩大角色间距离</color>减少伤害\n<size=27>BOSS释放扩散轰击！</size>	2.0					
30161121	1		<color=#7FFF00>缩短角色间距离</color>减少伤害\n<size=27>BOSS释放集束轰击！</size>	2.0					
30161122	8	距离BOSS使用鲁莽冲撞剩余	{0}秒						
30161123	8	距离BOSS使用锁链连环剩余	{0}秒						
30161124	1		BOSS选定了目标，即将发动冲锋\n<size=27>寻找可以阻挡BOSS的障碍妨碍冲锋</size>	2.0					
30161125	1		BOSS强攻层数：{0}	2.0					
30161126	8	强攻叠加倒计时	{0}秒						
30161127	8	复活倒计时	{0}秒						
30161128	2		强攻5层后，塞壬的攻击将附带流血效果\n请尽快击杀！						
30161129	2		BOSS每个40秒将释放一次强击\n注意使用连携技能防御！						
30161130	8	强击倒计时	{0}秒						
30161131	1		BOSS开始施放强击！	2.0					
30161132	2		BOSS会持续降低目标防御\n注意开启装甲连携驱散！						
30161133	8	施放熔甲倒计时	{0}秒						
30161134	1		BOSS施放熔甲技能！	2.0					
30161135	2		BOSS每一击均会叠加熔甲\n叠加3层后效果更强，注意闪避或驱散!						
30161136	2		BOSS会对主控角色施放腐败状态\n使用辅助连携回满可解除!						
30161137	8	施放腐败倒计时	{0}秒						
30161138	1		BOSS施放腐败！	2.0					
30161139	2		BOSS每隔30秒回会腐蚀地表\n注意躲避避免扣血						
30161140	8	腐蚀地表倒计时	{0}秒						
30161141	1		BOSS正在腐蚀地表！	2.0					
30161142	1		BOSS每隔10秒将释放一次落雷\n注意躲避或回复！	2.0					
30161143	8	施放落雷倒计时	{0}秒						
30161144	1		BOSS正在腐蚀落雷！	2.0					
30161145	8	BOSS虚弱中	{0}秒						
30161146	2		<size=27>BOSS<color=#7FFF00>每30秒</color>会<color=#7FFF00>受更多伤害</color>，使用<color=#7FFF00>进攻协战I</color>输出！</size>						
30161147	8	BOSS虚弱倒计时	{0}秒						
30161148	1		BOSS虚弱，使用<color=#7FFF00>进攻协战I</color>输出！	2.0					
30161149	2		<size=27>使用<color=#7FFF00>多段攻击</color>使BOSS失去刚体 随后快速击杀</size>						
30161150	8	刚体回复倒计时	{0}秒						
30161151	1		BOSS失去刚体，10秒后恢复！	2.0					
30161152	8	修理机工1复活倒计时	{0}秒						
30161153	1		长耳兔于<color=#7FFF00>15秒后复活</color>，速度击杀其余怪物！	2.0					
30161154	2		<size=27>怪物<color=#7FFF00>死亡15秒后复活</color>          请<color=#7FFF00>聚怪</color>击杀</size>						
30161155	8	修理机工2复活倒计时	{0}秒						
30161156	8	长耳兔复活倒计时	{0}秒						
30161157	2		<size=27>塞壬<color=#7FFF00>每10秒提升攻击</color>，<color=#7FFF00>50秒后</color>攻击<color=#7FFF00>附带流血</color>，请快速击杀！</size>						
30161158	1		敌人释放流血，开启<color=#7FFF00>装甲协战I</color>	2.0					
30161159	8	释放流血倒计时	{0}秒						
30161160	2		<size=27>敌人<color=#7FFF00>每25秒</color>施放<color=#7FFF00>流血</color>，开启<color=#7FFF00>装甲协战I</color>减伤</size>						
30161161	2		敌人<color=#7FFF00>霸体值为零</color>时<color=#7FFF00>受伤增加</color>，使用装甲型削弱霸体						
30161162	1		敌人失去霸体，抓紧输出!	2.0					
30161163	8	BOSS恢复霸体倒计时	{0}秒						
30161164	2		<size=27>敌人<color=#7FFF00>每20秒</color>输出大幅提升，使用<color=#7FFF00>装甲协战II</color>打断</size>						
30161165	1		敌人输出提升，使用<color=#7FFF00>装甲协战II</color>打断！	2.0					
30161166	8	BOSS爆发倒计时	{0}秒						
30161167	8	BOSS爆发中	{0}秒						
30161168	2		<size=27><color=#7FFF00>远离敌人</color>可获攻击加成        倒计时结束后注意靠近敌人</size>						
30161169	8	<color=#7FFF00>靠近输出</color>倒计时	{0}秒						
30161170	1		连线切换，靠近BOSS输出！	2.0					
30161171	2		<size=27>BOSS每20秒会切换连线并施放强击，注意开启装甲连携</size>						
30161172	1		BOSS释放<color=#7FFF00>流血</color>，注意减伤并<color=#7FFF00>靠近输出</color>	2.0					
30161173	1		2秒后施放强击，注意开启装甲连携	2.0					
30161174	1		成功打断爆发状态！	2.0					
30161175	1		成功打断<color=#7FFF00>爆发状态</color>	2.0					
30161176	2		<size=27>生命<color=#7FFF00>恢复至90%以上</color>可<color=#7FFF00>解除重伤</color>，注意使用<color=#7FFF00>辅助协战I</color>治疗</size>						
30161177	8	释放重伤倒计时	{0}秒						
30161178	1		BOSS施放重伤，<color=#7FFF00>注意治疗</color>	2.0					
30161179	2		<size=27>BOSS每25秒全图沙暴          使用<color=#7FFF00>辅助协战I</color>治疗</size>						
