Id	Type	ScreenType	ActivityId	TimeId	ExtraParams	InitQuality	QualityConditions	Qualities	Condition	Name	MainDesc	WorldDesc	Hint	ExpandInfoId	GetDesc	Priority	ShowType	ShowScore	ShowQualityUpTip	IsNotShowGetTip	Medal3D	MedalImg	MedalIcon	ScoreParams	GroupId	GroupLv	ShowMaxLevel	PrefabPath
13019693	999	2				2	[990316, 990317, 990318]	[3, 4, 5]		渡边数据样本	收藏品	空中花园收集到的作战残响，根据不同档位显示不同品质。模拟与渡边的作战后即可获得，即便是部分样本也散发出神秘的力量。	['·获得2个【渡边数据样本】，品质提升为蓝色', '·获得3个【渡边数据样本】，品质提升为紫色', '·获得5个【渡边数据样本】，品质提升为橙色']		通过玩法【孑存碑影】获得	12098						Assets/Product/Texture/Image/UiCollection/Iconcollection216.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019694	999	2				5				织奏序言	收藏品	待定轻剪命运之线。丝缕残留的初音，缝缀未完的乐章。			通过浮点纪实【织奏序言】获得	12099						Assets/Product/Texture/Image/UiCollection/Iconcollection218.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019695	999	2				2	[990319, 990320, 990321]	[3, 4, 5]		“监管者”数据样本	收藏品	空中花园收集到的作战残响，根据不同档位显示不同品质。模拟与“监管者”的作战后即可获得，即便是部分样本也散发出神秘的力量。	['·获得2个【“监管者”数据样本】，品质提升为蓝色', '·获得3个【“监管者”数据样本】，品质提升为紫色', '·获得5个【“监管者”数据样本】，品质提升为橙色']		通过玩法【破笼焚枷】获得	12100						Assets/Product/Texture/Image/UiCollection/Iconcollection220.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019696	999	2				2	[990322, 990323, 990324]	[3, 4, 5]		渎序面甲	收藏品	这是一张为“残暴”捏造的鬼面，却无法遮蔽“正义”的真容。桀骜的灵魂，不会凝固在金属的假面之中。	['·获得2个【渎序面甲】，品质提升为蓝色', '·获得3个【渎序面甲】，品质提升为紫色', '·获得4个【渎序面甲】，品质提升为橙色']		通过玩法【独行者回响】获得	12101						Assets/Product/Texture/Image/UiCollection/Iconcollection221.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019697	999	2				5				理想笼	收藏品	挣脱旧日的囚笼,以无尽的决意迎接新的自由。			通过浮点纪实【理想笼】获得	12102						Assets/Product/Texture/Image/UiCollection/Iconcollection222.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019698	999	2				5				全息地球仪	收藏品	在黄金时代制造的精巧仪器，通过瞬息万变的全息影像，来模拟和展现地球表面的气候变化。试着把它握在掌心，感受季节和时间的流动吧。			通过【韶影回廊】活动纪念邮件领取	12103						Assets/Product/Texture/Image/UiCollection/Iconcollection219.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019699	999	2				2	[990325, 990326, 990327]	[3, 4, 5]		墨利诺厄数据样本	收藏品	空中花园收集到的作战残响，根据不同档位显示不同品质。模拟与墨利诺厄的作战后即可获得，即便是部分样本也散发出神秘的力量。	['·获得2个【墨利诺厄数据样本】，品质提升为蓝色', '·获得3个【墨利诺厄数据样本】，品质提升为紫色', '·获得5个【墨利诺厄数据样本】，品质提升为橙色']		通过玩法【骸网罗生】获得	12104						Assets/Product/Texture/Image/UiCollection/Iconcollection224.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019700	999	2				5				眠于厄寐之境	收藏品	那份爱意，在她心中静静发芽。			通过主线【眠于厄寐之境】获得	12105						Assets/Product/Texture/Image/UiCollection/Iconcollection225.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019701	999	2				5				生日盲盒	收藏品	大家一同准备的惊喜，满盒凝聚于时光中的珍贵情谊，每一份都因你而起，也为你而来。			生日当天获得	12106						Assets/Product/Texture/Image/UiCollection/Iconcollection223.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019702	999	2				6				荣誉纪念章VI	收藏品	在梦霭中牵起琴韵萦回的素影；于覆海的潮音叠响重书往昔。溯梦长流带来变革，希望的微光化作利刃刺破虚妄，为未来锚定新的航向。让我们并肩勾勒未来的轮廓，以同心之姿奔赴新一年的征途 。			通过活动【伴明荣序】获得	305						Assets/Product/Texture/Image/UiCollection/Iconcollection226.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019703	999	2				2	[990328, 990329, 990330]	[3, 4, 5]		“白舟”	收藏品	少女用思念折下的纸船。即使命途苦涩晦暗，这白舟上的明光也会照耀你，护佑你……载着她的温柔与眷恋，送你到安宁和平的梦乡。	['·获得2个【“白舟”】，品质提升为蓝色', '·获得3个【“白舟”】，品质提升为紫色', '·获得4个【“白舟”】，品质提升为橙色']		通过玩法【铭生者慈怜】获得	12107						Assets/Product/Texture/Image/UiCollection/Iconcollection227.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019704	999	2				2	[990331, 990332, 990333]	[3, 4, 5]		伪·折翼鸟数据样本	收藏品	空中花园收集到的作战残响，根据不同档位显示不同品质。模拟与伪·折翼鸟的作战后即可获得，即便是部分样本也散发出神秘的力量。	['·获得2个【伪·折翼鸟数据样本】，品质提升为蓝色', '·获得3个【伪·折翼鸟数据样本】，品质提升为紫色', '·获得5个【伪·折翼鸟数据样本】，品质提升为橙色']		通过玩法【虚实罅隙】获得	12108						Assets/Product/Texture/Image/UiCollection/Iconcollection229.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019705	999	2				5				推想视限	收藏品	“你所见的这些都是真正的物体，它们因为许愿未偿，才被贬到这里。”			通过主线【推想视限】获得	12109						Assets/Product/Texture/Image/UiCollection/Iconcollection230.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019706	999	2				2	[990334, 990335, 990336]	[3, 4, 5]		颠倒世界	收藏品	现实的深壤托起了虚拟的高悬，真实之可贵正在于它不足与残缺。最完美的理想国，从来构建于尘世的泥泞中。天空成为大地，终结亦是起源。秩序颠倒的此刻，世界焕然一新。	['·获得2个【颠倒世界】，品质提升为蓝色', '·获得3个【颠倒世界】，品质提升为紫色', '·获得4个【颠倒世界】，品质提升为橙色']		通过玩法【解惑者自苦】获得	12110						Assets/Product/Texture/Image/UiCollection/Iconcollection231.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019707	999	2				2	[990337, 990338, 990339]	[3, 4, 5]		追缉者勋章	收藏品	只有能单独完成众多高危追缉任务的卓越者才能获得的荣誉，用以表彰他们过人的骁勇和善战。	['·获得2个【追缉者勋章】，品质提升为蓝色', '·获得3个【追缉者勋章】，品质提升为紫色', '·获得4个【追缉者勋章】，品质提升为橙色']		通过玩法【疾速追缉】获得	12111						Assets/Product/Texture/Image/UiCollection/Iconcollection228.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019708	999	2				2	[990340, 990341, 990342]	[3, 4, 5]		冰心皇·扎克数据样本	收藏品	空中花园收集到的作战残响，根据不同档位显示不同品质。模拟与冰心皇·扎克的作战后即可获得，即便是部分样本也散发出神秘的力量。	['·获得2个【冰心皇·扎克数据样本】，品质提升为蓝色', '·获得3个【冰心皇·扎克数据样本】，品质提升为紫色', '·获得5个【冰心皇·扎克数据样本】，品质提升为橙色']		通过玩法【冰心统合】获得	12112						Assets/Product/Texture/Image/UiCollection/Iconcollection232.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019709	999	2				5				冬冕的凋亡	收藏品	“我将永远爱着，我的祖国。”			通过主线【冬冕的凋亡】获得	12113						Assets/Product/Texture/Image/UiCollection/Iconcollection234.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019710	999	2				2	[990343, 990344, 990345]	[3, 4, 5]		冬凝	收藏品	凛冬以冰封的慈悲，赦免了春日的凋灭。盛放在琥珀中的死亡，让枯荣在此沉默。这是被封缄的春秋交转，亦是一场漫长至无法故去的告别。	['·获得2个【冬凝】，品质提升为蓝色', '·获得3个【冬凝】，品质提升为紫色', '·获得4个【冬凝】，品质提升为橙色']		通过玩法【故去者言别】获得	12114						Assets/Product/Texture/Image/UiCollection/Iconcollection233.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019711	999	2				2	[990346, 990347, 990348]	[3, 4, 5]		玛格丽特数据样本	收藏品	空中花园收集到的作战残响，根据不同档位显示不同品质。模拟与玛格丽特的作战后即可获得，即便是部分样本也散发出神秘的力量。	['·获得2个【玛格丽特数据样本】，品质提升为蓝色', '·获得3个【玛格丽特数据样本】，品质提升为紫色', '·获得5个【玛格丽特数据样本】，品质提升为橙色']		通过玩法【枯枝遗光】获得	12115						Assets/Product/Texture/Image/UiCollection/Iconcollection235.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019712	999	2				5				更美好的明天	收藏品	只要记着回头看，就一定会迎来重逢的瞬间。			通过主线【更美好的明天】获得	12116						Assets/Product/Texture/Image/UiCollection/Iconcollection238.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019713	999	2				2	[990349, 990350, 990351]	[3, 4, 5]		金树枝环	收藏品	少女循着记忆制作的手环，由从卡赫季折下的细小枝条编织而成。当年，正是从那里开始，天空染上了异样的光。据说，若将这些枝条紧紧缠在手腕，或许能让逐渐剥落的记忆稍作停留。只是当旧日的余烬复燃时，少女一路追寻的故乡已不再是往昔模样。	['·获得2个【金树枝环】，品质提升为蓝色', '·获得3个【金树枝环】，品质提升为紫色', '·获得4个【金树枝环】，品质提升为橙色']		通过玩法【溯忆者寻乡】获得	12117						Assets/Product/Texture/Image/UiCollection/Iconcollection237.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019714	999	2				5				“小小加百列”玩偶	收藏品	“藏品的意义由收藏者来赋予，不需要外人作任何评论。”			通过愚人节邮件【奇怪的愚人节玩笑】获得	12118						Assets/Product/Texture/Image/UiCollection/Iconcollection236.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019715	999	2				2	[990355, 990356, 990357]	[3, 4, 5]		“埃则忒”数据样本	收藏品	空中花园收集到的作战残响，根据不同档位显示不同品质。模拟与“埃则忒”的作战后即可获得，即便是部分样本也散发出神秘的力量。	['·获得2个【“埃则忒”数据样本】，品质提升为蓝色', '·获得3个【“埃则忒”数据样本】，品质提升为紫色', '·获得5个【“埃则忒”数据样本】，品质提升为橙色']		通过玩法【故门柩歌】获得	12119						Assets/Product/Texture/Image/UiCollection/Iconcollection241.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019716	999	2				5				烈日将烬	收藏品	你曾是追逐烈阳的不死鸟，你已是光芒万丈的太阳。			通过浮点纪实【烈日将烬】获得	12120						Assets/Product/Texture/Image/UiCollection/Iconcollection242.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019717	999	2				2	[990358, 990359, 990360]	[3, 4, 5]		太阳之心	收藏品	太阳距离地球1.496亿千米，那可能是人类穷尽一生都无法企及的彼岸。但，即便存在着如同生死两隔般的距离，太阳的光辉仍旧如约抵达这颗渺小星球之上，造就世间的夜晚与白昼，如灵魂般恒久又温柔地陪伴着生命中的喜与悲。人们会安心地于黑夜中陷入沉眠，因为每个人都知道，明天的太阳仍旧会照常升起。	['·获得2个【太阳之心】，品质提升为蓝色', '·获得3个【太阳之心】，品质提升为紫色', '·获得4个【太阳之心】，品质提升为橙色']		通过玩法【逐日者复归】获得	12121						Assets/Product/Texture/Image/UiCollection/Iconcollection239.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019718	999	2				2	[990361, 990362, 990363]	[3, 4, 5]		狩网缉猎令	收藏品	这是一份几乎锈蚀在悬赏系统中的赏格。它只为一种人而准备：那些能单枪匹马将目标缉拿归案的孤狼。当悬赏最终被注销的时候，便只意味着一件事——完成它的猎手，已不再是追逐传奇的人，他本身，就是活着的传奇。	['·获得2个【狩网缉猎令】，品质提升为蓝色', '·获得3个【狩网缉猎令】，品质提升为紫色', '·获得4个【狩网缉猎令】，品质提升为橙色']		通过玩法【疾速追缉】获得	12122						Assets/Product/Texture/Image/UiCollection/Iconcollection240.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019719	999	2				2	[990364, 990365, 990366]	[3, 4, 5]		“先遣队”数据样本	收藏品	空中花园收集到的作战残响，根据不同档位显示不同品质。模拟与“先遣队”的作战后即可获得，即便是部分样本也散发出神秘的力量。	['·获得2个【“先遣队”数据样本】，品质提升为蓝色', '·获得3个【“先遣队”数据样本】，品质提升为紫色', '·获得5个【“先遣队”数据样本】，品质提升为橙色']		通过玩法【雾宇瞭望】获得	12124						Assets/Product/Texture/Image/UiCollection/Iconcollection232.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019720	999	2				5				长路归航	收藏品	同一艘方舟，同一片星空。远离故乡的游子将踏上归途，独身一人的神明将走向陌路。即使终将分离，远去的脚步声也会永远共享着初见时的节拍。			通过主线【长路归航】获得	12125						Assets/Product/Texture/Image/UiCollection/Iconcollection234.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019721	999	2				2	[990367, 990368, 990369]	[3, 4, 5]		“起点”	收藏品	在模糊且遥远的世界，曾有过一段幸福的时光，曾有过一场未曾完成的约定。一切都璀璨得闪闪发光。但宇宙并不怜悯这场未曾完成的约定。在无尽的循环中，痛苦与遗憾酿成苦涩的爱。她渴望的，不过是一个归宿。	['·获得2个【“起点”】，品质提升为蓝色', '·获得3个【“起点”】，品质提升为紫色', '·获得4个【“起点”】，品质提升为橙色']		通过玩法【戴冠者长存】获得	12126						Assets/Product/Texture/Image/UiCollection/Iconcollection233.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019722	999	2				2	[990370, 990371, 990372]	[3, 4, 5]		血锈勋章	收藏品	这枚兵牌编号已经模糊，弹孔里嵌着火药残渣，暗红血迹沿刻痕凝结成痂，但指尖触到冰冷金属时，仍能觉出硝烟的灼热与猎手胸前的余温。	['·获得2个【血锈勋章】，品质提升为蓝色', '·获得3个【血锈勋章】，品质提升为紫色', '·获得4个【血锈勋章】，品质提升为橙色']		通过玩法【疾速追缉】获得	12127						Assets/Product/Texture/Image/UiCollection/Iconcollection228.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
13019723	999	2				5				未来的回响	收藏品	在广袤的银河中，少女触到一面澄亮的镜，其中映出的身影竟是未来的自己，她因众人的托举而奔赴至此。所有跋涉终将于此相遇，所有回响，也终在此刻共鸣。                 感谢所有与《战双：帕弥什》一直同行的指挥官。			通过「科幻游戏」获奖纪念藏品邮件领取	12123						Assets/Product/Texture/Image/UiCollection/Iconcollection243.png						Assets/Product/Ui/ComponentPrefab/UiCollection/CollectionStyleOne.prefab
