Id	Cvs	CvContent
102152	[102152, 202152, 302152, 402152]	['The flames of my blade will cleanse everything in my path.', 'The flames of my blade will cleanse everything in my path.', 'The flames of my blade will cleanse everything in my path.', 'The flames of my blade will cleanse everything in my path.']
102153	[102153, 202153, 302153, 402153]	['I will show no mercy.', 'I will show no mercy.', 'I will show no mercy.', 'I will show no mercy.']
102154	[102154, 202154, 302154, 402154]	['The flaming lotus will end everything!', 'The flaming lotus will end everything!', 'The flaming lotus will end everything!', 'The flaming lotus will end everything!']
102155	[102155, 202155, 302155, 402155]	"[""Ugh... I'm fine!"", ""Ugh... I'm fine!"", ""Ugh... I'm fine!"", ""Ugh... I'm fine!""]"
102156	[102156, 202156, 302156, 402156]	"[""This isn't going well..."", ""This isn't going well..."", ""This isn't going well..."", ""This isn't going well...""]"
102157	[102157, 202157, 302157, 402157]	"[""We'll... meet again."", ""We'll... meet again."", ""We'll... meet again."", ""We'll... meet again.""]"
102158	[102158, 202158, 302158, 402158]	['Where is the enemy?', 'Where is the enemy?', 'Where is the enemy?', 'Where is the enemy?']
102159	[102159, 202159, 302159, 402159]	['Lucia... joining the battle.', 'Lucia... joining the battle.', 'Lucia... joining the battle.', 'Lucia... joining the battle.']
102160	[102160, 202160, 302160, 402160]	['The crimson lotus is in full bloom.', 'The crimson lotus is in full bloom.', 'The crimson lotus is in full bloom.', 'The crimson lotus is in full bloom.']
102161	[102161, 202161, 302161, 402161]	['The crimson lotus is in full bloom.', 'The crimson lotus is in full bloom.', 'The crimson lotus is in full bloom.', 'The crimson lotus is in full bloom.']
102162	[102162, 202162, 302162, 402162]	['The flames of my blade will cleanse everything in my path.', 'The flames of my blade will cleanse everything in my path.', 'The flames of my blade will cleanse everything in my path.', 'The flames of my blade will cleanse everything in my path.']
102163	[102163, 202163, 302163, 402163]	['I will show no mercy.', 'I will show no mercy.', 'I will show no mercy.', 'I will show no mercy.']
102164	[102164, 202164, 302164, 402164]	['The flaming lotus will end everything!', 'The flaming lotus will end everything!', 'The flaming lotus will end everything!', 'The flaming lotus will end everything!']
102165	[102165, 202165, 302165, 402165]	"[""Ugh... I'm fine!"", ""Ugh... I'm fine!"", ""Ugh... I'm fine!"", ""Ugh... I'm fine!""]"
102166	[102166, 202166, 302166, 402166]	"[""This isn't going well..."", ""This isn't going well..."", ""This isn't going well..."", ""This isn't going well...""]"
102167	[102167, 202167, 302167, 402167]	"[""We'll... meet again."", ""We'll... meet again."", ""We'll... meet again."", ""We'll... meet again.""]"
102168	[102168, 202168, 302168, 402168]	['Where is the enemy?', 'Where is the enemy?', 'Where is the enemy?', 'Where is the enemy?']
102169	[102169, 202169, 302169, 402169]	['Lucia... joining the battle.', 'Lucia... joining the battle.', 'Lucia... joining the battle.', 'Lucia... joining the battle.']
102170	[102170, 202170, 302170, 402170]	"[""The battle is over... What's our next mission?"", ""The battle is over... What's our next mission?"", ""The battle is over... What's our next mission?"", ""The battle is over... What's our next mission?""]"
102171	[102171, 202171, 302171, 402171]	['May my blade split the night!', 'May my blade split the night!', 'May my blade split the night!', 'May my blade split the night!']
102172	[102172, 202172, 302172, 402172]	['My blade shall cut like falling rain!', 'My blade shall cut like falling rain!', 'My blade shall cut like falling rain!', 'My blade shall cut like falling rain!']
102173	[102173, 202173, 302173, 402173]	"[""Fighting? Isn't that our only purpose?"", ""Fighting? Isn't that our only purpose?"", ""Fighting? Isn't that our only purpose?"", ""Fighting? Isn't that our only purpose?""]"
102137	[102137, 202137, 302137, 402137]	['Combative capabilities increased.', 'Combative capabilities increased.', 'Combative capabilities increased.', 'Combative capabilities increased.']
102138	[102138, 202138, 302138, 402138]	['This should make the missions easier...', 'This should make the missions easier...', 'This should make the missions easier...', 'This should make the missions easier...']
102139	[102139, 202139, 302139, 402139]	['With this strength, no enemies can stand in my way.', 'With this strength, no enemies can stand in my way.', 'With this strength, no enemies can stand in my way.', 'With this strength, no enemies can stand in my way.']
102140	[102140, 202140, 302140, 402140]	['I will put myself to use on the battlefield. Thank you, Commandant.', 'I will put myself to use on the battlefield. Thank you, Commandant.', 'I will put myself to use on the battlefield. Thank you, Commandant.', 'I will put myself to use on the battlefield. Thank you, Commandant.']
102141	[102141, 202141, 302141, 402141]	['I will put this to good use.', 'I will put this to good use.', 'I will put this to good use.', 'I will put this to good use.']
1021001	[1021001, 2021001, 3021001, 4021001]	['Forced connection succeeded—I got my eyes on you from now on.', 'Forced connection succeeded—I got my eyes on you from now on.', 'Forced connection succeeded—I got my eyes on you from now on.', 'Forced connection succeeded—I got my eyes on you from now on.']
1021002	[1021002, 2021002, 3021002, 4021002]	['Not bad. Continue.', 'Not bad. Continue.', 'Not bad. Continue.', 'Not bad. Continue.']
1021003	[1021003, 2021003, 3021003, 4021003]	"[""You're making me stronger... you should be careful."", ""You're making me stronger... you should be careful."", ""You're making me stronger... you should be careful."", ""You're making me stronger... you should be careful.""]"
1021004	[1021004, 2021004, 3021004, 4021004]	['You desire more power. Humans... never change.', 'You desire more power. Humans... never change.', 'You desire more power. Humans... never change.', 'You desire more power. Humans... never change.']
1021005	[1021005, 2021005, 3021005, 4021005]	['This move can still improve.', 'This move can still improve.', 'This move can still improve.', 'This move can still improve.']
1021006	[1021006, 2021006, 3021006, 4021006]	['Whichever one works.', 'Whichever one works.', 'Whichever one works.', 'Whichever one works.']
1021007	[1021007, 2021007, 3021007, 4021007]	"[""...Well then, I'll lend you my power."", ""...Well then, I'll lend you my power."", ""...Well then, I'll lend you my power."", ""...Well then, I'll lend you my power.""]"
1021008	[1021008, 2021008, 3021008, 4021008]	"[""I'll show your Constructs how it's done!"", ""I'll show your Constructs how it's done!"", ""I'll show your Constructs how it's done!"", ""I'll show your Constructs how it's done!""]"
1021009	[1021009, 2021009, 3021009, 4021009]	['What are you expecting from me...?', 'What are you expecting from me...?', 'What are you expecting from me...?', 'What are you expecting from me...?']
1021010	[1021010, 2021010, 3021010, 4021010]	['Being in contact with me will only increase your risk of infection. Are you sure?', 'Being in contact with me will only increase your risk of infection. Are you sure?', 'Being in contact with me will only increase your risk of infection. Are you sure?', 'Being in contact with me will only increase your risk of infection. Are you sure?']
1021011	[1021011, 2021011, 3021011, 4021011]	"[""I'll give you one piece of advice—perform your best."", ""I'll give you one piece of advice—perform your best."", ""I'll give you one piece of advice—perform your best."", ""I'll give you one piece of advice—perform your best.""]"
1021012	[1021012, 2021012, 3021012, 4021012]	['Are you hoping that I will be lenient?', 'Are you hoping that I will be lenient?', 'Are you hoping that I will be lenient?', 'Are you hoping that I will be lenient?']
1021013	[1021013, 2021013, 3021013, 4021013]	"[""I don't need this anymore."", ""I don't need this anymore."", ""I don't need this anymore."", ""I don't need this anymore.""]"
1021014	[1021014, 2021014, 3021014, 4021014]	['...Al...right.', '...Al...right.', '...Al...right.', '...Al...right.']
1021015	[1021015, 2021015, 3021015, 4021015]	['You know what will happen to the things that I touch. You know it too well.', 'You know what will happen to the things that I touch. You know it too well.', 'You know what will happen to the things that I touch. You know it too well.', 'You know what will happen to the things that I touch. You know it too well.']
1021016	[1021016, 2021016, 3021016, 4021016]	"[""It's trivial, but I'll still take it."", ""It's trivial, but I'll still take it."", ""It's trivial, but I'll still take it."", ""It's trivial, but I'll still take it.""]"
1021017	[1021017, 2021017, 3021017, 4021017]	"[""So you thought I'd like it..."", ""So you thought I'd like it..."", ""So you thought I'd like it..."", ""So you thought I'd like it...""]"
1021018	[1021018, 2021018, 3021018, 4021018]	"[""...You're thinking of something dangerous, aren't you?"", ""...You're thinking of something dangerous, aren't you?"", ""...You're thinking of something dangerous, aren't you?"", ""...You're thinking of something dangerous, aren't you?""]"
1021019	[1021019, 2021019, 3021019, 4021019]	['What you are thinking right now makes more sense than saving the Earth.', 'What you are thinking right now makes more sense than saving the Earth.', 'What you are thinking right now makes more sense than saving the Earth.', 'What you are thinking right now makes more sense than saving the Earth.']
