Group	Text	Duration	CvId	WordsIndex
1024010405	警卫：不好意思……	[2.25, 2.25, 2.25, 2.25]		1
1024010406	居民B：可是人都失踪好几天了啊，你们真的有认真找了吗？	[3.0, 3.0, 3.0, 3.0]		1
1024010407	21号：呼噜？	[1.5, 1.5, 1.5, 1.5]		1
1024010408	21号：小家伙？你要去哪里？	[2.0, 2.0, 2.0, 2.0]		1
1024010409	21号：是发现什么了吗？（感觉需要加一句）	[2.0, 2.0, 2.0, 2.0]		1
1024010410	21号：等下，我马上绕过来。	[2.0, 2.0, 2.0, 2.0]		1
1024010411	21号：小家伙在等我。	[2.0, 2.0, 2.0, 2.0]		1
1024010412	21号：走这就能绕到小家伙那边了。	[2.0, 2.0, 2.0, 2.0]		1
1024010413	21号：嗯？	[1.5, 1.5, 1.5, 1.5]		1
1024010414	21号：奇怪的痕迹。	[2.0, 2.0, 2.0, 2.0]		1
1024010415	21号：小家伙，看看这些是什么。	[2.0, 2.0, 2.0, 2.0]		1
1024010416	呼噜：(u_u〃)	[2.0, 2.0, 2.0, 2.0]		1
1024010417	21号：眼睛说……	[2.0, 2.0, 2.0, 2.0]		1
1024010418	21号：对……已经没办法用你的眼睛了。	[3.0, 3.0, 3.0, 3.0]		1
1024010419	21号：周围应该还有。	[3.0, 3.0, 3.0, 3.0]		1
1024010420	21号：小家伙，找找源头在哪里！	[2.0, 2.0, 2.0, 2.0]		1
1024010421	呼噜：(°一°)ok	[2.0, 2.0, 2.0, 2.0]		1
1024010422	21号：还是不习惯，不能直接和小家伙连上。	[3.0, 3.0, 3.0, 3.0]		1
1024010423	21号：你发现了什么吗？	[1.5, 1.5, 1.5, 1.5]		1
1024010424	21号：我看看……	[2.5, 2.5, 2.5, 2.5]		1
1024010425	21号：过不去，找一下其他入口。	[3.0, 3.0, 3.0, 3.0]		1
1024010426	21号：唔……	[1.0, 1.0, 1.0, 1.0]		1
1024010427	21号：唔……已经没办法用你的眼睛了。	[4.0, 4.0, 4.0, 4.0]		1
1024010428	21号：等我一下，我自己弄。	[4.0, 4.0, 4.0, 4.0]		1
1024010429	21号：又忘记了，已经看不到你看到的东西了。	[3.0, 3.0, 3.0, 3.0]		1
1024010430	21号：我绕过去，等下。	[2.0, 2.0, 2.0, 2.0]		1
1024010431	呼噜：(u_u〃)	[2.0, 2.0, 2.0, 2.0]		1
1024010432	21号：嘉侬说……往这边。	[2.0, 2.0, 2.0, 2.0]		1
1024010433	21号：先保持这样找到入口吧	[2.0, 2.0, 2.0, 2.0]		1
1024010434	21号：这里也有。什么时候出现的？	[2.0, 2.0, 2.0, 2.0]		1
1024010435	21号：应该是这里了。	[2.0, 2.0, 2.0, 2.0]		1
1024010436	21号：小家伙在等我。	[2.0, 2.0, 2.0, 2.0]		1
1024010437	21号：这些是！！！（待修改）	[2.0, 2.0, 2.0, 2.0]		1
1024010438	21号：他死了。	[2.0, 2.0, 2.0, 2.0]		1
1024010439	21号：这个还有气息……	[2.0, 2.0, 2.0, 2.0]		1
1024010440	21号：……	[2.0, 2.0, 2.0, 2.0]		1
1024010441	21号：出口。	[2.0, 2.0, 2.0, 2.0]		1
1024010442	21号：但是外面没有奇怪的痕迹。	[3.0, 3.0, 3.0, 3.0]		1
1024010443	21号：要联络队长。	[2.0, 2.0, 2.0, 2.0]		1
1024010444	21号：嗯？滋滋的干扰。信号，这里不好吗？	[3.0, 3.0, 3.0, 3.0]		1
1024010445	21号：小家伙，走，出去试试。	[2.5, 2.5, 2.5, 2.5]		1
1024010446	21号：要快点出去联系队长！	[2.5, 2.5, 2.5, 2.5]		1
1024010447	21号：小家伙，小心！	[2.0, 2.0, 2.0, 2.0]		1
1024010447		[1.5, 1.5, 1.5, 1.5]		2
1024010447	21号：没见过的怪物（对看到新敌人的反应）	[2.0, 2.0, 2.0, 2.0]		3
1024010448	21号：要快点联络队长。	[2.0, 2.0, 2.0, 2.0]		1
1024010449		[0.1, 0.1, 0.1, 0.1]		1
1024010451	21号：居然这个时候..（对机体发生过载的反应）	[2.0, 2.0, 2.0, 2.0]		1
1024010452	21号：小家伙，别出来。（用21号对白反应呼噜对21号的担心）	[2.0, 2.0, 2.0, 2.0]		1
1024010453	21号：不好。	[2.0, 2.0, 2.0, 2.0]		1
1024010454	21号：小家伙，躲好等我回来。（不让呼噜行动）	[2.0, 2.0, 2.0, 2.0]		1
1024010455	21号：……可能是敌人的味道。	[3.0, 3.0, 3.0, 3.0]		1
1024010456	受伤的构造体：21号？你在这，太好了！咳咳！！	[3.0, 3.0, 3.0, 3.0]		1
1024010457	21号：你受伤了。	[2.0, 2.0, 2.0, 2.0]		1
1024010458	受伤的构造体：被它们偷袭到了。	[2.0, 2.0, 2.0, 2.0]		1
1024010459	受伤的构造体：比起这个，你快去把队长她们带过来，从那边过去，快！	[3.0, 3.0, 3.0, 3.0]		1
1024011401	21号：嗅嗅。	[2.0, 2.0, 2.0, 2.0]		1
1024011402	薇拉：下一波异合生物要来了吗。	[2.0, 2.0, 2.0, 2.0]		1
1024011403	21号：嗯，可以感觉到，它们的气息一直在变。	[3.0, 3.0, 3.0, 3.0]		1
1024011404	薇拉：呼……	[1.25, 1.25, 1.25, 1.25]		1
1024011405	21号：队长？	[1.25, 1.25, 1.25, 1.25]		1
1024011406	薇拉：刚刚打了大半天，有点累而已。	[3.0, 3.0, 3.0, 3.0]		1
1024011407	21号：噢，嗯。	[1.25, 1.25, 1.25, 1.25]		1
1024011408	薇拉：忽然想起回代达罗斯垃圾场那次。	[3.0, 3.0, 3.0, 3.0]		1
1024011409	薇拉：真该那会儿就给你讲讲如何移动伤患。	[2.75, 2.75, 2.75, 2.75]		1
1024011410	薇拉：不过从那次教你治疗的结果来看，你没什么这方面的天赋。	[3.5, 3.5, 3.5, 3.5]		1
1024011411	21号：要怎么做？	[1.5, 1.5, 1.5, 1.5]		1
1024011412	薇拉：比如刚刚，抬着我的手臂只会扩大撕裂面。	[2.75, 2.75, 2.75, 2.75]		1
1024011413	薇拉：呼……最通用的办法就是让对方借力在你的肩膀上。	[2.75, 2.75, 2.75, 2.75]		1
1024011414	21号：21号记住了。	[1.25, 1.25, 1.25, 1.25]		1
1024011415	薇拉：呵……等你回去了，记得也让诺克提学学。	[2.5, 2.5, 2.5, 2.5]		1
1024011416	薇拉：哈……	[1.25, 1.25, 1.25, 1.25]		1
1024011417	21号：队长！	[1.5, 1.5, 1.5, 1.5]		1
1024011418	21号：唔嗯，队长没有。	[2.0, 2.0, 2.0, 2.0]		1
1024011419	薇拉：真狼狈啊。	[1.5, 1.5, 1.5, 1.5]		1
1024011420	薇拉：21号，你……	[1.5, 1.5, 1.5, 1.5]		1
1024011421	21号：21号，保护队长，直到队长好起来。	[2.5, 2.5, 2.5, 2.5]		1
1024011422	薇拉：呵……那好，给我争取一点时间。	[2.0, 2.0, 2.0, 2.0]		1
1024011423	薇拉：我要关闭部分机体模块，把算力都放在移动上。	[2.5, 2.5, 2.5, 2.5]		1
1024011424	21号：好。	[1.5, 1.5, 1.5, 1.5]		1
1024011425	21号：21号，不会让任何一只过去的。	[2.0, 2.0, 2.0, 2.0]		1
1024011426	薇拉：21号，离那片雾气远一点！	[2.0, 2.0, 2.0, 2.0]		1
1024011427	21号：不管来多少，21号都会撕碎你们。	[2.0, 2.0, 2.0, 2.0]		1
1024011428	薇拉：尽量减少动作的话应该可以撑到……	[2.5, 2.5, 2.5, 2.5]		1
1024011428	薇拉：好了！21号，走！	[2.0, 2.0, 2.0, 2.0]		2
1024011429	薇拉：一口气向外冲，21号！	[2.0, 2.0, 2.0, 2.0]		1
1024011430	21号：收到！	[1.5, 1.5, 1.5, 1.5]		1
1024021401	21号：队长，在这里休息一会儿。	[2.5, 2.5, 2.5, 2.5]		1
1024021402	21号：等着21号。	[2.0, 2.0, 2.0, 2.0]		1
1024021403	21号：我一定会带你出去的。	[2.5, 2.5, 2.5, 2.5]		1
1024021404	薇拉：……	[2.0, 2.0, 2.0, 2.0]		1
1024021405	薇拉：好像……被找到了呢？	[2.5, 2.5, 2.5, 2.5]		1
1024021406	薇拉：只有你们几个吗？	[2.5, 2.5, 2.5, 2.5]		1
1024021407	薇拉：呵呵……那就勉强再陪你们玩一局吧！	[3.0, 3.0, 3.0, 3.0]		1
1024021408	薇拉：21号……	[2.5, 2.5, 2.5, 2.5]		1
1024021409	薇拉：不会让你们过去打扰我的队员的。	[3.0, 3.0, 3.0, 3.0]		1
1024021410	薇拉：咳……机动装置到此为止了吗。	[3.0, 3.0, 3.0, 3.0]		1
1024021411	薇拉：哈……哈……既然这样——	[2.5, 2.5, 2.5, 2.5]		1
1024021412	薇拉：把痛觉信号升到最高——	[2.5, 2.5, 2.5, 2.5]		1
1024021413	薇拉：比比看谁能在痛苦之中清醒更久吧！	[3.0, 3.0, 3.0, 3.0]		1
1024021414	薇拉：……21号，剩下的，就都交给你了啊。	[3.0, 3.0, 3.0, 3.0]		1
1024011100	里林：好冷……好冷啊……救，救命……	[11.0, 11.0, 11.0, 11.0]	100001929	1
1024011101	里林：拜托了……抓住我……	[14.0, 14.0, 14.0, 14.0]	100001930	1
1024011102	里林：谁的手都好……拜托了……不是说好了吗……	[23.0, 23.0, 23.0, 23.0]	100001931	1
1024011103	<size=32>里林：咦……是沙兰姐……嗯嗯……还有其他人……我果然没看错……你们都在这里啊……</size>	[21.0, 21.0, 21.0, 21.0]	100001932	1
1024011104	里林：……对……我记得大家对我很好……	[6.0, 6.0, 6.0, 6.0]	100001933	1
1024011105	里林：大家没有骗我！太好了……所有人的手……太好了……	[9.0, 9.0, 9.0, 9.0]	100001934	1
1024011106	里林：我要和大家永远在一起……	[5.0, 5.0, 5.0, 5.0]	100001935	1
1024011106		[3.0, 3.0, 3.0, 3.0]	100001944	2
1024011107	薇拉：……来了个挡路的！只能上了，21号！	[4.0, 4.0, 4.0, 4.0]	100001938	1
1024011107	21号：收到！	[3.0, 3.0, 3.0, 3.0]	100001939	2
1024011107		[2.0, 2.0, 2.0, 2.0]	100001937	3
1024011108	21号：收到！	[3.0, 3.0, 3.0, 3.0]	100001939	1
1024011109	里林：……谁！	[3.0, 3.0, 3.0, 3.0]	100001940	1
1024011109	里林：……别妨碍大家！	[3.0, 3.0, 3.0, 3.0]	100001942	2
1024011110	里林：……别妨碍大家！	[3.0, 3.0, 3.0, 3.0]	100001942	1
1024011111	里林：这是哪里……好冷……	[7.0, 7.0, 7.0, 7.0]	100001946	1
1024011112	里林：咦？……沙兰姐？	[5.0, 5.0, 5.0, 5.0]	100001947	1
1024011113	“沙兰”：是小林呀，你也来啦？	[10.0, 10.0, 10.0, 10.0]	100001948	1
1024011114	“沙兰”：太好了，我们正在想你呢……	[6.0, 6.0, 6.0, 6.0]	100001949	1
1024011115	是啊……	[4.0, 4.0, 4.0, 4.0]		1
1024011116	里林：是的……我应该早一点回来……回到呼唤我们的地方……	[10.0, 10.0, 10.0, 10.0]	100001956	1
1024011117		[1.0, 1.0, 1.0, 1.0]		1
1024011120	我要和大家永远在一起……	[5.0, 5.0, 5.0, 5.0]	100001936	1
1024011121		[1.0, 1.0, 1.0, 1.0]	100001937	1
1024011122	……谁！	[3.0, 3.0, 3.0, 3.0]	100001941	1
1024011122	……别妨碍大家！	[3.0, 3.0, 3.0, 3.0]	100001943	2
1024011123	……别妨碍大家！	[3.0, 3.0, 3.0, 3.0]	100001943	1
1024011124		[3.0, 3.0, 3.0, 3.0]	100001944	1
1024011125		[3.0, 3.0, 3.0, 3.0]	100001945	1
1024011126	太好了，我们正在想你呢……	[6.0, 6.0, 6.0, 6.0]	100001950	1
1024011126		[3.0, 3.0, 3.0, 3.0]	100001945	2
1024011127	是啊……	[2.0, 2.0, 2.0, 2.0]	100001951	1
1024011128	是啊……	[2.0, 2.0, 2.0, 2.0]	100001952	1
1024011129	是啊……	[2.0, 2.0, 2.0, 2.0]	100001953	1
1024011130	是啊……	[6.0, 6.0, 6.0, 6.0]	100001954	1
1024011131	是啊……	[6.0, 6.0, 6.0, 6.0]	100001955	1
1024011132	是的……我应该早一点回来……回到呼唤我们的地方……	[10.0, 10.0, 10.0, 10.0]	100001957	1
1024011160	（怪物的嘶吼）	[5.0, 5.0, 5.0, 5.0]		1
1024010901	里林：等等我，大家！我找到你们了！	[4.0, 4.0, 4.0, 4.0]		1
1024010901	薇拉：停下，矮子！	[4.0, 4.0, 4.0, 4.0]		2
1024010902	里林：啊……你们，你们都在这里——	[5.0, 5.0, 5.0, 5.0]		1
1024010903	里林：让我也过去？哈哈……好啊……	[5.0, 5.0, 5.0, 5.0]		1
1024010904	薇拉：21号，拉住他！	[3.0, 3.0, 3.0, 3.0]		1
1024010904	21号：嗯！	[3.0, 3.0, 3.0, 3.0]		2
1024010905	21号：嗯！	[3.0, 3.0, 3.0, 3.0]		1
1024010906	21号：回来！	[5.0, 5.0, 5.0, 5.0]		1
1024010906	里林：哈啊，你也要……拉住我的手吗？	[5.0, 5.0, 5.0, 5.0]		2
1024010907	里林：哈啊，你也要……拉住我的手吗？	[3.0, 3.0, 3.0, 3.0]		1
1024010908	21号：抓住！	[3.0, 3.0, 3.0, 3.0]		1
1024010909	21号：唔！	[3.0, 3.0, 3.0, 3.0]		1
1024010910	薇拉：不对……21号！快退回来，别进“水”里！	[3.0, 3.0, 3.0, 3.0]		1
1024010911	21号：呜呃……	[3.0, 3.0, 3.0, 3.0]		1
1024010912	21号：队长……？	[3.0, 3.0, 3.0, 3.0]		1
1024010912	21号：21号，在哪里？	[3.0, 3.0, 3.0, 3.0]		2
1024010912	21号：前面，什么也感觉不到。	[3.0, 3.0, 3.0, 3.0]		3
1024010915	21号：那是……	[3.0, 3.0, 3.0, 3.0]		1
1024010916	21号：那边还有几只。	[3.0, 3.0, 3.0, 3.0]		1
1024010917	21号：我懂了。小白，你是想回到你的归宿，是吗？	[3.0, 3.0, 3.0, 3.0]		1
1024010918	“小白”？：……	[3.0, 3.0, 3.0, 3.0]		1
1024010919	21号：呼……	[3.0, 3.0, 3.0, 3.0]		1
1024010919	21号：……有敌人。得去帮队长。	[3.0, 3.0, 3.0, 3.0]		2
1024010919	21号：队长！	[3.0, 3.0, 3.0, 3.0]		3
1024010920	薇拉：机体缓过来了？	[3.0, 3.0, 3.0, 3.0]		1
1024010920	薇拉：逆元装置有在正常运转吧？	[3.0, 3.0, 3.0, 3.0]		2
1024010920	21号：21号，没问题。	[3.0, 3.0, 3.0, 3.0]		3
1024010920	薇拉：好，先把它们清理掉！	[3.0, 3.0, 3.0, 3.0]		4
1024010921	21号：清理完……毕……	[3.0, 3.0, 3.0, 3.0]		1
1024010922	21号：……	[3.0, 3.0, 3.0, 3.0]		1
1024010923	21号：……感觉，不是这边。	[3.0, 3.0, 3.0, 3.0]		1
1024010924	21号：小白？	[3.0, 3.0, 3.0, 3.0]		1
1024010925	21号：你已经回到群族里了？	[3.0, 3.0, 3.0, 3.0]		1
1024010926	21号：……你的同类远离你。为什么？	[3.0, 3.0, 3.0, 3.0]		1
1024010927	21号：又剩你一个了。	[3.0, 3.0, 3.0, 3.0]		1
1024010928	“小白”？：……	[3.0, 3.0, 3.0, 3.0]		1
1024010928	21号：你说什么？听不清。	[3.0, 3.0, 3.0, 3.0]		2
1024010929	？？？：////来吧///////	[3.0, 3.0, 3.0, 3.0]		1
1024010930	？？？：////成为//相同的/////颜色//	[3.0, 3.0, 3.0, 3.0]		1
1024010931	？？？：//只要///再前进/////一点//	[3.0, 3.0, 3.0, 3.0]		1
1024010932	21号：谁？！	[3.0, 3.0, 3.0, 3.0]		1
1024010933	21号：是谁在这里？	[3.0, 3.0, 3.0, 3.0]		1
1024010934	21号：唔……这是哪里？	[3.0, 3.0, 3.0, 3.0]		1
1024010935	21号：我……我是……？	[5.0, 5.0, 5.0, 5.0]		1
1024010936	薇拉：21号！！	[3.0, 3.0, 3.0, 3.0]		1
1024010936	薇拉：可恶，晕过去了吗？	[3.0, 3.0, 3.0, 3.0]		2
1024010936	薇拉：感染程度太高？明明只有手臂沾上了……	[3.0, 3.0, 3.0, 3.0]		3
1024010936	薇拉：还是机体没磨合好带来的问题？	[3.0, 3.0, 3.0, 3.0]		4
1024010937	薇拉：异合生物也越来越难缠了。	[3.0, 3.0, 3.0, 3.0]		1
1024010937	薇拉：……不，它们变化成了一种新的异合生物？	[3.0, 3.0, 3.0, 3.0]		2
1024010937	薇拉：啧，只能先尝试给21号一点时间了。	[3.0, 3.0, 3.0, 3.0]		3
2100025401	巡逻机器人：警告！未授权人物进入警戒区域！	[3.0, 3.0, 3.0, 3.0]		1
2100025402	巡逻机器人：开始进行危险排查。	[3.0, 3.0, 3.0, 3.0]		1
2100025403	卡列尼娜：这就是叛逃者部署的巡逻装置吗！	[2.0, 2.0, 2.0, 2.0]		1
2100025404	比安卡：所有人撤出安全距离！	[2.0, 2.0, 2.0, 2.0]		1
2100025405	反叛构造体小队：可恶！是清理部队！	[2.0, 2.0, 2.0, 2.0]		1
2100025406	反叛构造体哼……空中花园查到这儿来了吗……	[2.0, 2.0, 2.0, 2.0]		1
1502060801	诺克提：对对对，快到我这边来。	[3.0, 3.0, 3.0, 3.0]		1
1502060802	诺克提：就知道吃，完全不打算搭理我的样子，不过象是吃麦子的吗？	[3.0, 3.0, 3.0, 3.0]		1
1502060803	诺克提：怎么可能，这个麦子它……	[2.0, 2.0, 2.0, 2.0]		1
1502060803	就是普通的麦子，完全没有任何特殊！	[2.0, 2.0, 2.0, 2.0]		2
1502060804	诺克提：新来的家伙倒是敌意满满呢。	[3.0, 3.0, 3.0, 3.0]		1
1502060805	诺克提：过来大块头，看我怎么收拾你！	[3.0, 3.0, 3.0, 3.0]		1
1502060806	诺克提：这么热闹吗？本大爷不嫌多就是了。	[3.0, 3.0, 3.0, 3.0]		1
1502060807	诺克提：搞定了，回去吧。	[2.0, 2.0, 2.0, 2.0]		1
1502060808	诺克提：地震？	[2.0, 2.0, 2.0, 2.0]		1
1502060809	诺克提：这个大小也太夸张了吧！！！	[3.0, 3.0, 3.0, 3.0]		1
1502060809	诺克提：正好刚才只是热了个身，现在才要出真本事啊！	[3.0, 3.0, 3.0, 3.0]		1
1502060810	护民官：是你赶走了那些怪物？谢天谢地。	[2.0, 2.0, 2.0, 2.0]		1
1502060811	难民：可恶的异合生物！！这一车的量可是……唉。	[2.0, 2.0, 2.0, 2.0]		1
1502060812	构造体：有异合生物逃脱了？我得赶紧通知其他人。	[2.0, 2.0, 2.0, 2.0]		1
1502060813	难民：呼……还好谷物没有太大损失。	[2.0, 2.0, 2.0, 2.0]		1
1502060814	构造体：这里的异合生物都被清理干净了，不过还不能放松警惕。	[2.0, 2.0, 2.0, 2.0]		1
1502060815	护民官：感谢你帮助了我们。	[3.0, 3.0, 3.0, 3.0]		1
1502061101	流浪构造体：你谁啊？这里不是你该来的地方，赶紧滚蛋。	[2.0, 2.0, 2.0, 2.0]		1
1502061102	诺克提：[哔哔】，我受够了，尝尝这个！	[2.0, 2.0, 2.0, 2.0]		1
1502061103	诺克提：[哔哔】，我受够了，尝尝这个！	[2.0, 2.0, 2.0, 2.0]		1
1502061104	诺克提：嘿，哥们儿，冷静点，我就是来这儿随便聊聊。	[2.0, 2.0, 2.0, 2.0]		1
1502061104	流浪构造体：我和你这崽种没什么好聊的，滚蛋。	[2.0, 2.0, 2.0, 2.0]		2
1502061105	诺克提：那个……我就来这儿躲躲，有群大象发了疯要踩死我！	[2.0, 2.0, 2.0, 2.0]		1
1502061105	流浪构造体：哈？大象？大象上这儿来干什么？	[2.0, 2.0, 2.0, 2.0]		2
1502061106	诺克提：你们在这里鬼鬼祟祟的干什么！给我老实交代！	[2.0, 2.0, 2.0, 2.0]		1
1502061106	流浪构造体：关你屁事？找打？	[2.0, 2.0, 2.0, 2.0]		2
1502061107	诺克提：就随便聊聊都不行？你们也太小气了吧！	[1.5, 1.5, 1.5, 1.5]		1
1502061107	流浪构造体：敬酒不吃吃罚酒，兄弟们，揍他丫的！	[1.5, 1.5, 1.5, 1.5]		2
1502061108	诺克提：不是，听我说，有群大象正往这儿来——	[1.5, 1.5, 1.5, 1.5]		1
1502061108	流浪构造体：大象？该死，我可不想被踩瘪，兄弟们，撤！	[1.5, 1.5, 1.5, 1.5]		2
1502061109	诺克提：不愿意磨嘴皮子，那就动手吧！	[1.5, 1.5, 1.5, 1.5]		1
1502061109	流浪构造体：兄弟们，抄家伙，叫外援！	[1.5, 1.5, 1.5, 1.5]		2
1502061110	诺克提：不管你信不信，反正情况就是这么个情况，等会被踩死别赖我。	[1.5, 1.5, 1.5, 1.5]		1
1502061110	流浪构造体：啧，这里已经不安全了，快撤！	[1.5, 1.5, 1.5, 1.5]		2
1502061111	诺克提：咳……你们先听我说，有群大象正往这儿跑……	[1.5, 1.5, 1.5, 1.5]		1
1502061111	流浪构造体：你这谎扯得也太假了，你是不是拿我寻开心呢？兄弟们，揍他！	[1.5, 1.5, 1.5, 1.5]		2
1502061112	诺克提：啧……还不快跑！快滚啊！找死吗？	[1.5, 1.5, 1.5, 1.5]		1
1502061112	流浪构造体：嘿，你什么意思？不服是吧？抄家伙！	[1.5, 1.5, 1.5, 1.5]		2
1502061113	诺克提：嗯？不服？本大爷一拳能打你们二十个，好好想想要不要听我的话！	[1.5, 1.5, 1.5, 1.5]		1
1502061113	流浪构造体：【哔哔】……君子报仇十年不晚，别都交代在这儿了，兄弟们，撤！	[1.5, 1.5, 1.5, 1.5]		2
1502061114	诺克提：像你们这个水平的，我建议你们最好乖乖听话。	[1.5, 1.5, 1.5, 1.5]		1
1502061114	流浪构造体：【哔哔】的，看不起老子？兄弟们，揍他丫的！	[1.5, 1.5, 1.5, 1.5]		2
1502061115	诺克提：那可不，何止是大象，还有山那么大的狗！长着三只脑袋！	[1.5, 1.5, 1.5, 1.5]		1
1502061115	流浪构造体：山那么大的狗还三只脑袋？太吓人了……快跑！	[1.5, 1.5, 1.5, 1.5]		2
1502061116	诺克提：总算清净了，看看这儿都有些啥。	[2.0, 2.0, 2.0, 2.0]		1
1502061117	诺克提：行了，这地方归我了，看看还有些什么线索。	[2.0, 2.0, 2.0, 2.0]		1
1502061118	诺克提：这里，有个地下通道，有点意思。	[2.0, 2.0, 2.0, 2.0]		1
1502061119	流浪队长：小的们，我回来——镇长的狗腿子？【哔哔】，找死！	[2.0, 2.0, 2.0, 2.0]		1
1502061120	流浪队长：敢跟我们叫板，不想活了！？	[1.0, 1.0, 1.0, 1.0]		1
1502061121	流浪队长：怎么这么吵……入侵者！	[1.0, 1.0, 1.0, 1.0]		1
1502061122	诺克提：这是……整个小镇的地图？	[2.0, 2.0, 2.0, 2.0]		1
1502061123	诺克提：但如果真的是那家伙的话……	[2.0, 2.0, 2.0, 2.0]		1
1502061124	诺克提：真正的地图应该还在别的地方。	[2.0, 2.0, 2.0, 2.0]		1
1502061125	诺克提：而且还有这么多的——杂碎！	[2.0, 2.0, 2.0, 2.0]		1
1502061126	诺克提：这好像是某种记号？意思是信息藏在那边？	[2.0, 2.0, 2.0, 2.0]		1
1502061127	诺克提：这个手法的暗门……果然是他！但是开关在……	[2.0, 2.0, 2.0, 2.0]		1
1502061128	诺克提：这堆破瓶子……是汽油？	[2.0, 2.0, 2.0, 2.0]		1
1502061129	诺克提：带着油的包装纸，应该是用来装事物的，看来他们在这儿已经有一段时间了。	[2.0, 2.0, 2.0, 2.0]		1
1502061130	诺克提：还有没用光的燃料，包装上还加了起爆装置……小心。	[2.0, 2.0, 2.0, 2.0]		1
1502061131	诺克提：这个触感……盲文！果然是他。	[2.0, 2.0, 2.0, 2.0]		1
1502061132	诺克提：开关居然在这里！	[2.0, 2.0, 2.0, 2.0]		1
1502061133	诺克提：找到了！这个应该就是真正的计划书！但这个头像和图标……指挥官！	[3.0, 3.0, 3.0, 3.0]		1
1502061133	诺克提：指挥官有危险！	[3.0, 3.0, 3.0, 3.0]		1
1502060201	21号：小家伙和大疙瘩过去了。	[4.0, 4.0, 4.0, 4.0]		1
1502061001	“新奥克蕾”镇帅气又可靠的警长大人，今晚的巡逻似乎有点不太平……	[5.0, 5.0, 5.0, 5.0]		1
1502061002	深更半夜出现在这里，根据过去一年的办案经历，这个构造体非常可疑……	[5.0, 5.0, 5.0, 5.0]		1
1502061003	数据扫描……无记录，判断为非本镇常驻人员。	[5.0, 5.0, 5.0, 5.0]		1
1502061004	模糊不清的对话：■□■□治安官■■■■——■■■收获节■□■■——	[5.0, 5.0, 5.0, 5.0]		1
1502061005	录音完成，正在进行数据上传……	[5.0, 5.0, 5.0, 5.0]		1
1502061006	>>>>>侦测到敌对反应<<<<<	[2.0, 2.0, 2.0, 2.0]		1
1502061007	中断上传，改为发送至最近接收器。	[4.0, 4.0, 4.0, 4.0]		1
1502061008	那边在嘀咕什么呢？我去问问。	[2.0, 2.0, 2.0, 2.0]		1
1502061009	诺克提：好嘞！搭档你就在这里等我好消息！	[3.0, 3.0, 3.0, 3.0]		1
1502061010	诺克提：好，那我这就出发！	[3.0, 3.0, 3.0, 3.0]		1
1502061011	诺克提：喂！那边两个！	[3.0, 3.0, 3.0, 3.0]		1
1502061012	诺克提：刚才的事，和我也说说呗	[3.0, 3.0, 3.0, 3.0]		1
1502061012	居民们：呃，事情是这样的……	[3.0, 3.0, 3.0, 3.0]		2
1502061013	诺克提：刚才的事，一五一十交代清楚，不然……	[3.0, 3.0, 3.0, 3.0]		1
1502061013	居民们：别动手别动手……我们说我们说……	[3.0, 3.0, 3.0, 3.0]		2
1502061014	诺克提：喂，老板，最近有没有什么可疑的家伙啊！	[3.0, 3.0, 3.0, 3.0]		1
1502061014	旅馆老板：不就是在我面前的你们吗？	[2.0, 2.0, 2.0, 2.0]		2
1502061015	混混们：老头，给我们端最好的酒上来。	[2.0, 2.0, 2.0, 2.0]		1
1502061015	混混们：当然是不会付钱的啦！那个治安机器人已经挂啦！他们正在西边找它呢。	[3.0, 3.0, 3.0, 3.0]		2
1502061015	诺克提：哦？给我把刚才的事情交代下吧。	[2.0, 2.0, 2.0, 2.0]		3
1502061016	混混头子：对不起大哥！我们错了！	[2.0, 2.0, 2.0, 2.0]		1
1502061016	诺克提：滚！	[3.0, 3.0, 3.0, 3.0]		2
1502061017	诺克提：找回来了？给我看看。	[2.0, 2.0, 2.0, 2.0]		1
1502061017	治安官：随你，这下算是彻底报废了，镇子里也没人会修啊。	[3.0, 3.0, 3.0, 3.0]		2
1502061017	诺克提：呵，你们不行，本大爷可以啊！	[3.0, 3.0, 3.0, 3.0]		3
1502061018	指挥官：最近的接收器……诺克提你还记得之前那两人提到的小乞丐吗？	[5.0, 5.0, 5.0, 5.0]		1
1502061019	诺克提：小鬼，你昨晚有没有收到什么信息，让我看看成不？	[3.0, 3.0, 3.0, 3.0]		1
1502061019	小乞丐：我刚刚看到你帮了店长……我相信你……	[3.0, 3.0, 3.0, 3.0]		2
1502061020	诺克提：小鬼，本大爷知道你应该收到了什么不得了的信息，麻溜交出来！	[3.0, 3.0, 3.0, 3.0]		1
1502061020	小乞丐：呜呜，我还以为你是个好人……给你就是了……	[3.0, 3.0, 3.0, 3.0]		2
1502061023	诺克提：这两人中的一个肯定就是德蒙！	[3.0, 3.0, 3.0, 3.0]		1
1502061024	指挥官：旅馆人流量大，诺克提，去问问老板。	[3.0, 3.0, 3.0, 3.0]		1
1502061021	旅馆老板：其实不用你动手……说起来，我昨天确实有看到一件奇怪的事。	[3.0, 3.0, 3.0, 3.0]		1
1502061050	诺克提：笑死，你这家伙真的扮成女人了！可惜还是让我和搭档一眼就看穿了！	[8.0, 8.0, 8.0, 8.0]	100001961	1
1502061050	德蒙：闭嘴！我的变装明明是天衣无缝的……没办法了，只能让你们死在这里！	[10.0, 10.0, 10.0, 10.0]	100001962	2
