Id	Name	Description	WorldDesc	BigIcon	Icon	ItemType	Quality	Priority	MaxCount	GridCount	TimelinessType	StartTime	Duration	RecycleRewardId	RecycleByMail	SellForId	SellForCount	RecType	RecTime	RecCount	SuitId	FastTrading	SkipIdParams	SubTypeParams
203	支援架构零件-庭霓	支援单位庭霓的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3He.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3HeSp.png	8	5	29600	9999	9999													[15006, 7212]	
204	支援架构零件-霜誓	支援单位霜誓的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Ma.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Ma.png	8	5	29600	9999	9999													[15006, 7212]	
205	支援架构零件-冷观	支援单位冷观的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet2Bei.png	Assets/Product/Texture/Image/IconToolsSp/IconPet2BeiSp.png	8	4	29600	9999	9999													[15006, 7212]	
206	支援架构零件-宵煌	支援单位宵煌的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Mao.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3MaoSp.png	8	5	29600	9999	9999													[15006, 7212]	
207	支援架构零件-伶崖	支援单位伶崖的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet2Yang.png	Assets/Product/Texture/Image/IconToolsSp/IconPet2YangSp.png	8	4	29600	9999	9999													[15006, 7212]	
208	支援架构零件-沧翊	支援单位沧翊的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Ying1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Ying1Sp.png	8	5	29600	9999	9999													[15006, 7212]	
209	支援架构零件-棘钧	支援单位棘钧的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet2Ciwei1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet2Ciwei1Sp.png	8	4	29600	9999	9999													[15006, 7212]	
210	支援架构零件-啸钺	支援单位啸钺的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Hu1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Hu1Sp.png	8	5	29600	9999	9999													[15006, 7212]	
211	支援架构零件-暝月	支援单位暝月的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Tu1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Tu1Sp.png	8	5	29600	9999	9999													[15006, 7212]	
212	支援架构零件-霏粼	支援单位霏粼的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Yu1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Yu1Sp.png	8	5	29600	9999	9999													[15006, 7212]	
213	支援架构零件-掣矩	支援单位掣矩的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Quan1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Quan1Sp.png	8	5	29600	9999	9999													[15006, 7212]	
214	支援架构零件-虹霁	支援单位虹霁的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Wuzei1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Wuzei1Sp.png	8	5	29600	9999	9999													[15006, 7212]	
215	支援架构零件-坼霆	支援单位坼霆的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Motor1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Motor1Sp.png	8	5	29600	9999	9999													[15006, 7212]	
216	支援架构零件-冥牙	支援单位冥牙的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Wolf1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Wolf1Sp.png	8	5	29600	9999	9999													[15006, 7212]	
217	支援架构零件-昼翼	支援单位昼翼的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Griffon1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Griffon1Sp.png	8	5	29600	9999	9999													[15006, 7212]	
218	支援架构零件-潜泽	支援单位潜泽的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Dolphin1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Dolphin1Sp.png	8	5	29600	9999	9999													[15006, 7212]	
219	支援架构零件-夜蝠	支援单位夜蝠的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Bat1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Bat1.png	8	5	29600	9999	9999													[15006, 7212]	
220	支援架构零件-徽羽	支援单位徽羽的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Peacock1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Peacock1Sp.png	8	5	29600	9999	9999													[15006, 7212]	
221	支援架构零件-肃噩	支援单位肃噩的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Dragon1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Dragon1Sp.png	8	5	29600	9999	9999													[15006, 7212]	
222	支援架构零件-寐寤	支援单位寐寤的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Die1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Die1.png	8	5	29600	9999	9999													[15006, 7212]	
223	支援架构零件-瑞雪	支援单位瑞雪的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Fox1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Fox1Sp.png	8	5	29600	9999	9999													[15006, 7212]	
224	支援架构零件-熠空	支援单位熠空的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Raven1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Raven1.png	8	5	29600	9999	9999													[15006, 7212]	
225	支援架构零件-鮟棘	支援单位鮟棘的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Anglerfish1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Anglerfish1Sp.png	8	5	29600	9999	9999													[15006, 7212]	
226	支援架构零件-杼菱	支援单位杼菱的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Pandora1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Pandora1Sp.png	8	5	29600	9999	9999													[15006, 7212]	
227	支援架构零件-彼莉	支援单位彼莉的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Chiprobot1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Chiprobot1Sp.png	8	5	29600	9999	9999													[15006, 7212]	
228	支援架构零件-雪歌	支援单位雪歌的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Speaker1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Speaker1Sp.png	8	5	29600	9999	9999													[15006, 7212]	
229	支援架构零件-啸牙	支援单位啸牙的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Redwolf1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Redwolf1Sp.png	8	5	29600	9999	9999													[15006, 7212]	
230	支援架构零件-幻影剑	支援单位幻影剑的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Vmirageblade1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Vmirageblade1Sp.png	8	5	29600	9999	9999														
231	支援架构零件-科沃兹	支援单位科沃兹的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Dcavaliere1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Dcavaliere1Sp.png	8	5	29600	9999	9999														
232	支援架构零件-浊璃	支援单位浊璃的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Jellyfish1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Jellyfish1Sp.png	8	5	29600	9999	9999													[15006, 7212]	
233	支援架构零件-鳞垒	支援单位鳞垒的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Bladeshield1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Bladeshield1Sp.png	8	5	29600	9999	9999													[15006, 7212]	
234	支援架构零件-浮浮	支援单位浮浮的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Wuya1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Wuya1Sp.png	8	5	29600	9999	9999													[15006, 7212]	
235	支援架构零件-吡啵	支援单位吡啵的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Elecpanda1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Elecpanda1Sp.png	8	5	29600	9999	9999													[15006, 7212]	
236	支援架构零件-波灵	支援单位波灵的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Signal1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Signal1Sp.png	8	5	29600	9999	9999													[15006, 7212]	
237	支援架构零件-摩利甘	支援单位摩利甘的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Duya1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Duya1Sp.png	8	5	29600	9999	9999													[15006, 7212]	
238	支援架构零件-焰燧	支援单位焰燧的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Lion1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Lion1Sp.png	8	5	29600	9999	9999													[15006, 7212]	
239	支援架构零件-异身	支援单位异身的架构零件，收集一定数量后可组合支援单位。	支援单位的核心技术都浓缩在架构上。只要收集足够的架构零件，就能组合出支援单位来。	Assets/Product/Texture/Image/IconTools/IconPet3Motordragon1.png	Assets/Product/Texture/Image/IconToolsSp/IconPet3Motordragon1Sp.png	8	5	29600	9999	9999													[15006, 7212]	
