Id	Key	Text
20018018	DrawManagerExistDrawTicketNotUse	存在免费研发券没有使用
20018019	DrawManagerDrawTicketAlreadyExpire	免费研发券已过期
20018020	DrawManagerDrawTicketTimesNotEnough	免费研发券数量不足
20018021	DrawManagerDrawTicketHaveNotOwn	未拥有该免费研发券
20018022	DrawManagerDrawTicketConfigNotExist	免费研发券配置不存在
20018023	DrawManagerDrawTicketGroupIdNotMatch	抽卡使用的免费研发券对应卡池不匹配
20018024	DrawManagerAdjustTargetNotExist	检定所选目标不存在
20018025	DrawManagerAdjustTimesAlreadyMaxLimit	已达到检定次数上限，无法进行选择
20018026	DrawManagerAdjustActivityAlreadyFinish	检定活动已结束
20018027	DrawManagerAdjustActivityCfgNotExist	检定配置不存在
20018028	DrawManagerAdjustActiveCannotChangeGroupId	活动期间不能更改研发组
20019001	GuideManagerGetGuideGroupTableNotFound	找不到抽卡组信息
20019002	GuideManagerGetGuideCompleteTableNotFound	获取不到引导完成表
20019003	GuideManagerCompleteGuideErrorAlreadyCompleted	引导完成出错，已完成过
20019004	GuideManagerCompleteGuideErrorNotNeedReq	引导完成出错，无需请求完成
20019005	GuildManagerGuildGroupIdNotFound	引导组id不存在
20019006	GuideManagerGuideIdFinished	20019006该引导已完成
20019007	GuideManagerGuideIdNotFinished	20019007该引导未完成
20020001	RewardManagerGetRewardTableFail	获取奖励表失败
20020002	RewardManagerCreateRewardGoodsTypeNotSupport	奖励类型不支持
20020003	RewardManagerGetRewardGoodsNotFound	奖励物品找不到
20020004	RewardMedalGoodParamIsNull	20020004徽章奖励参数为空
20020005	RewardMedalGoodParamIsZero	20020005徽章奖励参数为零
20020006	RewardMedalGoodNotFound	20020006徽章奖励id在徽章表没找到
20021001	EquipTemplateNotFound	获取装备信息失败
20021002	EquipBreakthroughTemplateNotFound	无法获取装备突破信息
20021003	EquipManagerGetLevelUpTemplateNotFound	获取装备升级模板失败
20021004	EquipManagerGetEquipNotFound	请先添加消耗
20021005	EquipManagerNewEquipFail	创建装备失败
20021006	EquipManagerLevelUpMaxLevel	装备已满级
20021007	EquipManagerLevelUpLevelLimit	装备等级限制
20021008	EquipManagerAddBreakthroughFail	装备突破失败
20021009	EquipManagerBreakthroughOverstep	装备突破超出限制
20021010	EquipManagerBreakthroughMaxBreakthrough	装备已满突破
20021011	EquipManagerBreakthroughLevelNotEnough	装备突破等级不足
20021012	EquipManagerGetCharEquipBySiteNotFound	找不到装备
20021013	EquipManagerPutOnRepeat	重复穿戴
20021014	EquipManagerPutOnSiteError	穿戴位置错误
20021015	EquipManagerPutOnTypeError	穿戴类型错误
20021016	EquipManagerPutOnCharacterTypeError	穿戴的角色类型不匹配
20021017	EquipManagerTakeOffNotBeenWorn	装备未被穿戴
20021018	EquipManagerTakeOffCanNotTakeOff	装备不能卸下
20021019	EquipManagerDecomposeDoNot	穿在身上的装备不能分解
20021020	EquipManagerDecomposeConfigNot	分解表不存在对应的项
20021021	EquipWeaponCapacityNotEnough	武器库容量不足
20021022	EquipChipCapacityNotEnough	意识库容量不足
20021023	EquipSuitTemplateNotFound	获取装备套装配置失败
20021024	EquipSuitEffectTemplateNotFound	获取装备套装效果配置失败
20021025	EquipIsLocked	装备锁定
20021026	EquipIsUnLock	装备解锁
20021027	EquipCanNotPutOnByThisCharacter	该角色无法穿戴
20021028	EquipGetEatCostCoinNotFound	获取武器升级消耗螺母失败
20021029	EquipLevelUpUseMaterialsIsEmpty	消耗材料为空
20021030	EquipEatUseRepeatEquip	消耗的装备ID重复
20021031	EquipResonanceCanNotUseSelf	消耗的装备不能是自己
20021032	EquipResonanceCharacterNotOwned	共鸣角色未拥有
20021033	EquipResonanceUnconfirmedInfoUntreated	共鸣信息未确认
20021034	EquipResonanceUseEquipTypeNotSame	共鸣消耗装备类型不对应
20021035	EquipResonanceWeaponStarNotSame	共鸣消耗装备星级不符合
20021036	EquipResonanceChipSuitIsNotSame	共鸣消耗套装ID不符合
20021037	EquipResonanceTemplateNotFound	共鸣配置未找到
20021038	EquipResonanceUseItemTemplateNotFound	共鸣使用道具配置未找到
20021039	EquipResonanceCanNotUseThisItem	无法使用该道具进行共鸣
20021040	EquipWeaponSkillTemplateNotFound	武器技能配置未找到
20021041	EquipSkillPoolIsEmpty	装备技能池为空
20021042	EquipResonanceSlotConfigIsEmpty	共鸣槽配置为空
20021043	EquipResonanceConfigError	共鸣配置错误
20021044	EquipResonanceConfirmInfoIsEmpty	共鸣确认信息为空
20021045	EquipLevelUpCanNotEatSelf	装备升级不能吃自己
20021046	EquipResonanceNeedSelectCharacter	共鸣需要选择角色
20021047	EquipDecomposeListIsEmpty	装备分解列表为空
20021048	EquipSuitNotFound	无法获取该意识信息
20021049	EquipSuitCanNotTransform	该意识套装已超过改造期。
20021050	EquipSuitSiteError	该意识套装位置已错误
20021051	EquipTransformChipUseEquipCountError	使用装备数量有误
20021052	EquipTransformChipUseEquipSuitError	使用装备部位有误
20021053	EquipSuitSiteConfigNotFound	获取该意识套装信息有误
20021054	EquipResonancePoolIsEmpty	共鸣池子为空
20021055	EquipResonanceWeaponSkillPoolIsEmpty	共鸣武器技能池子为空
20021056	EquipResonanceCharacterSkillPoolIsEmpty	共鸣角色技能池子为空
20021057	EquipResonanceAttribGroupPoolIsEmpty	共鸣属性池子为空
20021058	EquipChipGroupCountLimit	意识组合数量超过上限
20021059	EquipChipGroupNameTooLong	意识组合名字过长
20021060	EquipChipGroupNameInvalid	意识组合名字无效
20021061	EquipChipGroupEquipSiteError	意识组合类型错误
20021062	EquipChipGroupSiteRepeated	意识组合中有位置重复
20021063	EquipChipGroupNotFound	找不到该意识组合
20021064	EquipAwakeTemplateNotFound	找不到觉醒配置
20021065	EquipAwakeWeaponNonsupport	武器不支持觉醒
20021066	EquipAwakeStarNotEnough	觉醒装备星数不足
20021067	EquipAwakeNotMaxLevel	觉醒装备未满级
20021068	EquipAwakeSlotNonsupport	觉醒装备槽位不支持
20021069	EquipAwakeSlotIsAlreadyAwake	装备已觉醒
20021070	EquipAwakeSlotNotResonance	觉醒装备槽位未共鸣
20021071	EquipAwakeSlotAttribConfigNotFound	觉醒属性配置找不到
20021072	EquipResonanceSlotHasNotSkill	该共鸣槽没有配置技能
20021073	EquipResonanceNeedSameCharWhenNotCost	需要同个角色才可以无消耗切换共鸣技能
20021074	EquipResonanceMaterialIsEmpty	共鸣材料为空
20021075	EquipResonanceCanSelectSkillAlreadyExist	当前角色已共鸣该技能，无需重复更换
20021076	EquipResonanceSelectSkillNotFound	请重新选择技能
20021077	EquipResonanceSelectSkillNeedSpecificItem	意识共鸣技能自选需要技能自选道具
20021078	EquipResonanceWeaponSelectSkillNotNeedItem	当前角色已共鸣该技能，无需重复更换
20021079	EquipChipGroupCharacterNotMatch	20021079专属组合角色跟装备的角色不匹配
20021080	EquipChipGroupCharacterCanNotChange	20021080意识组合所选的角色不允许更改
20021081	EquipChipGroupChipCanNotCost	20021081不能消耗在意识组合中的装备
20021082	EquipChipRecycleListIsEmpty	20021081装备意识回收列表为空
20021083	EquipChipRecycleTypeOnlyChip	20021082只能对意识进行回收
20021084	EquipChipRecycleWearDoNot	20021083穿戴在身上的意识不能回收
20021085	EquipChipRecycleLevelUpDoNot	20021084强化过的意识不能回收
20021086	EquipChipRecycleChipGroupDoNot	20021085意识组合中的不能回收
20021087	EquipChipRecycleAwakeDoNot	20021086觉醒的意识不能回收
20021088	EquipChipRecycleResonanceDoNot	20021087共鸣的意识不能回收
20021089	EquipChipRecycleStarMoreThanFiveDoNot	6星及以上的意识不能回收
20021090	EquipIsRecycle	20021089待回收标志
20021091	EquipIsNotRecycle	20021090非待回收标志
20021092	EquipSetUpRecycleStarListIsInvalid	20021091找不到设置的回收星数列表
20021093	EquipSetUpRecycleDaysIsInvalid	20021092找不到设置的回收天数配置
20021094	EquipOneKeyFeedDoNotMatchTheTarget	20021094一键培养与选择目标不匹配
20021095	EquipOneKeyFeedUnknownOperation	20021095一键培养未知操作
20021096	EquipGuideNotSetTargetId	未设置目标ID
20021097	EquipGuideTargetCfgNotFound	未找到目标配置
20021098	EquipGuideCharacterIdInvalid	角色ID不匹配
20021099	EquipGuideRecommendCfgNotFound	未找到推荐配置
20021100	EquipGuideJudgeCfgNotFound	未找到评分配置
20021101	EquipGuideSuitCfgNotFound	未找到套装配置
20021102	EquipGuideSuitNumberIncorrect	套装数量不符
20021103	EquipGuideTargetNotFinish	目标进度未达成
20021104	EquipGuideTargetHadFinish	此目标已达成
20021105	EquipGuideTargetInvalid	20021105此目标非法
20021106	EquipWeaponOverrunCfgNotFound	武器无法进行谐振
20021107	EquipWeaponOverrunSuitAlreadyActive	武器谐振已激活该套装
20021108	EquipWeaponOverrunSuitNotExist	武器谐振选择的激活该套装不存在
20021109	EquipWeaponOverrunHaveNotUnlock	武器谐振还未解锁
20021110	EquipWeaponOverrunChoseSuitHaveNotActive	武器谐振选择的套装未激活
20021111	EquipWeaponOverrunLevelLessThanZero	武器谐振等级小于0
20021112	EquipWeaponOverrunDataNotExist	武器谐振数据不存在
20021113	EquipWeaponOverrunActivityTypeMismatch	武器谐振激活类型不匹配
20021114	EquipQuickResonanceChipsParamError	20021114意识快速共鸣参数错误
20021115	EquipQuickResonanceChipsEquipIsNotChip	20021115意识快速共鸣装备不是意识
20021116	EquipResonanceEquipDataIsNull	20021116意识共鸣非法装备数据
20021117	EquipResonanceQuickAwakeOverLimit	20021117意识一键超频数量超过上限
20021118	EquipWeaponCanNotResonance	20021118该武器无法共鸣
20021119	EquipPrefabCharacterPutOnSameEquip	20021119预设存在不同角色穿着相同装备
20021120	EquipPrefabSameResonanceInOneEquip	20021120预设存在单个武器共鸣相同技能
20026001	TaskManagerInitFail	任务系统初始化失败
20026002	TaskManagerInitTaskConfigFail	任务配置初始化失败
20026003	TaskManagerGetTaskConditionFail	获取任务条件失败
20026004	TaskManagerGetTaskTemplateFail	获取任务模板失败
20026005	TaskManagerFinishTaskTaskNotFound	找不到任务
20026006	TaskManagerFinishTaskTaskAlreadyFinish	任务已完成
20026007	TaskManagerFinishTaskTaskNotAchieved	任务不在可领奖状态
20026008	TaskManagerFinishTaskTaskExpired	任务已过期
20026009	TaskManagerTaskNotExist	任务不存在
20026010	TaskManagerGetActivenessStageRewardNotExist	活跃度奖励不存在
20026011	TaskManagerGetActivenessRewardUnknownType	未知活跃度类型
20026012	TaskManagerGetActivenessRewardAlreadyGeted	奖励已领取
20026013	TaskManagerCourseRewardNotExist	获取历程奖励信息失败
20026014	TaskManagerCourseRewardAlreadyGeted	获取历程奖励已领取
20026015	TaskManagerCourseStageAlreadyGeted	获取历程奖励已领取
20026016	TaskManagerTaskUnOpen	任务尚未解锁
20026017	TaskManagerTaskClose	任务已经关闭
20026018	TaskManagerTaskNotTimeLimit	任务已失效
20026019	TaskManagerNewPlayerActivenessIsNotExist	该奖励段不存在
20026020	TaskManagerNewPlayerActivenessRewardIsNotExist	奖励不存在
20026021	TaskManagerNewPlayerActivenessAlreadyGet	奖励已领取
20026022	TaskManagerNewPlayerActivenessIsNotEnough	经验不够领取
20026023	TaskManagerNewPlayerTaskTodayCanNotFinish	今日不能完成该任务
20026024	TaskManagerNewbieProgressAlreadyGet	20026024奖励已领取
20026025	TaskManagerNewbieProgressNotExist	20026025该奖励段不存在
20026026	TaskManagerNewbieProgressRewardIsNotExist	20026026奖励不存在
20026027	TaskManagerNewbieProgressIsNotEnough	20026027完成任务数不足，无法领取
20026028	TaskManagerNewbieHonorRewardAlreadyGet	20026028奖励已领取
20026029	TaskManagerNewbieHonorTaskIsNotEnough	20026029还有任务未完成，无法领取
20026030	TaskManagerNewbieTaskPeriodCanNotFinish	20026030当前阶段任务未解锁，不能完成该任务
20027001	MailManagerGetMailFail	获取邮件失败
20027002	MailManagerGetRewardIsEmpty	邮件奖励为空
20027003	MailManagerGetRewardRepeat	邮件奖励已领取
20027004	MailManagerMailNotEffect	邮件未生效
20027005	MailManagerMailWasInvalid	邮件已失效
20027006	MailManagerGetRewardWasInvalidOrRewardEmpty	邮件已失效或者奖励为空
20027007	MailManagerMailIdInvalid	邮件id无效
20027008	MailManagerMailExist	邮件已存在
20027009	MailManagerMailNotExist	邮件不存在
20027010	MailManagerGetMailRewardListNotFoundReward	邮件奖励配置找不到
20027011	MailManagerGetMailRewardSomeGoodsMoreThanCapacity	部分邮件奖励附件数量超过上限，暂无法领取
20027012	MailManagerIsDeleted	邮件已被删除
20027013	MailManagerIsRead	已经阅读过此邮件
20027014	MailCapacityNotEnough	邮件已达上限
20027015	MailManagerMailExpired	邮件已过期
20027016	MailManagerMailWithdraw	邮件已撤回
20029001	AttribManagerGetAttribTemplateNotFound	获取属性模板失败
20029002	AttribManagerGetPromotedAttribTemplateNotFound	获取等级提升属性模板失败
20029003	AttribManagerGetGrowRateAttribTemplateNotFound	获取比例提升属性模板失败
20029004	AttribManagerGetTotalPromotedAttribsParamArrayError	获取比例提升属性失败
20029005	AttribManagerGetTotalPromotedAttribsLevelError	获取等级提升属性总和等级错误
20029006	AttribManagerGetNpcAttribNpcNotFound	找不到对应Npc
20029007	AttribGroupPoolNotFound	找不到对应属性组
20029008	AttribGroupNotFound	找不到对应属性组
20029009	AttribReviseTemplateNotFound	获取比例改变属性模板失败
20030002	ShopManagerAddGoodsInfoAlreadyExist	商品信息已导入
20030003	ShopManagerShopUnOpen	商店未开放
20030004	ShopManagerShopClosed	商店已经关闭
20030005	ShopManagerGoodsUnOpen	商品未上架
20030006	ShopManagerGoodsClosed	商品已经下架
20030007	ShopManagerShopNotExist	商店不在列表中
20030008	ShopManagerGoodsNotExist	商品不在列表中
20030009	ShopManagerGoodsGroupNotExist	商品组不在列表中
20030010	ShopManagerNotResetTimes	重置次数不足
20030011	ShopManagerShopNotBuyTimes	商店总购买次数不足
20030012	ShopManagerGoodsNotBuyTimes	商品购买次数不足
20030013	ShopGoodsAlreadyExist	商品已经存在
20030014	ShopIsUnShelve	商店已关闭
20030015	ShopGoodsIsUnShelve	商品已下架
20030016	ShopRequestParamsException	商店请求参数错误
20030017	ShopBuyGoodsCountLimit	商品购买数量超过上限
20030018	ShopKindIsNotReset	该商店无法刷新
20030019	ShopKindIsNotFixed	商店非固定类型
20030020	ShopOwnedUnknown	商店所属类型未知
20030021	ShopNeedBuyPreGoods	20030021无法购买商品，需要购买前置商品
20030022	ShopActivityStatusInconsistent	活动状态不一致，无法购买
20031001	FriendManagerApplyFriendFailedIsRefused	申请好友失败，已被拒绝
20031002	FriendManagerApplyFriendFailedIsDeleted	申请好友失败，处于好友删除状态
20031003	FriendManagerApplyFriendFailedIsAlreadyFriend	申请好友失败，已经是朋友
20031004	FriendManagerApplyFriendFailedIsNotRepeatApply	申请好友失败，不能重复申请
20031005	FriendManagerAcceptFriendFailedApplyIsNotExist	失败！该玩家不存在或已成为您的好友！
20031006	FriendManagerAcceptFriendFailedSelfFriendCountOutOfMaxCount	接受好友申请失败，好友个数已到上限
20031007	FriendManagerRecommendFriendFailedRecommendCoolDownTime	推荐好友失败，推荐时间冷却中
20031008	FriendManagerCanNotOperateSelf	操作失败，无法对自己操作
20031009	FriendManagerGetPlayerInfosFailedReqListIsNull	获取玩家信息失败，请求列表为空
20031010	FriendManagerDeleteFriendsFailedReqListIsNull	删除好友失败，请求列表为空
20031011	FriendManagerApplySuccess	申请已提交
20031012	FriendManagerDeleteSuccess	删除好友成功
20031013	FriendManagerCanNotPlayerForId	玩家不存在
