StageId	Type	Name	Description	Icon	StoryIcon	BgmId	AmbientSound	LoadingType	RewardTipId	EventId	NormalEventIdOnPassed	UnlockEventId	NormalEventId	PreEventId	ClearEventId	DisappearCondition	OrderId	RecommandLevel	IsMultiplayer	HaveAssist	StandardUseTimeSec	RequireLevel	RequireActionPoint	FirstRequireActionPoint	FinishRequireActionPoint	CharacterLimitType	CareerSuggestType	AISuggestType	LimitBuffId	PassTimeLimit	PreStageId	FlopRewardId	FinishRewardShow	FirstRewardShow	FinishDropId	FirstRewardId	StarRewardId	TeamExp	FirstTeamExp	FinishTeamExp	CardExp	FirstCardExp	FinishCardExp	MaxChallengeNums	BuyChallengeCost	BuyChallengeCount	KeepPlayingStory	BeginStoryIds	BeginConditions	EndStoryIds	EndConditions	OnlinePlayerLeast	OnlinePlayerLimit	StarDesc	DescEventId	SettleLoseTipId	SuggestedConditionId	ForceConditionId	HaveFirstPass	FirstGotoSkipId	FunctionLeftBtn	FunctionRightBtn	RobotId	UrgentEventId	RebootId	AutoFightId	StageType	StageGridStyle	FightControlId	DisableJoystick	NeedJobType	MultiChallengeId	Restartable	ResetHpCount	StoryUiStyle	OnlineMsgId	ForceAllyEffect	DisableDeadEffect	HideAction	Ability	GeneralSkillIds	NextStageId
10050204	1	监工	不能让露西亚被过去的罪恶感和现在无力感杀死，和赶来的神威一起击破袭击过来的新种吧。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		112	304				1						8	1		1		1		12					1	300	[10050203]			10050108		10050108			12			50					1	['ZX00508BA']		['ZX00508EA']			3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Square	1		[1, 2, 3]											[10050301]
10050301	1	七之光	虽然灰鸦的大家还没有收拾好心情，但从现在开始，就是和清理部队赛跑的时候了。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0503.png		101	304				1						9	1		1		1		12					1	300	[10050204]			10050109		10050109			12			50					1	['ZX00509BA']		['ZX00509EA']			3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Rectangle	1		[1, 2, 3]											[10050302]
10050302	1	遗剑	得赶在清理部队之前找到丽芙，考虑到遗忘者可能收留她的灰鸦小队决定到沙漠基地看看。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	302				1						10	1		1		1		12					1	300	[10050301]			10050110		10050110			12			50					1	['ZX00510BA']		['ZX00510EA']			3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Square	1		[1, 2, 3]											[10050303]
10050303	1	逆转败局	基地虽然空无一人，但基地内部的搜索雷达为灰鸦找到了丽芙的所在地，这时候大地突然开始了震动…	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	305				1						11	1		1		1		12					1	300	[10050302]			10050111		10050111			12			50					1	['ZX00511BA']					3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Square	1		[1, 2, 3]											[10050304]
10050304	1	归来	守护者也因为未知震源的影响而来到了基地前面，保护基地，然后突破到丽芙的所在地吧！	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0502.png		111	305				1						12	1		1		1		12					1	300	[10050303]			10050112		10050112			12			50					1	['ZX00512BA']		['ZX00512EA']			3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Rectangle	1		[1, 2, 3]											[11050101]
10060101	1	追踪升格	回到遗忘者阵营休整了一晚后，灰鸦小队再次接到了来自空中花园的新任务。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0601.png		101	307				1						1	1		1		1		12					1	300				10060101		10060101			12			60					1	['ZX00601BA']					3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Rectangle	1		[1, 2, 3]											[10060102]
10060102	1	深入地底	在沙漠之下是一个地图上也没有记载的巨大都市，你们决定先到处走走看。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	308				1						2	1		1		1		12					1	300	[10060101]			10060102		10060102			12			60					1	['ZX00602BA']		['ZX00602EA']			3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Square	1		[1, 2, 3]											[10060103]
10060103	1	疑云	只是用脚走的话很难找到通往统治局的出入口，到高处去或者是个不错的选择。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	308				1						3	1		1		1		12					1	300	[10060102]			10060103		10060103			12			60					1	['ZX00603BA']		['ZX00603EA']			3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Square	1		[1, 2, 3]											[10060104]
10060104	1	强援	在高台等候灰鸦的不仅有地下城市的全景，还有守候在此的新种，击破他们。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab05.png		102	308				1						4	1		1		1		12					1	300	[10060103]			10060104		10060104			12			60					1	['ZX00604BA']		['ZX00604EA']			3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Rectangle	1		[1, 2, 3]											[10060201]
10060201	1	意识喧嚣	按渡边的说法，这座城市是黑野集团的所有物，他们可能把地图放在了城市中心的设施中。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	308				1						5	1		1		1		12					1	300	[10060104]			10060105		10060105			12			60					1	['ZX00605BA']					3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Square	1		[1, 2, 3]											[10060202]
10060202	1	离队	七实和渡边等遗忘者的争执似乎是从这附近开始的，因此在他们离开以后这里重新聚集了不少感染体。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	307				1						6	1		1		1		12					1	300	[10060201]			10060106		10060106			12			60					1	['ZX00606BA']					3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Square	1		[1, 2, 3]											[10060203]
10060203	1	更大威胁	在中央设施外围有不少已经变成了感染体的守卫，击破他们才能找到进入设施的路。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab02.png		101	307				1						7	1		1		1		12					1	300	[10060202]			10060107		10060107			12			60					1	['ZX00607BA']					3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Square	1		[1, 2, 3]											[10060204]
10060204	1	引爆	灰鸦小队进入设施的同时触发了警报，得赶紧把出入口都关上。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0602.png		111	308				1						8	1		1		1		12					1	300	[10060203]			10060108		10060108			12			60					1	['ZX00608BA']		['ZX00608EA']			3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Rectangle	1		[1, 2, 3]											[10060301]
10060301	1	净化	中央设施内部并没有受到什么破坏，为了寻找这个地下城市的地图，灰鸦小队决定分开行动。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	308				1						9	1		1		1		12					1	300	[10060204]			10060109		10060109			12			60					1	['ZX00609BA']					3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Square	1		[1, 2, 3]											[10060302]
10060302	1	撤退	设施内部有十分多存储着不同资料的终端，把感染体逐个打倒，然后从中寻找地图。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	308				1						10	1		1		1		12					1	300	[10060301]			10060110		10060110			12			60					1	['ZX00610BA']					3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Square	1		[1, 2, 3]											[10060303]
10060303	1	三头犬	里，神威，露西亚，三人选择了不同的区域前进，而出现在露西亚眼前的，是一个名为生活区的地方。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		102	308				1						11	1		1		1		12					1	300	[10060302]			10060111		10060111			12			60					1	['ZX00611BA']		['ZX00611EA']			3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Square	1		[1, 2, 3]											[10060304]
10060304	1	清理部队	生活区中的房间让露西亚回忆起了她和帕弥什公主互为姐妹的日子，这时候，警报再次响起。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0603.png		112	308				1						12	1		1		1		12					1	300	[10060303]			10060112		10060112			12			60					1	['ZX00612BA']		['ZX00612EA']			3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Rectangle	1		[1, 2, 3]											[11060101]
10070101	1	遗落	因为和清理部队发生战斗，在伊甸的你也被认为是叛徒被尼科拉监禁了起来，另一方面，露西亚从废墟中醒来。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		102	304				1						1	1		1		1		15					1	300				10070101		10070101			15			70					1	['ZX00701BA']		['ZX00701EA']			3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Square	1		[1, 2, 3]											[10070102]
10070102	1	活埋	因为清理部队的攻击，灰鸦被打散掉到了更深处，露西亚在行动的时候发现了里和丽芙。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	302				1						2	1		1		1		15					1	300	[10070101]			10070102		10070102			15			70					1	['ZX00702BA']		['ZX00702EA']			3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Square	1		[1, 2, 3]											[10070103]
10070103	1	重构	在继续寻找同伴的途中，灰鸦发现了因不明原因再次战斗起来的渡边和七实，得阻止他们。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0701.png		111	302				1						3	1		1		1		15					1	300	[10070102]			10070103		10070103			15			70					1	['ZX00703BA']		['ZX00703EA']			3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Rectangle	1		[1, 2, 3]											[10070104]
10070104	1	意外之盟	失散得神威似乎和感染体发生了战斗，灰鸦决定赶过去救援。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		111	302				1						4	1		1		1		15					1	300	[10070103]			10070104		10070104			15			70					1	['ZX00704BA']		['ZX00704EA']			3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Square	1		[1, 2, 3]											[10070201]
10070201	1	分裂	在地底的灰鸦小队为了和你取得联系，决定寻找返回地上的方法。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		112	304				1						5	1		1		1		15					1	300	[10070104]			10070105		10070105			15			70					1	['ZX00705BA']		['ZX00705EA']			3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Square	1		[1, 2, 3]											[10070202]
10070202	1	追踪	清理部队似乎也被卷入了自己人的攻击之中，比安卡以不攻击灰鸦作为交换加入了搜索出口的队伍。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab02.png		101	304				1						6	1		1		1		15					1	300	[10070201]			10070106		10070106			15			70					1	['ZX00706BA']		['ZX00706EA']			3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Square	1		[1, 2, 3]											[10070203]
10070203	1	交战	渡边似乎是唯一逃过重启的第一部队成员，但当比安卡想要获知更多情报的时候，渡边以感染体为由跑开了。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab04.png		101	304				1						7	1		1		1		15					1	300	[10070202]			10070107		10070107			15			70					1	['ZX00707BA']					3	['全员存活通过关卡', '死亡次数不超过1次', '死亡次数不超过2次']					True		2	1	[1005]		12			Rectangle			[1, 2, 3]											[10070204]
10070204	1	异样能源	清理部队的卡列尼娜似乎对露西亚十分执着，为了让她听话，灰鸦小队只能和她一战了。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		111	304				1						8	1		1		1		15					1	300	[10070203]			10070108		10070108			15			70					1	['ZX00708BA']					3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Square	1		[1, 2, 3]											[10070301]
10070301	1	意识沸腾	一个遗迹耸立在地下通道的尽头，灰鸦小队决定进入其中寻找线索。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0702.png		101	305				1						9	1		1		1		15					1	300	[10070204]			10070109		10070109			15			70					1	['ZX00709BA']		['ZX00709EA']			3	['全员存活通过关卡', '死亡次数不超过1次', '死亡次数不超过2次']					True		2	1	[1006]		12			Rectangle			[1, 2, 3]											[10070302]
10070302	1	四方绞杀	被七实提醒发现自己没有连接也能看见灰鸦小队的状况以后，你决定和她们一起深入遗迹。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		111	302				1						10	1		1		1		15					1	300	[10070301]			10070110		10070110			15			70					1	['ZX00710BA']					3	['全员存活通过关卡', '死亡次数不超过1次', '死亡次数不超过2次']					True		2	1			12			Square	1		[1, 2, 3]											[10070303]
10070303	1	双向作战	遗迹内部就如迷宫一样，为了尽快找到回去的路，众人决定再往深处出发。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		111	302				1						11	1		1		1		15					1	300	[10070302]			10070111		10070111			15			70					1	['ZX00711BA']		['ZX00711EA']			3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Square	1		[1, 2, 3]											[10070304]
10070304	1	末梢	遗迹的尽头是个什么都没有的死路，正当众人打算折回的时候，七实突然按下了开关…	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0703.png		112	302				1						12	1		1		1		15					1	300	[10070303]			10070112		10070112			15			70					1	['ZX00712BA']		['ZX00712EA']			3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Rectangle	1		[1, 2, 3]											[11070101]
10080101	1	黎明	帕弥什一举感染统治局外围的感染体和空中的伊甸，危亡之间哈桑让你孤军出战，目标：统治局！	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	308				1						1	1		1		1		15					1	300				10080101		10080101			15			80					1	['ZX00801BA']		['ZX00801EA']			3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Square	1		[1, 2, 3]											[10080102]
10080102	1	潜能解禁	灰鸦通过遗迹来到了统治局外围，却没想到迎接他们的敌人是感染了病毒的构造体们。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	308				1						2	1		1		1		15					1	300	[10080101]			10080102		10080102			15			80					1	['ZX00802BA']					3	['全员存活通过关卡', '死亡次数不超过1次', '死亡次数不超过2次']					True		2	1	[1007]		12			Square			[1, 2, 3]											[10080103]
10080103	1	隔断	除了感染病毒的同伴以外，最初遇见的新种也出现在此拦住灰鸦的去路。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		102	308				1						3	1		1		1		15					1	300	[10080102]			10080103		10080103			15			80					1	['ZX00803BA']		['ZX00803EA']			3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Square	1		[1, 2, 3]											[10080104]
10080104	1	克隆	感染体们的愿望是包含自身在内的毁灭，一旦伊甸被帕弥什占领，那事情将不可收拾，突破过去。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0801.png		111	308				1						4	1		1		1		15					1	300	[10080103]			10080104		10080104			15			80					1	['ZX00804BA']		['ZX00804EA']			3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Rectangle	1		[1, 2, 3]											[10080201]
10080201	1	哭·蔷	统治局毫无疑问是一个不见底的深渊，而根据七实所说的，帕弥什的主电脑放在了最下层。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	308				1						5	1		1		1		15					1	300	[10080104]			10080105		10080105			15			80					1	['ZX00805BA']		['ZX00805EA']			3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Square	1		[1, 2, 3]											[10080202]
10080202	1	苦刑路	被露娜复活的提法守着通往深渊的路，得击破被她控制得感染体。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	308				1						6	1		1		1		15					1	300	[10080201]			10080106		10080106			15			80					1	['ZX00806BA']		['ZX00806EA']			3	['全员存活通过关卡', '死亡次数不超过1次', '通关时间小于150秒']					True		2	1			12			Square	1		[1, 2, 3]											[10080203]
